Subsection Index,Subsection Name,Total Mean Annual Rate,Total 500 Year Prob
60,"Bartlett Springs 2011 CFM, Subsection 11",5.54E-4,0.269
61,"Bartlett Springs 2011 CFM, Subsection 12",6.38E-4,0.303
62,"Bartlett Springs 2011 CFM, Subsection 13",6.54E-4,0.31
63,"Bartlett Springs 2011 CFM, Subsection 14",6.78E-4,0.32
64,"Bartlett Springs 2011 CFM, Subsection 15",6.92E-4,0.327
65,"Bartlett Springs 2011 CFM, Subsection 16",6.92E-4,0.326
66,"Bartlett Springs 2011 CFM, Subsection 17",6.8E-4,0.322
67,"Bartlett Springs 2011 CFM, Subsection 18",6.66E-4,0.315
68,"Bartlett Springs 2011 CFM, Subsection 19",6.54E-4,0.31
69,"Bartlett Springs 2011 CFM, Subsection 20",6.28E-4,0.297
70,"Bartlett Springs 2011 CFM, Subsection 21",5.9E-4,0.279
71,"Bartlett Springs 2011 CFM, Subsection 22",5.26E-4,0.25
72,"Battle Creek 2011 CFM, Subsection 0",5.6E-5,0.028
73,"Battle Creek 2011 CFM, Subsection 1",7.4E-5,0.037
74,"Battle Creek 2011 CFM, Subsection 2",7.4E-5,0.037
75,"Battle Creek 2011 CFM, Subsection 3",7.4E-5,0.037
76,"Battle Creek 2011 CFM, Subsection 4",7.4E-5,0.037
77,"Battle Creek 2011 CFM, Subsection 5",7.0E-5,0.035
78,"Battle Creek 2011 CFM, Subsection 6",6.4E-5,0.032
79,"Bear River fault zone, Subsection 0",1.46E-4,0.073
80,"Bear River fault zone, Subsection 1",1.46E-4,0.073
81,"Bear River fault zone, Subsection 2",1.44E-4,0.072
82,"Bear River fault zone, Subsection 3",1.36E-4,0.068
83,"Bear River fault zone, Subsection 4",1.18E-4,0.059
84,"Bear River fault zone, Subsection 5",1.08E-4,0.054
85,"Bear River fault zone, Subsection 6",1.0E-4,0.05
86,"Bear River fault zone, Subsection 7",9.4E-5,0.047
87,"Bear River fault zone, Subsection 8",8.2E-5,0.041
88,"Bear River fault zone, Subsection 9",7.0E-5,0.035
89,"Bear River fault zone, Subsection 10",5.2E-5,0.026
90,"Bennett Valley 2011 CFM, Subsection 0",5.0E-5,0.025
91,"Bennett Valley 2011 CFM, Subsection 1",5.0E-5,0.025
92,"Bennett Valley 2011 CFM, Subsection 2",4.8E-5,0.024
93,"Bennett Valley 2011 CFM, Subsection 3",4.6E-5,0.023
94,"Bennett Valley 2011 CFM, Subsection 4",4.4E-5,0.022
95,"Bennett Valley 2011 CFM, Subsection 5",4.2E-5,0.021
96,"Bennett Valley 2011 CFM, Subsection 6",3.2E-5,0.016
97,"Bicycle Lake, Subsection 0",0.0,0.0
98,"Bicycle Lake, Subsection 1",0.0,0.0
99,"Bicycle Lake, Subsection 2",0.0,0.0
100,"Bicycle Lake, Subsection 3",0.0,0.0
101,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 0",2.08E-4,0.104
102,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 1",2.26E-4,0.113
103,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 2",2.28E-4,0.114
104,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 3",2.32E-4,0.116
105,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 4",2.08E-4,0.104
106,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 5",2.02E-4,0.101
107,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 6",1.86E-4,0.093
108,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 7",1.9E-4,0.095
109,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 8",1.98E-4,0.098
110,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 9",2.0E-4,0.099
111,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 10",2.1E-4,0.104
112,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 11",1.98E-4,0.098
113,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 12",2.08E-4,0.103
114,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 13",2.26E-4,0.113
115,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 14",2.26E-4,0.112
116,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 15",2.1E-4,0.105
117,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 16",1.68E-4,0.084
118,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 17",1.62E-4,0.081
119,"Big Pine (Central), Subsection 0",5.0E-5,0.025
120,"Big Pine (Central), Subsection 1",5.8E-5,0.028
121,"Big Pine (Central), Subsection 2",6.0E-5,0.029
122,"Big Pine (Central), Subsection 3",6.2E-5,0.03
123,"Big Pine (Central), Subsection 4",6.0E-5,0.029
124,"Big Pine (Central), Subsection 5",4.0E-6,0.002
125,"Big Pine (Central), Subsection 6",0.0,0.0
126,"Big Pine (East), Subsection 0",1.3E-4,0.064
127,"Big Pine (East), Subsection 1",1.3E-4,0.064
128,"Big Pine (East), Subsection 2",1.2E-4,0.059
129,"Big Pine (East), Subsection 3",1.12E-4,0.055
130,"Big Pine (West), Subsection 0",1.2E-5,0.006
131,"Big Pine (West), Subsection 1",1.8E-5,0.009
132,"Big Pine (West), Subsection 2",1.6E-5,0.008
133,"Blackwater, Subsection 0",2.0E-5,0.01
134,"Blackwater, Subsection 1",2.0E-5,0.01
135,"Blackwater, Subsection 2",2.0E-5,0.01
136,"Blackwater, Subsection 3",2.0E-5,0.01
137,"Blackwater, Subsection 4",2.0E-5,0.01
138,"Blackwater, Subsection 5",2.0E-5,0.01
139,"Blackwater, Subsection 6",2.0E-5,0.01
140,"Blackwater, Subsection 7",2.0E-5,0.01
141,"Blackwater, Subsection 8",2.0E-5,0.01
142,"Blackwater, Subsection 9",2.0E-5,0.01
143,"Blackwater, Subsection 10",2.0E-5,0.01
144,"Blue Cut, Subsection 0",9.8E-5,0.049
145,"Blue Cut, Subsection 1",1.14E-4,0.057
146,"Blue Cut, Subsection 2",1.26E-4,0.063
147,"Blue Cut, Subsection 3",1.34E-4,0.067
148,"Blue Cut, Subsection 4",1.34E-4,0.067
149,"Blue Cut, Subsection 5",1.34E-4,0.067
150,"Blue Cut, Subsection 6",1.34E-4,0.067
151,"Blue Cut, Subsection 7",1.34E-4,0.067
152,"Blue Cut, Subsection 8",1.34E-4,0.067
153,"Blue Cut, Subsection 9",1.34E-4,0.067
154,"Blue Cut, Subsection 10",1.3E-4,0.065
155,"Blue Cut, Subsection 11",1.22E-4,0.061
156,"Blue Cut, Subsection 12",1.02E-4,0.051
157,"Brawley (Seismic Zone) alt 1, Subsection 0",0.00379,0.959
158,"Brawley (Seismic Zone) alt 1, Subsection 1",0.00379,0.959
159,"Brawley (Seismic Zone) alt 1, Subsection 2",0.003778,0.959
160,"Brawley (Seismic Zone) alt 1, Subsection 3",0.003744,0.956
161,"Brawley (Seismic Zone) alt 1, Subsection 4",0.003712,0.955
162,"Brawley (Seismic Zone) alt 1, Subsection 5",0.003686,0.952
163,"Brawley (Seismic Zone) alt 1, Subsection 6",0.003662,0.951
164,"Brawley (Seismic Zone) alt 1, Subsection 7",0.003646,0.949
165,"Brawley (Seismic Zone) alt 1, Subsection 8",0.003628,0.948
166,"Brawley (Seismic Zone) alt 1, Subsection 9",0.003612,0.948
167,"Breckenridge 2011, Subsection 0",2.0E-5,0.01
168,"Breckenridge 2011, Subsection 1",2.0E-5,0.01
169,"Bullion Mountains, Subsection 0",6.4E-5,0.032
170,"Bullion Mountains, Subsection 1",6.4E-5,0.032
171,"Bullion Mountains, Subsection 2",6.4E-5,0.032
172,"Bullion Mountains, Subsection 3",6.4E-5,0.032
173,"Bullion Mountains, Subsection 4",6.4E-5,0.032
174,"Bullion Mountains, Subsection 5",6.4E-5,0.032
175,"Burnt Mtn, Subsection 0",0.0,0.0
176,"Burnt Mtn, Subsection 1",0.0,0.0
177,"Burnt Mtn, Subsection 2",0.0,0.0
178,"Butano 2011 CFM, Subsection 0",1.72E-4,0.082
179,"Butano 2011 CFM, Subsection 1",1.8E-4,0.086
180,"Butano 2011 CFM, Subsection 2",1.82E-4,0.088
181,"Butano 2011 CFM, Subsection 3",1.24E-4,0.06
182,"Butano 2011 CFM, Subsection 4",1.2E-4,0.058
183,"Butano 2011 CFM, Subsection 5",1.16E-4,0.056
184,"Butano 2011 CFM, Subsection 6",1.06E-4,0.053
185,"Butano 2011 CFM, Subsection 7",9.6E-5,0.048
186,"Cady, Subsection 0",2.0E-5,0.01
187,"Cady, Subsection 1",2.0E-5,0.01
188,"Cady, Subsection 2",2.0E-5,0.01
189,"Cady, Subsection 3",2.0E-5,0.01
190,"Cady, Subsection 4",2.0E-5,0.01
191,"Calaveras (Central) 2011 CFM, Subsection 0",0.002056,0.72
192,"Calaveras (Central) 2011 CFM, Subsection 1",0.002142,0.732
193,"Calaveras (Central) 2011 CFM, Subsection 2",0.002172,0.741
194,"Calaveras (Central) 2011 CFM, Subsection 3",0.002188,0.743
195,"Calaveras (Central) 2011 CFM, Subsection 4",0.002194,0.747
196,"Calaveras (Central) 2011 CFM, Subsection 5",0.002214,0.75
197,"Calaveras (Central) 2011 CFM, Subsection 6",0.002228,0.75
198,"Calaveras (Central) 2011 CFM, Subsection 7",0.00224,0.751
199,"Calaveras (Central) 2011 CFM, Subsection 8",0.002288,0.755
200,"Calaveras (Central) 2011 CFM, Subsection 9",0.001524,0.598
201,"Calaveras (No) 2011 CFM, Subsection 0",9.68E-4,0.424
202,"Calaveras (No) 2011 CFM, Subsection 1",0.001012,0.443
203,"Calaveras (No) 2011 CFM, Subsection 2",0.001034,0.452
204,"Calaveras (No) 2011 CFM, Subsection 3",0.00105,0.458
205,"Calaveras (No) 2011 CFM, Subsection 4",0.001078,0.465
206,"Calaveras (No) 2011 CFM, Subsection 5",0.001116,0.477
207,"Calaveras (No) 2011 CFM, Subsection 6",0.00111,0.475
208,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 0",0.001866,0.679
209,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 1",0.001872,0.68
210,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 2",0.001844,0.67
211,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 3",0.001784,0.657
212,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 4",0.00174,0.644
213,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 5",0.001642,0.618
214,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 6",0.001406,0.547
215,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 7",0.001524,0.555
216,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 8",5.9E-4,0.254
217,"Calaveras (So) 2011 CFM, Subsection 0",0.001932,0.692
218,"Calaveras (So) 2011 CFM, Subsection 1",0.001988,0.701
219,"Calaveras (So) 2011 CFM, Subsection 2",0.002004,0.708
220,"Calaveras (So) 2011 CFM, Subsection 3",0.002022,0.711
221,"Calaveras (So) 2011 CFM, Subsection 4",0.002044,0.715
222,"Calaveras (So) 2011 CFM, Subsection 5",0.002032,0.715
223,"Calico-Hidalgo, Subsection 0",3.18E-4,0.159
224,"Calico-Hidalgo, Subsection 1",3.4E-4,0.17
225,"Calico-Hidalgo, Subsection 2",3.48E-4,0.174
226,"Calico-Hidalgo, Subsection 3",3.56E-4,0.178
227,"Calico-Hidalgo, Subsection 4",3.64E-4,0.182
228,"Calico-Hidalgo, Subsection 5",3.66E-4,0.183
229,"Calico-Hidalgo, Subsection 6",3.74E-4,0.187
230,"Calico-Hidalgo, Subsection 7",3.74E-4,0.187
231,"Calico-Hidalgo, Subsection 8",3.76E-4,0.188
232,"Calico-Hidalgo, Subsection 9",3.82E-4,0.191
233,"Calico-Hidalgo, Subsection 10",3.84E-4,0.192
234,"Calico-Hidalgo, Subsection 11",3.92E-4,0.196
235,"Calico-Hidalgo, Subsection 12",3.98E-4,0.199
236,"Calico-Hidalgo, Subsection 13",3.92E-4,0.196
237,"Calico-Hidalgo, Subsection 14",3.86E-4,0.193
238,"Calico-Hidalgo, Subsection 15",4.34E-4,0.207
239,"Calico-Hidalgo, Subsection 16",2.86E-4,0.138
240,"Calico-Hidalgo, Subsection 17",1.5E-4,0.073
241,"Camp Rock 2011, Subsection 0",2.4E-5,0.012
242,"Camp Rock 2011, Subsection 1",4.4E-5,0.021
243,"Camp Rock 2011, Subsection 2",5.4E-5,0.026
244,"Camp Rock 2011, Subsection 3",6.4E-5,0.032
245,"Camp Rock 2011, Subsection 4",7.8E-5,0.039
246,"Camp Rock 2011, Subsection 5",7.8E-5,0.039
247,"Canada David (Detachment), Subsection 0",5.4E-5,0.027
248,"Canada David (Detachment), Subsection 1",5.4E-5,0.027
249,"Canada David (Detachment), Subsection 2",4.8E-5,0.024
250,"Carlsbad, Subsection 0",3.8E-5,0.019
251,"Carlsbad, Subsection 1",4.2E-5,0.021
252,"Carlsbad, Subsection 2",4.0E-5,0.02
253,"Carlsbad, Subsection 3",4.2E-5,0.021
254,"Carlsbad, Subsection 4",4.4E-5,0.022
255,"Carlsbad, Subsection 5",3.6E-5,0.018
256,"Carlsbad, Subsection 6",3.4E-5,0.017
257,"Carson Range (Genoa), Subsection 0",1.98E-4,0.097
258,"Carson Range (Genoa), Subsection 1",1.98E-4,0.097
259,"Carson Range (Genoa), Subsection 2",1.98E-4,0.097
260,"Carson Range (Genoa), Subsection 3",1.98E-4,0.097
261,"Carson Range (Genoa), Subsection 4",1.98E-4,0.097
262,"Carson Range (Genoa), Subsection 5",1.98E-4,0.097
263,"Carson Range (Genoa), Subsection 6",1.98E-4,0.097
264,"Casmalia 2011 CFM, Subsection 0",4.4E-5,0.022
265,"Casmalia 2011 CFM, Subsection 1",5.0E-5,0.025
266,"Casmalia 2011 CFM, Subsection 2",5.2E-5,0.026
267,"Casmalia 2011 CFM, Subsection 3",5.4E-5,0.027
268,"Casmalia 2011 CFM, Subsection 4",5.2E-5,0.026
269,"Casmalia 2011 CFM, Subsection 5",5.8E-5,0.029
270,"Casmalia 2011 CFM, Subsection 6",6.2E-5,0.031
271,"Casmalia 2011 CFM, Subsection 7",6.0E-5,0.03
272,"Cedar Mtn-Mahogany Mtn, Subsection 0",1.2E-5,0.006
273,"Cedar Mtn-Mahogany Mtn, Subsection 1",1.4E-5,0.007
274,"Cedar Mtn-Mahogany Mtn, Subsection 2",1.4E-5,0.007
275,"Cedar Mtn-Mahogany Mtn, Subsection 3",1.4E-5,0.007
276,"Cedar Mtn-Mahogany Mtn, Subsection 4",1.4E-5,0.007
277,"Cedar Mtn-Mahogany Mtn, Subsection 5",1.4E-5,0.007
278,"Cedar Mtn-Mahogany Mtn, Subsection 6",1.4E-5,0.007
279,"Cedar Mtn-Mahogany Mtn, Subsection 7",1.4E-5,0.007
280,"Cedar Mtn-Mahogany Mtn, Subsection 8",1.4E-5,0.007
281,"Cedar Mtn-Mahogany Mtn, Subsection 9",1.4E-5,0.007
282,"Cedar Mtn-Mahogany Mtn, Subsection 10",1.4E-5,0.007
283,"Cedar Mtn-Mahogany Mtn, Subsection 11",1.4E-5,0.007
284,"Cedar Mtn-Mahogany Mtn, Subsection 12",1.4E-5,0.007
285,"Cedar Mtn-Mahogany Mtn, Subsection 13",1.4E-5,0.007
286,"Cedar Mtn-Mahogany Mtn, Subsection 14",1.4E-5,0.007
287,"Cerro Prieto, Subsection 0",4.0E-6,0.002
288,"Cerro Prieto, Subsection 1",0.00115,0.469
289,"Cerro Prieto, Subsection 2",0.002298,0.748
290,"Cerro Prieto, Subsection 3",0.003014,0.859
291,"Cerro Prieto, Subsection 4",0.00414,0.939
292,"Cerro Prieto, Subsection 5",0.00414,0.939
293,"Cerro Prieto, Subsection 6",0.00414,0.939
294,"Cerro Prieto, Subsection 7",0.00414,0.939
295,"Cerro Prieto, Subsection 8",0.00414,0.939
296,"Cerro Prieto, Subsection 9",0.004124,0.939
297,"Cerro Prieto, Subsection 10",0.004076,0.936
298,"Cerro Prieto, Subsection 11",0.003646,0.897
299,"Channel Islands Thrust, Subsection 0",1.86E-4,0.093
300,"Channel Islands Thrust, Subsection 1",2.0E-4,0.1
301,"Channel Islands Thrust, Subsection 2",2.86E-4,0.142
302,"Channel Islands Thrust, Subsection 3",3.14E-4,0.153
303,"Channel Islands Thrust, Subsection 4",2.62E-4,0.128
304,"Channel Islands Thrust, Subsection 5",2.4E-4,0.118
305,"Channel Islands Western Deep Ramp, Subsection 0",1.66E-4,0.082
306,"Channel Islands Western Deep Ramp, Subsection 1",2.0E-4,0.097
307,"Channel Islands Western Deep Ramp, Subsection 2",2.0E-4,0.097
308,"Channel Islands Western Deep Ramp, Subsection 3",1.9E-4,0.091
309,"Channel Islands Western Deep Ramp, Subsection 4",1.9E-4,0.091
310,"Channel Islands Western Deep Ramp, Subsection 5",1.9E-4,0.091
311,"Chino alt 1, Subsection 0",1.6E-5,0.008
312,"Chino alt 1, Subsection 1",2.0E-5,0.01
313,"Chino alt 1, Subsection 2",3.0E-5,0.015
314,"Chino alt 1, Subsection 3",6.6E-5,0.033
315,"Chino alt 1, Subsection 4",5.6E-5,0.028
316,"Clamshell-Sawpit, Subsection 0",3.0E-5,0.015
317,"Clamshell-Sawpit, Subsection 1",3.0E-5,0.015
318,"Clayton, Subsection 0",5.2E-5,0.026
319,"Clayton, Subsection 1",5.6E-5,0.028
320,"Clayton, Subsection 2",5.6E-5,0.028
321,"Cleghorn, Subsection 0",1.08E-4,0.054
322,"Cleghorn, Subsection 1",1.14E-4,0.057
323,"Cleghorn, Subsection 2",9.6E-5,0.048
324,"Cleghorn, Subsection 3",8.0E-5,0.04
325,"Cleghorn Lake, Subsection 0",5.6E-5,0.028
326,"Cleghorn Lake, Subsection 1",6.2E-5,0.031
327,"Cleghorn Lake, Subsection 2",6.8E-5,0.034
328,"Cleghorn Lake, Subsection 3",7.2E-5,0.036
329,"Cleghorn Lake, Subsection 4",7.2E-5,0.036
330,"Cleghorn Pass, Subsection 0",0.0,0.0
331,"Cleghorn Pass, Subsection 1",0.0,0.0
332,"Cleghorn Pass, Subsection 2",0.0,0.0
333,"Cleghorn Pass, Subsection 3",0.0,0.0
334,"Collayami 2011 CFM, Subsection 0",0.0,0.0
335,"Collayami 2011 CFM, Subsection 1",0.0,0.0
336,"Collayami 2011 CFM, Subsection 2",0.0,0.0
337,"Collayami 2011 CFM, Subsection 3",0.0,0.0
338,"Collayami 2011 CFM, Subsection 4",0.0,0.0
339,"Collayami 2011 CFM, Subsection 5",0.0,0.0
340,"Collayami 2011 CFM, Subsection 6",0.0,0.0
341,"Compton, Subsection 0",1.08E-4,0.054
342,"Compton, Subsection 1",1.16E-4,0.058
343,"Compton, Subsection 2",1.58E-4,0.078
344,"Compton, Subsection 3",9.6E-5,0.048
345,"Compton, Subsection 4",7.8E-5,0.039
346,"Concord 2011 CFM, Subsection 0",2.18E-4,0.106
347,"Concord 2011 CFM, Subsection 1",2.28E-4,0.111
348,"Concord 2011 CFM, Subsection 2",2.18E-4,0.108
349,"Contra Costa (Lafayette) 2011 CFM, Subsection 0",1.62E-4,0.08
350,"Contra Costa (Lafayette) 2011 CFM, Subsection 1",1.62E-4,0.08
351,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 0",1.62E-4,0.08
352,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 1",1.76E-4,0.087
353,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 2",1.7E-4,0.084
354,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 3",1.86E-4,0.092
355,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 4",1.44E-4,0.072
356,"Coronado Bank alt1, Subsection 0",1.74E-4,0.087
357,"Coronado Bank alt1, Subsection 1",2.54E-4,0.126
358,"Coronado Bank alt1, Subsection 2",2.7E-4,0.134
359,"Coronado Bank alt1, Subsection 3",2.78E-4,0.138
360,"Coronado Bank alt1, Subsection 4",2.86E-4,0.142
361,"Coronado Bank alt1, Subsection 5",2.9E-4,0.144
362,"Coronado Bank alt1, Subsection 6",2.96E-4,0.147
363,"Coronado Bank alt1, Subsection 7",3.0E-4,0.149
364,"Coronado Bank alt1, Subsection 8",3.1E-4,0.154
365,"Coronado Bank alt1, Subsection 9",3.14E-4,0.156
366,"Coronado Bank alt1, Subsection 10",3.2E-4,0.158
367,"Coronado Bank alt1, Subsection 11",3.2E-4,0.158
368,"Coronado Bank alt1, Subsection 12",3.2E-4,0.158
369,"Coronado Bank alt1, Subsection 13",3.18E-4,0.157
370,"Coronado Bank alt1, Subsection 14",3.12E-4,0.155
371,"Coronado Bank alt1, Subsection 15",3.08E-4,0.153
372,"Coronado Bank alt1, Subsection 16",3.06E-4,0.152
373,"Coronado Bank alt1, Subsection 17",3.06E-4,0.152
374,"Coronado Bank alt1, Subsection 18",3.06E-4,0.152
375,"Coronado Bank alt1, Subsection 19",3.04E-4,0.151
376,"Coronado Bank alt1, Subsection 20",3.02E-4,0.15
377,"Coronado Bank alt1, Subsection 21",2.96E-4,0.147
378,"Coronado Bank alt1, Subsection 22",2.96E-4,0.147
379,"Coronado Bank alt1, Subsection 23",2.82E-4,0.14
380,"Coronado Bank alt1, Subsection 24",2.78E-4,0.138
381,"Coronado Bank alt1, Subsection 25",2.68E-4,0.133
382,"Coronado Bank alt1, Subsection 26",2.62E-4,0.131
383,"Coronado Bank alt1, Subsection 27",2.52E-4,0.126
384,"Coronado Bank alt1, Subsection 28",2.32E-4,0.116
385,"Coronado Bank alt1, Subsection 29",2.06E-4,0.103
386,"Coronado Bank alt1, Subsection 30",1.7E-4,0.085
387,"Coyote Canyon, Subsection 0",0.0,0.0
388,"Coyote Canyon, Subsection 1",0.0,0.0
389,"Coyote Canyon, Subsection 2",0.0,0.0
390,"Coyote Canyon, Subsection 3",0.0,0.0
391,"Coyote Canyon, Subsection 4",0.0,0.0
392,"Coyote Canyon, Subsection 5",0.0,0.0
393,"Coyote Canyon, Subsection 6",0.0,0.0
394,"Coyote Lake, Subsection 0",0.0,0.0
395,"Coyote Lake, Subsection 1",0.0,0.0
396,"Coyote Lake, Subsection 2",0.0,0.0
397,"Coyote Lake, Subsection 3",0.0,0.0
398,"Coyote Lake, Subsection 4",0.0,0.0
399,"Coyote Lake, Subsection 5",0.0,0.0
400,"Coyote Lake, Subsection 6",0.0,0.0
401,"Coyote Lake, Subsection 7",0.0,0.0
402,"Cucamonga, Subsection 0",2.2E-4,0.107
403,"Cucamonga, Subsection 1",2.28E-4,0.111
404,"Cucamonga, Subsection 2",2.4E-4,0.117
405,"Cucamonga, Subsection 3",1.96E-4,0.096
406,"Davis Creek, Subsection 0",0.0,0.0
407,"Davis Creek, Subsection 1",0.0,0.0
408,"Davis Creek, Subsection 2",0.0,0.0
409,"Davis Creek, Subsection 3",0.0,0.0
410,"Davis Creek, Subsection 4",0.0,0.0
411,"Davis Creek, Subsection 5",0.0,0.0
412,"Death Valley (Black Mtns Frontal), Subsection 0",3.56E-4,0.178
413,"Death Valley (Black Mtns Frontal), Subsection 1",3.6E-4,0.18
414,"Death Valley (Black Mtns Frontal), Subsection 2",3.46E-4,0.173
415,"Death Valley (Black Mtns Frontal), Subsection 3",3.52E-4,0.176
416,"Death Valley (Black Mtns Frontal), Subsection 4",3.56E-4,0.178
417,"Death Valley (Black Mtns Frontal), Subsection 5",3.54E-4,0.177
418,"Death Valley (Black Mtns Frontal), Subsection 6",3.58E-4,0.179
419,"Death Valley (Black Mtns Frontal), Subsection 7",3.56E-4,0.178
420,"Death Valley (Black Mtns Frontal), Subsection 8",3.6E-4,0.18
421,"Death Valley (Black Mtns Frontal), Subsection 9",3.54E-4,0.177
422,"Death Valley (Black Mtns Frontal), Subsection 10",3.26E-4,0.163
423,"Death Valley (Fish Lake Valley), Subsection 0",3.44E-4,0.172
424,"Death Valley (Fish Lake Valley), Subsection 1",3.46E-4,0.173
425,"Death Valley (Fish Lake Valley), Subsection 2",3.44E-4,0.172
426,"Death Valley (Fish Lake Valley), Subsection 3",3.34E-4,0.167
427,"Death Valley (Fish Lake Valley), Subsection 4",3.26E-4,0.163
428,"Death Valley (Fish Lake Valley), Subsection 5",3.2E-4,0.16
429,"Death Valley (Fish Lake Valley), Subsection 6",3.14E-4,0.157
