Magnitude,Mean,Median,Mode,Std. Dev.,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
5.0,7.83204,7.214286,6.107143,2.7189574,4.928571,5.857143,9.571428,14.571428
5.1,6.1953487,5.714286,5.464286,2.1534657,3.8214285,4.607143,7.607143,11.535714
5.2,4.8969297,4.5,4.035714,1.6990907,3.0,3.642857,6.035714,9.142858
5.3,3.867551,3.5714285,3.1785715,1.3386132,2.3214285,2.857143,4.785714,7.178571
5.4,3.0429547,2.8214285,2.642857,1.0560955,1.7857143,2.2142856,3.7857144,5.642857
5.5,2.3904166,2.2142856,1.9642857,0.8289454,1.3571428,1.7142857,3.0,4.428571
5.6,1.8726131,1.75,1.5357143,0.6457053,1.0357143,1.3571428,2.357143,3.4642856
5.7,1.4596003,1.3571428,1.1785715,0.50085366,0.78571427,1.0357143,1.8571428,2.6785715
5.8,1.1292036,1.0714285,1.0,0.38454187,0.5714286,0.78571427,1.4285715,2.0357144
5.9,0.8585643,0.8214286,0.8214286,0.29458493,0.42857143,0.60714287,1.1071428,1.5357143
6.0,0.6784053,0.64285713,0.5714286,0.23550229,0.32142857,0.4642857,0.89285713,1.2142857
6.1,0.52155113,0.5,0.4642857,0.18998055,0.21428572,0.35714287,0.71428573,0.96428573
6.2,0.41068292,0.39285713,0.39285713,0.15720844,0.14285715,0.25,0.5714286,0.75
6.3,0.32295343,0.32142857,0.25,0.13206084,0.10714286,0.17857143,0.4642857,0.60714287
6.4,0.25247374,0.25,0.21428572,0.113340385,0.071428575,0.14285715,0.35714287,0.5
6.5,0.19443665,0.17857143,0.14285715,0.096100666,0.035714287,0.10714286,0.2857143,0.42857143
6.6,0.15171833,0.14285715,0.14285715,0.082482226,0.035714287,0.071428575,0.21428572,0.32142857
6.7,0.117510445,0.10714286,0.10714286,0.070841685,0.0,0.035714287,0.17857143,0.2857143
6.8,0.09261051,0.071428575,0.071428575,0.06156236,0.0,0.035714287,0.14285715,0.25
6.9,0.07245499,0.071428575,0.035714287,0.053299967,0.0,0.035714287,0.10714286,0.17857143
7.0,0.0568113,0.035714287,0.035714287,0.04652925,0.0,0.0,0.10714286,0.17857143
7.1,0.043630283,0.035714287,0.035714287,0.040207546,0.0,0.0,0.071428575,0.14285715
7.2,0.033118695,0.035714287,0.0,0.0347256,0.0,0.0,0.071428575,0.10714286
7.3,0.02627712,0.035714287,0.0,0.030531669,0.0,0.0,0.071428575,0.10714286
7.4,0.020295816,0.0,0.0,0.026905207,0.0,0.0,0.035714287,0.071428575
7.5,0.014790802,0.0,0.0,0.022906978,0.0,0.0,0.035714287,0.071428575
7.6,0.011312786,0.0,0.0,0.019762246,0.0,0.0,0.035714287,0.071428575
7.7,0.008011992,0.0,0.0,0.016438989,0.0,0.0,0.035714287,0.035714287
7.8,0.0054939375,0.0,0.0,0.013573682,0.0,0.0,0.0,0.035714287
7.9,0.0030608026,0.0,0.0,0.010128857,0.0,0.0,0.0,0.035714287
8.0,0.0017131633,0.0,0.0,0.007632529,0.0,0.0,0.0,0.035714287
8.1,8.3073654E-4,0.0,0.0,0.0053834966,0.0,0.0,0.0,0.0
8.2,3.8767705E-4,0.0,0.0,0.0037009094,0.0,0.0,0.0,0.0
8.3,7.7535406E-5,0.0,0.0,0.0016623464,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
