Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 yr Probability,1 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,454.4097,269.0,1198.0,352.0,322.0,1.0,0.02138,231.6216
2.6,360.91104,211.0,954.0,280.0,255.0,1.0,0.02138,183.97906
2.7,286.64334,165.0,757.0,223.0,205.0,1.0,0.02138,146.1224
2.8,227.68562,129.0,602.0,177.0,158.0,1.0,0.02138,116.07315
2.9,180.82191,100.0,480.0,141.0,124.0,1.0,0.02138,92.18147
3.0,143.6294,78.0,382.0,112.0,100.0,1.0,0.02138,73.21441
3.1,114.09413,60.0,303.0,89.0,82.0,1.0,0.02138,58.16923
3.2,90.61558,46.0,242.0,71.0,62.0,1.0,0.02138,46.20258
3.3,71.95798,35.0,193.0,57.0,51.0,1.0,0.02138,36.68737
3.4,57.15426,27.0,153.0,45.0,40.0,1.0,0.02138,29.14351
3.5,45.38427,20.0,122.0,36.0,33.0,1.0,0.02138,23.14243
3.6,36.04705,15.0,98.0,28.0,24.0,1.0,0.02138,18.37942
3.7,28.63103,11.0,78.0,23.0,20.0,1.0,0.02138,14.59465
3.8,22.74667,8.0,63.0,18.0,16.0,1.0,0.02138,11.59325
3.9,18.05494,6.0,50.0,14.0,12.0,0.99997,0.02138,9.20005
4.0,14.3247,4.0,41.0,11.0,10.0,0.99985,0.02138,7.2939
4.1,11.37273,3.0,33.0,9.0,7.0,0.99896,0.02138,5.79408
4.2,9.02534,2.0,27.0,7.0,6.0,0.99615,0.02138,4.59931
4.3,7.15655,1.0,22.0,6.0,5.0,0.98882,0.02138,3.65197
4.4,5.67029,0.0,18.0,4.0,3.0,0.97368,0.02138,2.8947
4.5,4.50013,0.0,15.0,3.0,2.0,0.94565,0.02138,2.2992
4.6,3.57177,0.0,12.0,3.0,2.0,0.90342,0.02138,1.82291
4.7,2.82988,0.0,10.0,2.0,1.0,0.84684,0.02138,1.44401
4.8,2.24276,0.0,8.0,2.0,1.0,0.77951,0.02138,1.14482
4.9,1.77572,0.0,7.0,1.0,0.0,0.70213,0.02138,0.9058
5.0,1.404,0.0,6.0,1.0,0.0,0.62157,0.02138,0.71565
5.1,1.10574,0.0,5.0,1.0,0.0,0.54108,0.02138,0.56388
5.2,0.87065,0.0,4.0,0.0,0.0,0.46382,0.02138,0.44469
5.3,0.68407,0.0,4.0,0.0,0.0,0.39236,0.02138,0.34958
5.4,0.53562,0.0,3.0,0.0,0.0,0.32694,0.02138,0.27418
5.5,0.41839,0.0,3.0,0.0,0.0,0.26891,0.02138,0.2135
5.6,0.32646,0.0,2.0,0.0,0.0,0.2201,0.02138,0.16626
5.7,0.25349,0.0,2.0,0.0,0.0,0.17803,0.02138,0.12939
5.8,0.19368,0.0,2.0,0.0,0.0,0.14177,0.02138,0.09867
5.9,0.14722,0.0,1.0,0.0,0.0,0.11228,0.02138,0.07497
6.0,0.11537,0.0,1.0,0.0,0.0,0.09028,0.02137,0.05838
6.1,0.0867,0.0,1.0,0.0,0.0,0.07008,0.01711,0.04419
6.2,0.06336,0.0,1.0,0.0,0.0,0.05351,0.01398,0.03303
6.3,0.04739,0.0,1.0,0.0,0.0,0.04081,0.01118,0.02456
6.4,0.0352,0.0,1.0,0.0,0.0,0.03075,0.00948,0.01786
6.5,0.02618,0.0,0.0,0.0,0.0,0.02313,0.00797,0.01315
6.6,0.01985,0.0,0.0,0.0,0.0,0.01794,0.00715,0.00984
6.7,0.01459,0.0,0.0,0.0,0.0,0.01341,0.00602,0.00705
6.8,0.01093,0.0,0.0,0.0,0.0,0.01027,0.00534,0.00526
6.9,0.0079,0.0,0.0,0.0,0.0,0.00759,0.00437,0.00376
7.0,0.00588,0.0,0.0,0.0,0.0,0.00566,0.00372,0.00262
7.1,0.00483,0.0,0.0,0.0,0.0,0.00472,0.00345,0.00213
7.2,0.00357,0.0,0.0,0.0,0.0,0.00352,0.00288,0.00145
7.3,0.00239,0.0,0.0,0.0,0.0,0.00235,0.00203,8.8E-4
7.4,0.00189,0.0,0.0,0.0,0.0,0.00186,0.00176,6.5E-4
7.5,0.00144,0.0,0.0,0.0,0.0,0.00142,0.00138,5.3E-4
7.6,8.5E-4,0.0,0.0,0.0,0.0,8.4E-4,8.3E-4,3.4E-4
7.7,2.1E-4,0.0,0.0,0.0,0.0,2.1E-4,2.1E-4,9.0E-5
7.8,1.1E-4,0.0,0.0,0.0,0.0,1.1E-4,1.1E-4,7.0E-5
7.9,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,5.0E-5
8.0,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,2.0E-5
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
