Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,45.0461,26.0,84.0,40.0,38.0,1.0,0.00194,34.28999
2.6,35.77449,19.0,67.0,32.0,29.0,1.0,0.00194,27.23559
2.7,28.41877,15.0,54.0,25.0,24.0,1.0,0.00194,21.6417
2.8,22.57357,11.0,44.0,20.0,19.0,1.0,0.00194,17.18773
2.9,17.92237,8.0,35.0,16.0,15.0,1.0,0.00194,13.64326
3.0,14.23242,5.0,29.0,13.0,12.0,1.0,0.00194,10.83582
3.1,11.30238,4.0,23.0,10.0,9.0,0.99985,0.00194,8.60716
3.2,8.97504,3.0,19.0,8.0,7.0,0.99904,0.00194,6.83434
3.3,7.12724,2.0,16.0,6.0,5.0,0.99637,0.00194,5.42897
3.4,5.65593,1.0,13.0,5.0,4.0,0.98868,0.00194,4.30977
3.5,4.4923,0.0,11.0,4.0,3.0,0.97265,0.00194,3.42432
3.6,3.56312,0.0,9.0,3.0,2.0,0.94227,0.00194,2.71553
3.7,2.82919,0.0,8.0,2.0,2.0,0.89845,0.00194,2.15514
3.8,2.24654,0.0,7.0,2.0,1.0,0.83783,0.00194,1.71117
3.9,1.78524,0.0,6.0,1.0,1.0,0.76678,0.00194,1.36081
4.0,1.41633,0.0,5.0,1.0,1.0,0.68794,0.00194,1.07995
4.1,1.12322,0.0,4.0,1.0,0.0,0.60539,0.00194,0.85743
4.2,0.88893,0.0,4.0,1.0,0.0,0.52352,0.00194,0.67862
4.3,0.70431,0.0,3.0,0.0,0.0,0.44676,0.00194,0.53774
4.4,0.56012,0.0,3.0,0.0,0.0,0.37709,0.00194,0.42791
4.5,0.44448,0.0,2.0,0.0,0.0,0.31436,0.00194,0.33958
4.6,0.35257,0.0,2.0,0.0,0.0,0.26072,0.00194,0.26876
4.7,0.28021,0.0,2.0,0.0,0.0,0.2141,0.00194,0.21389
4.8,0.22137,0.0,2.0,0.0,0.0,0.17392,0.00194,0.16866
4.9,0.17464,0.0,1.0,0.0,0.0,0.14049,0.00194,0.1328
5.0,0.13729,0.0,1.0,0.0,0.0,0.11328,0.00194,0.1045
5.1,0.1086,0.0,1.0,0.0,0.0,0.09129,0.00194,0.08278
5.2,0.08594,0.0,1.0,0.0,0.0,0.07359,0.00194,0.06578
5.3,0.0679,0.0,1.0,0.0,0.0,0.05889,0.00194,0.05221
5.4,0.05309,0.0,1.0,0.0,0.0,0.0468,0.00194,0.04106
5.5,0.04079,0.0,1.0,0.0,0.0,0.0365,0.00194,0.0315
5.6,0.03172,0.0,1.0,0.0,0.0,0.02869,0.00194,0.02458
5.7,0.02461,0.0,0.0,0.0,0.0,0.0224,0.00194,0.01892
5.8,0.0186,0.0,0.0,0.0,0.0,0.0171,0.00194,0.01439
5.9,0.014,0.0,0.0,0.0,0.0,0.01299,0.00194,0.0108
6.0,0.01081,0.0,0.0,0.0,0.0,0.01015,0.00194,0.00832
6.1,0.0081,0.0,0.0,0.0,0.0,0.00768,0.00152,0.00629
6.2,0.00596,0.0,0.0,0.0,0.0,0.00564,0.0013,0.00458
6.3,0.00466,0.0,0.0,0.0,0.0,0.00439,0.00102,0.00358
6.4,0.00339,0.0,0.0,0.0,0.0,0.0032,8.6E-4,0.0026
6.5,0.00249,0.0,0.0,0.0,0.0,0.00235,7.2E-4,0.00188
6.6,0.00189,0.0,0.0,0.0,0.0,0.00184,6.8E-4,0.00146
6.7,0.00141,0.0,0.0,0.0,0.0,0.00139,5.6E-4,0.00108
6.8,0.00108,0.0,0.0,0.0,0.0,0.00107,5.1E-4,7.9E-4
6.9,7.7E-4,0.0,0.0,0.0,0.0,7.7E-4,4.0E-4,5.7E-4
7.0,5.6E-4,0.0,0.0,0.0,0.0,5.6E-4,3.6E-4,4.0E-4
7.1,4.6E-4,0.0,0.0,0.0,0.0,4.6E-4,3.3E-4,3.3E-4
7.2,3.4E-4,0.0,0.0,0.0,0.0,3.4E-4,2.7E-4,2.2E-4
7.3,2.3E-4,0.0,0.0,0.0,0.0,2.3E-4,1.9E-4,1.5E-4
7.4,1.3E-4,0.0,0.0,0.0,0.0,1.3E-4,1.2E-4,9.0E-5
7.5,1.2E-4,0.0,0.0,0.0,0.0,1.2E-4,1.2E-4,8.0E-5
7.6,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,9.0E-5,7.0E-5
7.7,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,2.0E-5
7.8,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
7.9,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
8.0,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
