Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,834.0,337.1043,290.0,278.0,170.0,5823.0,223.0,250.0,383.0,783.0
2.6,680.0,267.7413,230.0,214.0,128.0,4665.0,175.0,198.0,305.0,621.0
2.7,561.0,212.62859,183.0,172.0,98.0,3705.0,136.0,156.0,243.0,493.0
2.8,439.0,168.89462,146.0,133.0,71.0,2967.0,106.0,123.0,194.0,393.0
2.9,368.0,134.13795,116.0,109.0,47.0,2375.0,82.0,97.0,155.0,313.0
3.0,314.0,106.54344,92.0,85.0,36.0,1898.0,64.0,76.0,124.0,249.0
3.1,253.0,84.62954,73.0,66.0,28.0,1503.0,49.0,59.0,99.0,199.0
3.2,225.0,67.2161,58.0,53.0,18.0,1187.0,37.0,46.0,80.0,159.0
3.3,196.0,53.37761,46.0,42.0,13.0,954.0,28.0,36.0,64.0,127.0
3.4,155.0,42.39713,37.0,33.0,9.0,733.0,21.0,28.0,52.0,101.0
3.5,112.0,33.66272,29.0,27.0,6.0,579.0,16.0,22.0,42.0,81.0
3.6,80.0,26.73488,23.0,22.0,3.0,454.0,12.0,17.0,34.0,65.0
3.7,49.0,21.23508,19.0,17.0,2.0,375.0,9.0,13.0,27.0,52.0
3.8,40.0,16.86711,15.0,13.0,0.0,291.0,6.0,10.0,22.0,42.0
3.9,29.0,13.38568,12.0,10.0,0.0,235.0,4.0,7.0,18.0,34.0
4.0,24.0,10.61822,9.0,8.0,0.0,192.0,3.0,6.0,15.0,28.0
4.1,17.0,8.43016,7.0,6.0,0.0,159.0,2.0,4.0,12.0,23.0
4.2,12.0,6.69136,6.0,5.0,0.0,129.0,1.0,3.0,10.0,19.0
4.3,9.0,5.3067,4.0,3.0,0.0,98.0,1.0,2.0,8.0,15.0
4.4,9.0,4.20217,3.0,3.0,0.0,78.0,0.0,1.0,7.0,13.0
4.5,8.0,3.3345,3.0,2.0,0.0,63.0,0.0,1.0,5.0,10.0
4.6,5.0,2.64533,2.0,1.0,0.0,50.0,0.0,1.0,4.0,9.0
4.7,4.0,2.09341,2.0,1.0,0.0,41.0,0.0,0.0,4.0,7.0
