Subsection Index,Subsection Name,Total Mean Annual Rate,Total 1000 Year Prob
32,"Ash Hill, Subsection 5",2.9E-4,0.277
33,"Ash Hill, Subsection 6",2.43E-4,0.234
34,"Ash Hill, Subsection 7",2.22E-4,0.216
35,"Baker, Subsection 0",6.8E-5,0.068
36,"Baker, Subsection 1",7.5E-5,0.075
37,"Baker, Subsection 2",8.0E-5,0.08
38,"Baker, Subsection 3",8.5E-5,0.085
39,"Baker, Subsection 4",7.3E-5,0.073
40,"Baker, Subsection 5",6.5E-5,0.065
41,"Baker, Subsection 6",6.5E-5,0.065
42,"Baker, Subsection 7",5.8E-5,0.058
43,"Baker, Subsection 8",4.6E-5,0.046
44,"Baker, Subsection 9",4.3E-5,0.043
45,"Baker, Subsection 10",4.1E-5,0.041
46,"Baker, Subsection 11",4.6E-5,0.046
47,"Baker, Subsection 12",5.1E-5,0.051
48,"Baker, Subsection 13",5.0E-5,0.05
49,"Bartlett Springs 2011 CFM, Subsection 0",0.00107,0.724
50,"Bartlett Springs 2011 CFM, Subsection 1",0.00108,0.726
51,"Bartlett Springs 2011 CFM, Subsection 2",0.001,0.692
52,"Bartlett Springs 2011 CFM, Subsection 3",9.56E-4,0.672
53,"Bartlett Springs 2011 CFM, Subsection 4",9.3E-4,0.662
54,"Bartlett Springs 2011 CFM, Subsection 5",9.08E-4,0.651
55,"Bartlett Springs 2011 CFM, Subsection 6",8.9E-4,0.644
56,"Bartlett Springs 2011 CFM, Subsection 7",8.83E-4,0.642
57,"Bartlett Springs 2011 CFM, Subsection 8",8.63E-4,0.631
58,"Bartlett Springs 2011 CFM, Subsection 9",8.41E-4,0.622
59,"Bartlett Springs 2011 CFM, Subsection 10",7.23E-4,0.559
60,"Bartlett Springs 2011 CFM, Subsection 11",7.29E-4,0.565
61,"Bartlett Springs 2011 CFM, Subsection 12",9.65E-4,0.684
62,"Bartlett Springs 2011 CFM, Subsection 13",0.001014,0.704
63,"Bartlett Springs 2011 CFM, Subsection 14",0.001055,0.718
64,"Bartlett Springs 2011 CFM, Subsection 15",0.001096,0.739
65,"Bartlett Springs 2011 CFM, Subsection 16",0.001172,0.763
66,"Bartlett Springs 2011 CFM, Subsection 17",0.001214,0.772
67,"Bartlett Springs 2011 CFM, Subsection 18",0.001347,0.799
68,"Bartlett Springs 2011 CFM, Subsection 19",0.001502,0.829
69,"Bartlett Springs 2011 CFM, Subsection 20",0.001579,0.845
70,"Bartlett Springs 2011 CFM, Subsection 21",0.001509,0.831
71,"Bartlett Springs 2011 CFM, Subsection 22",0.001402,0.811
72,"Battle Creek 2011 CFM, Subsection 0",8.7E-5,0.086
73,"Battle Creek 2011 CFM, Subsection 1",1.09E-4,0.106
74,"Battle Creek 2011 CFM, Subsection 2",8.5E-5,0.084
75,"Battle Creek 2011 CFM, Subsection 3",8.8E-5,0.088
76,"Battle Creek 2011 CFM, Subsection 4",9.0E-5,0.09
77,"Battle Creek 2011 CFM, Subsection 5",1.08E-4,0.107
78,"Battle Creek 2011 CFM, Subsection 6",1.02E-4,0.101
79,"Bear River fault zone, Subsection 0",2.96E-4,0.273
80,"Bear River fault zone, Subsection 1",3.26E-4,0.298
81,"Bear River fault zone, Subsection 2",3.33E-4,0.306
82,"Bear River fault zone, Subsection 3",3.37E-4,0.309
83,"Bear River fault zone, Subsection 4",3.34E-4,0.308
84,"Bear River fault zone, Subsection 5",3.41E-4,0.319
85,"Bear River fault zone, Subsection 6",3.43E-4,0.325
86,"Bear River fault zone, Subsection 7",3.33E-4,0.317
87,"Bear River fault zone, Subsection 8",3.16E-4,0.303
88,"Bear River fault zone, Subsection 9",2.99E-4,0.287
89,"Bear River fault zone, Subsection 10",2.72E-4,0.262
90,"Bennett Valley 2011 CFM, Subsection 0",6.03E-4,0.515
91,"Bennett Valley 2011 CFM, Subsection 1",6.48E-4,0.546
92,"Bennett Valley 2011 CFM, Subsection 2",6.48E-4,0.546
93,"Bennett Valley 2011 CFM, Subsection 3",6.29E-4,0.534
94,"Bennett Valley 2011 CFM, Subsection 4",6.12E-4,0.523
95,"Bennett Valley 2011 CFM, Subsection 5",5.99E-4,0.512
96,"Bennett Valley 2011 CFM, Subsection 6",5.62E-4,0.483
97,"Bicycle Lake, Subsection 0",3.8E-4,0.354
98,"Bicycle Lake, Subsection 1",3.8E-4,0.354
99,"Bicycle Lake, Subsection 2",3.31E-4,0.31
100,"Bicycle Lake, Subsection 3",3.03E-4,0.286
101,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 0",2.71E-4,0.261
102,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 1",2.9E-4,0.278
103,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 2",2.54E-4,0.25
104,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 3",2.49E-4,0.244
105,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 4",2.46E-4,0.239
106,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 5",2.57E-4,0.247
107,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 6",2.55E-4,0.247
108,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 7",2.69E-4,0.26
109,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 8",2.78E-4,0.265
110,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 9",2.76E-4,0.266
111,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 10",2.81E-4,0.272
112,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 11",2.95E-4,0.279
113,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 12",3.1E-4,0.292
114,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 13",3.38E-4,0.306
115,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 14",3.75E-4,0.328
116,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 15",3.9E-4,0.333
117,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 16",4.96E-4,0.394
118,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 17",4.45E-4,0.375
119,"Big Pine (Central), Subsection 0",1.58E-4,0.15
120,"Big Pine (Central), Subsection 1",1.72E-4,0.162
121,"Big Pine (Central), Subsection 2",1.65E-4,0.156
122,"Big Pine (Central), Subsection 3",1.61E-4,0.154
123,"Big Pine (Central), Subsection 4",1.59E-4,0.152
124,"Big Pine (Central), Subsection 5",3.6E-5,0.036
125,"Big Pine (Central), Subsection 6",3.3E-5,0.033
126,"Big Pine (East), Subsection 0",3.68E-4,0.334
127,"Big Pine (East), Subsection 1",3.72E-4,0.338
128,"Big Pine (East), Subsection 2",3.01E-4,0.28
129,"Big Pine (East), Subsection 3",2.77E-4,0.258
130,"Big Pine (West), Subsection 0",1.7E-5,0.017
131,"Big Pine (West), Subsection 1",2.0E-5,0.02
132,"Big Pine (West), Subsection 2",1.4E-5,0.014
133,"Blackwater, Subsection 0",9.9E-5,0.098
134,"Blackwater, Subsection 1",1.34E-4,0.133
135,"Blackwater, Subsection 2",1.74E-4,0.173
136,"Blackwater, Subsection 3",2.09E-4,0.207
137,"Blackwater, Subsection 4",2.3E-4,0.227
138,"Blackwater, Subsection 5",2.38E-4,0.235
139,"Blackwater, Subsection 6",2.48E-4,0.241
140,"Blackwater, Subsection 7",2.19E-4,0.214
141,"Blackwater, Subsection 8",1.92E-4,0.189
142,"Blackwater, Subsection 9",1.44E-4,0.142
143,"Blackwater, Subsection 10",1.13E-4,0.111
144,"Blue Cut, Subsection 0",2.29E-4,0.219
145,"Blue Cut, Subsection 1",2.64E-4,0.252
146,"Blue Cut, Subsection 2",2.99E-4,0.285
147,"Blue Cut, Subsection 3",3.09E-4,0.292
148,"Blue Cut, Subsection 4",3.0E-4,0.289
149,"Blue Cut, Subsection 5",2.98E-4,0.285
150,"Blue Cut, Subsection 6",3.03E-4,0.293
151,"Blue Cut, Subsection 7",3.06E-4,0.292
152,"Blue Cut, Subsection 8",3.1E-4,0.295
153,"Blue Cut, Subsection 9",3.14E-4,0.291
154,"Blue Cut, Subsection 10",2.98E-4,0.28
155,"Blue Cut, Subsection 11",2.66E-4,0.257
156,"Blue Cut, Subsection 12",2.43E-4,0.236
157,"Brawley (Seismic Zone) alt 1, Subsection 0",0.007355,1.0
158,"Brawley (Seismic Zone) alt 1, Subsection 1",0.007874,1.0
159,"Brawley (Seismic Zone) alt 1, Subsection 2",0.008139,1.0
160,"Brawley (Seismic Zone) alt 1, Subsection 3",0.008292,1.0
161,"Brawley (Seismic Zone) alt 1, Subsection 4",0.008366,1.0
162,"Brawley (Seismic Zone) alt 1, Subsection 5",0.008428,1.0
163,"Brawley (Seismic Zone) alt 1, Subsection 6",0.008481,1.0
164,"Brawley (Seismic Zone) alt 1, Subsection 7",0.008541,1.0
165,"Brawley (Seismic Zone) alt 1, Subsection 8",0.008629,1.0
166,"Brawley (Seismic Zone) alt 1, Subsection 9",0.008596,1.0
167,"Breckenridge 2011, Subsection 0",2.0E-5,0.02
168,"Breckenridge 2011, Subsection 1",2.0E-5,0.02
169,"Bullion Mountains, Subsection 0",2.6E-4,0.258
170,"Bullion Mountains, Subsection 1",2.73E-4,0.269
171,"Bullion Mountains, Subsection 2",2.88E-4,0.283
172,"Bullion Mountains, Subsection 3",2.94E-4,0.287
173,"Bullion Mountains, Subsection 4",2.84E-4,0.276
174,"Bullion Mountains, Subsection 5",2.56E-4,0.25
175,"Burnt Mtn, Subsection 0",4.3E-4,0.399
176,"Burnt Mtn, Subsection 1",4.3E-4,0.399
177,"Burnt Mtn, Subsection 2",4.3E-4,0.399
178,"Butano 2011 CFM, Subsection 0",2.48E-4,0.226
179,"Butano 2011 CFM, Subsection 1",2.62E-4,0.238
180,"Butano 2011 CFM, Subsection 2",2.74E-4,0.248
181,"Butano 2011 CFM, Subsection 3",2.92E-4,0.274
182,"Butano 2011 CFM, Subsection 4",2.88E-4,0.271
183,"Butano 2011 CFM, Subsection 5",2.91E-4,0.276
184,"Butano 2011 CFM, Subsection 6",2.88E-4,0.274
185,"Butano 2011 CFM, Subsection 7",2.68E-4,0.257
186,"Cady, Subsection 0",2.41E-4,0.23
187,"Cady, Subsection 1",2.64E-4,0.249
188,"Cady, Subsection 2",2.51E-4,0.239
189,"Cady, Subsection 3",2.38E-4,0.229
190,"Cady, Subsection 4",2.06E-4,0.199
191,"Calaveras (Central) 2011 CFM, Subsection 0",0.003507,0.991
192,"Calaveras (Central) 2011 CFM, Subsection 1",0.003836,0.994
193,"Calaveras (Central) 2011 CFM, Subsection 2",0.003915,0.995
194,"Calaveras (Central) 2011 CFM, Subsection 3",0.00402,0.996
195,"Calaveras (Central) 2011 CFM, Subsection 4",0.004069,0.996
196,"Calaveras (Central) 2011 CFM, Subsection 5",0.003866,0.995
197,"Calaveras (Central) 2011 CFM, Subsection 6",0.003958,0.996
198,"Calaveras (Central) 2011 CFM, Subsection 7",0.00416,0.996
199,"Calaveras (Central) 2011 CFM, Subsection 8",0.004665,0.999
200,"Calaveras (Central) 2011 CFM, Subsection 9",0.002769,0.982
201,"Calaveras (No) 2011 CFM, Subsection 0",0.002157,0.951
202,"Calaveras (No) 2011 CFM, Subsection 1",0.002223,0.958
203,"Calaveras (No) 2011 CFM, Subsection 2",0.002259,0.966
204,"Calaveras (No) 2011 CFM, Subsection 3",0.002297,0.971
205,"Calaveras (No) 2011 CFM, Subsection 4",0.002362,0.975
206,"Calaveras (No) 2011 CFM, Subsection 5",0.002484,0.979
207,"Calaveras (No) 2011 CFM, Subsection 6",0.001917,0.942
208,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 0",0.003995,1.0
209,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 1",0.00405,1.0
210,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 2",0.003889,0.998
211,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 3",0.003735,0.996
212,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 4",0.003535,0.994
213,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 5",0.003348,0.994
214,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 6",0.002562,0.957
215,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 7",0.00332,0.965
216,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 8",0.001714,0.831
217,"Calaveras (So) 2011 CFM, Subsection 0",0.004151,1.0
218,"Calaveras (So) 2011 CFM, Subsection 1",0.004342,1.0
219,"Calaveras (So) 2011 CFM, Subsection 2",0.004259,1.0
220,"Calaveras (So) 2011 CFM, Subsection 3",0.004135,0.999
221,"Calaveras (So) 2011 CFM, Subsection 4",0.003833,0.996
222,"Calaveras (So) 2011 CFM, Subsection 5",0.003711,0.994
223,"Calico-Hidalgo, Subsection 0",4.05E-4,0.383
224,"Calico-Hidalgo, Subsection 1",4.36E-4,0.414
225,"Calico-Hidalgo, Subsection 2",4.53E-4,0.43
226,"Calico-Hidalgo, Subsection 3",4.6E-4,0.438
227,"Calico-Hidalgo, Subsection 4",4.47E-4,0.427
228,"Calico-Hidalgo, Subsection 5",4.45E-4,0.427
229,"Calico-Hidalgo, Subsection 6",4.43E-4,0.427
230,"Calico-Hidalgo, Subsection 7",4.41E-4,0.429
231,"Calico-Hidalgo, Subsection 8",4.57E-4,0.441
232,"Calico-Hidalgo, Subsection 9",4.75E-4,0.455
233,"Calico-Hidalgo, Subsection 10",4.88E-4,0.468
234,"Calico-Hidalgo, Subsection 11",5.04E-4,0.482
235,"Calico-Hidalgo, Subsection 12",5.23E-4,0.492
236,"Calico-Hidalgo, Subsection 13",5.31E-4,0.496
237,"Calico-Hidalgo, Subsection 14",5.58E-4,0.505
238,"Calico-Hidalgo, Subsection 15",6.27E-4,0.519
239,"Calico-Hidalgo, Subsection 16",4.54E-4,0.391
240,"Calico-Hidalgo, Subsection 17",3.11E-4,0.277
241,"Camp Rock 2011, Subsection 0",4.6E-5,0.046
242,"Camp Rock 2011, Subsection 1",8.1E-5,0.081
243,"Camp Rock 2011, Subsection 2",1.13E-4,0.113
244,"Camp Rock 2011, Subsection 3",1.29E-4,0.129
245,"Camp Rock 2011, Subsection 4",1.55E-4,0.154
246,"Camp Rock 2011, Subsection 5",1.46E-4,0.145
247,"Canada David (Detachment), Subsection 0",8.1E-5,0.081
248,"Canada David (Detachment), Subsection 1",1.04E-4,0.104
249,"Canada David (Detachment), Subsection 2",9.6E-5,0.096
250,"Carlsbad, Subsection 0",9.6E-5,0.095
251,"Carlsbad, Subsection 1",1.01E-4,0.1
252,"Carlsbad, Subsection 2",9.3E-5,0.093
253,"Carlsbad, Subsection 3",8.7E-5,0.086
254,"Carlsbad, Subsection 4",1.18E-4,0.113
255,"Carlsbad, Subsection 5",1.11E-4,0.108
256,"Carlsbad, Subsection 6",9.8E-5,0.097
257,"Carson Range (Genoa), Subsection 0",4.97E-4,0.426
258,"Carson Range (Genoa), Subsection 1",5.46E-4,0.463
259,"Carson Range (Genoa), Subsection 2",6.12E-4,0.507
260,"Carson Range (Genoa), Subsection 3",6.38E-4,0.529
261,"Carson Range (Genoa), Subsection 4",7.1E-4,0.559
262,"Carson Range (Genoa), Subsection 5",6.53E-4,0.525
263,"Carson Range (Genoa), Subsection 6",5.98E-4,0.496
264,"Casmalia 2011 CFM, Subsection 0",5.4E-5,0.053
265,"Casmalia 2011 CFM, Subsection 1",6.4E-5,0.062
266,"Casmalia 2011 CFM, Subsection 2",6.1E-5,0.061
267,"Casmalia 2011 CFM, Subsection 3",6.9E-5,0.069
268,"Casmalia 2011 CFM, Subsection 4",8.0E-5,0.08
269,"Casmalia 2011 CFM, Subsection 5",9.3E-5,0.091
270,"Casmalia 2011 CFM, Subsection 6",1.2E-4,0.117
271,"Casmalia 2011 CFM, Subsection 7",1.15E-4,0.114
272,"Cedar Mtn-Mahogany Mtn, Subsection 0",1.47E-4,0.143
273,"Cedar Mtn-Mahogany Mtn, Subsection 1",1.96E-4,0.189
274,"Cedar Mtn-Mahogany Mtn, Subsection 2",2.37E-4,0.226
275,"Cedar Mtn-Mahogany Mtn, Subsection 3",2.71E-4,0.25
276,"Cedar Mtn-Mahogany Mtn, Subsection 4",2.95E-4,0.266
277,"Cedar Mtn-Mahogany Mtn, Subsection 5",2.86E-4,0.257
278,"Cedar Mtn-Mahogany Mtn, Subsection 6",2.88E-4,0.256
279,"Cedar Mtn-Mahogany Mtn, Subsection 7",2.88E-4,0.256
280,"Cedar Mtn-Mahogany Mtn, Subsection 8",2.76E-4,0.247
281,"Cedar Mtn-Mahogany Mtn, Subsection 9",2.93E-4,0.254
282,"Cedar Mtn-Mahogany Mtn, Subsection 10",3.09E-4,0.266
283,"Cedar Mtn-Mahogany Mtn, Subsection 11",2.88E-4,0.258
284,"Cedar Mtn-Mahogany Mtn, Subsection 12",2.49E-4,0.233
285,"Cedar Mtn-Mahogany Mtn, Subsection 13",2.04E-4,0.196
286,"Cedar Mtn-Mahogany Mtn, Subsection 14",1.73E-4,0.167
287,"Cerro Prieto, Subsection 0",1.0E-5,0.01
288,"Cerro Prieto, Subsection 1",0.001609,0.872
289,"Cerro Prieto, Subsection 2",0.003158,0.994
290,"Cerro Prieto, Subsection 3",0.004272,1.0
291,"Cerro Prieto, Subsection 4",0.005866,1.0
292,"Cerro Prieto, Subsection 5",0.007475,1.0
293,"Cerro Prieto, Subsection 6",0.009385,1.0
294,"Cerro Prieto, Subsection 7",0.011483,1.0
295,"Cerro Prieto, Subsection 8",0.013418,1.0
296,"Cerro Prieto, Subsection 9",0.014397,1.0
297,"Cerro Prieto, Subsection 10",0.014203,1.0
298,"Cerro Prieto, Subsection 11",0.013322,1.0
299,"Channel Islands Thrust, Subsection 0",6.41E-4,0.551
300,"Channel Islands Thrust, Subsection 1",6.55E-4,0.553
301,"Channel Islands Thrust, Subsection 2",4.11E-4,0.369
302,"Channel Islands Thrust, Subsection 3",4.21E-4,0.373
303,"Channel Islands Thrust, Subsection 4",6.88E-4,0.579
304,"Channel Islands Thrust, Subsection 5",6.58E-4,0.565
305,"Channel Islands Western Deep Ramp, Subsection 0",2.31E-4,0.22
306,"Channel Islands Western Deep Ramp, Subsection 1",2.69E-4,0.253
307,"Channel Islands Western Deep Ramp, Subsection 2",2.41E-4,0.232
308,"Channel Islands Western Deep Ramp, Subsection 3",2.74E-4,0.269
309,"Channel Islands Western Deep Ramp, Subsection 4",2.9E-4,0.284
310,"Channel Islands Western Deep Ramp, Subsection 5",2.86E-4,0.28
311,"Chino alt 1, Subsection 0",3.06E-4,0.283
312,"Chino alt 1, Subsection 1",3.66E-4,0.329
313,"Chino alt 1, Subsection 2",6.99E-4,0.564
314,"Chino alt 1, Subsection 3",9.56E-4,0.699
315,"Chino alt 1, Subsection 4",9.21E-4,0.679
316,"Clamshell-Sawpit, Subsection 0",1.03E-4,0.103
317,"Clamshell-Sawpit, Subsection 1",1.03E-4,0.103
318,"Clayton, Subsection 0",2.43E-4,0.221
319,"Clayton, Subsection 1",2.68E-4,0.243
320,"Clayton, Subsection 2",2.64E-4,0.239
321,"Cleghorn, Subsection 0",2.24E-4,0.212
322,"Cleghorn, Subsection 1",2.39E-4,0.225
323,"Cleghorn, Subsection 2",2.23E-4,0.214
324,"Cleghorn, Subsection 3",1.96E-4,0.19
325,"Cleghorn Lake, Subsection 0",5.34E-4,0.436
326,"Cleghorn Lake, Subsection 1",5.58E-4,0.449
327,"Cleghorn Lake, Subsection 2",5.27E-4,0.444
328,"Cleghorn Lake, Subsection 3",5.13E-4,0.44
329,"Cleghorn Lake, Subsection 4",4.81E-4,0.415
330,"Cleghorn Pass, Subsection 0",0.0,0.0
331,"Cleghorn Pass, Subsection 1",0.0,0.0
332,"Cleghorn Pass, Subsection 2",0.0,0.0
333,"Cleghorn Pass, Subsection 3",0.0,0.0
334,"Collayami 2011 CFM, Subsection 0",6.5E-5,0.063
335,"Collayami 2011 CFM, Subsection 1",8.4E-5,0.081
336,"Collayami 2011 CFM, Subsection 2",8.4E-5,0.081
337,"Collayami 2011 CFM, Subsection 3",8.4E-5,0.081
338,"Collayami 2011 CFM, Subsection 4",8.4E-5,0.081
339,"Collayami 2011 CFM, Subsection 5",8.4E-5,0.081
340,"Collayami 2011 CFM, Subsection 6",6.9E-5,0.067
341,"Compton, Subsection 0",1.91E-4,0.189
342,"Compton, Subsection 1",2.11E-4,0.208
343,"Compton, Subsection 2",2.38E-4,0.231
344,"Compton, Subsection 3",2.19E-4,0.215
345,"Compton, Subsection 4",1.93E-4,0.191
346,"Concord 2011 CFM, Subsection 0",0.001598,0.868
347,"Concord 2011 CFM, Subsection 1",0.001623,0.872
348,"Concord 2011 CFM, Subsection 2",0.001482,0.849
349,"Contra Costa (Lafayette) 2011 CFM, Subsection 0",2.67E-4,0.246
350,"Contra Costa (Lafayette) 2011 CFM, Subsection 1",2.67E-4,0.246
351,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 0",3.07E-4,0.282
352,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 1",3.22E-4,0.295
353,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 2",3.0E-4,0.274
354,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 3",3.19E-4,0.294
355,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 4",2.73E-4,0.258
356,"Coronado Bank alt1, Subsection 0",4.84E-4,0.413
357,"Coronado Bank alt1, Subsection 1",6.32E-4,0.498
358,"Coronado Bank alt1, Subsection 2",6.82E-4,0.532
359,"Coronado Bank alt1, Subsection 3",7.14E-4,0.55
360,"Coronado Bank alt1, Subsection 4",7.41E-4,0.567
361,"Coronado Bank alt1, Subsection 5",7.46E-4,0.574
362,"Coronado Bank alt1, Subsection 6",7.54E-4,0.581
363,"Coronado Bank alt1, Subsection 7",7.65E-4,0.588
364,"Coronado Bank alt1, Subsection 8",7.1E-4,0.568
365,"Coronado Bank alt1, Subsection 9",6.79E-4,0.552
366,"Coronado Bank alt1, Subsection 10",6.71E-4,0.545
367,"Coronado Bank alt1, Subsection 11",6.56E-4,0.54
368,"Coronado Bank alt1, Subsection 12",6.45E-4,0.533
369,"Coronado Bank alt1, Subsection 13",6.41E-4,0.531
370,"Coronado Bank alt1, Subsection 14",6.28E-4,0.527
371,"Coronado Bank alt1, Subsection 15",6.18E-4,0.516
372,"Coronado Bank alt1, Subsection 16",6.12E-4,0.515
373,"Coronado Bank alt1, Subsection 17",6.27E-4,0.521
374,"Coronado Bank alt1, Subsection 18",6.18E-4,0.52
375,"Coronado Bank alt1, Subsection 19",6.19E-4,0.515
376,"Coronado Bank alt1, Subsection 20",6.32E-4,0.517
377,"Coronado Bank alt1, Subsection 21",6.35E-4,0.516
378,"Coronado Bank alt1, Subsection 22",6.62E-4,0.527
379,"Coronado Bank alt1, Subsection 23",7.12E-4,0.552
380,"Coronado Bank alt1, Subsection 24",6.96E-4,0.541
381,"Coronado Bank alt1, Subsection 25",6.9E-4,0.536
382,"Coronado Bank alt1, Subsection 26",6.81E-4,0.533
383,"Coronado Bank alt1, Subsection 27",6.58E-4,0.518
384,"Coronado Bank alt1, Subsection 28",6.31E-4,0.501
385,"Coronado Bank alt1, Subsection 29",5.78E-4,0.469
386,"Coronado Bank alt1, Subsection 30",5.1E-4,0.428
387,"Coyote Canyon, Subsection 0",7.78E-4,0.591
388,"Coyote Canyon, Subsection 1",8.72E-4,0.631
389,"Coyote Canyon, Subsection 2",9.79E-4,0.669
390,"Coyote Canyon, Subsection 3",5.99E-4,0.525
391,"Coyote Canyon, Subsection 4",5.99E-4,0.525
392,"Coyote Canyon, Subsection 5",5.78E-4,0.511
393,"Coyote Canyon, Subsection 6",5.34E-4,0.476
394,"Coyote Lake, Subsection 0",2.9E-4,0.277
395,"Coyote Lake, Subsection 1",3.18E-4,0.302
396,"Coyote Lake, Subsection 2",3.35E-4,0.319
397,"Coyote Lake, Subsection 3",3.44E-4,0.327
398,"Coyote Lake, Subsection 4",3.33E-4,0.318
399,"Coyote Lake, Subsection 5",5.55E-4,0.457
400,"Coyote Lake, Subsection 6",5.05E-4,0.431
401,"Coyote Lake, Subsection 7",4.39E-4,0.385
402,"Cucamonga, Subsection 0",4.2E-4,0.382
403,"Cucamonga, Subsection 1",4.51E-4,0.408
404,"Cucamonga, Subsection 2",4.24E-4,0.382
405,"Cucamonga, Subsection 3",3.12E-4,0.293
406,"Davis Creek, Subsection 0",1.54E-4,0.152
407,"Davis Creek, Subsection 1",1.83E-4,0.178
408,"Davis Creek, Subsection 2",1.79E-4,0.174
409,"Davis Creek, Subsection 3",1.74E-4,0.171
410,"Davis Creek, Subsection 4",1.69E-4,0.166
411,"Davis Creek, Subsection 5",1.41E-4,0.138
412,"Death Valley (Black Mtns Frontal), Subsection 0",3.75E-4,0.37
413,"Death Valley (Black Mtns Frontal), Subsection 1",3.77E-4,0.371
414,"Death Valley (Black Mtns Frontal), Subsection 2",3.72E-4,0.367
415,"Death Valley (Black Mtns Frontal), Subsection 3",3.71E-4,0.364
416,"Death Valley (Black Mtns Frontal), Subsection 4",3.81E-4,0.373
417,"Death Valley (Black Mtns Frontal), Subsection 5",4.03E-4,0.392
418,"Death Valley (Black Mtns Frontal), Subsection 6",4.14E-4,0.396
419,"Death Valley (Black Mtns Frontal), Subsection 7",4.2E-4,0.395
420,"Death Valley (Black Mtns Frontal), Subsection 8",4.35E-4,0.404
421,"Death Valley (Black Mtns Frontal), Subsection 9",4.34E-4,0.405
422,"Death Valley (Black Mtns Frontal), Subsection 10",4.15E-4,0.386
423,"Death Valley (Fish Lake Valley), Subsection 0",3.58E-4,0.351
424,"Death Valley (Fish Lake Valley), Subsection 1",3.6E-4,0.352
425,"Death Valley (Fish Lake Valley), Subsection 2",3.65E-4,0.355
