Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,2962.7065,2223.0,6205.0,2615.0,2561.0,1.0,0.1974987,1691.8604
2.6,2353.921,1759.0,4940.0,2079.0,2036.0,1.0,0.1974987,1343.814
2.7,1870.0464,1396.0,3884.0,1652.0,1627.0,1.0,0.1974987,1068.1934
2.8,1485.3392,1103.0,3076.0,1314.0,1189.0,1.0,0.1974987,848.21
2.9,1179.6816,873.0,2414.0,1046.0,983.0,1.0,0.1974987,673.6045
3.0,936.7254,688.0,1920.0,832.0,782.0,1.0,0.1974987,534.7874
3.1,744.00104,543.0,1548.0,662.0,675.0,1.0,0.1974987,424.96353
3.2,590.7593,426.0,1230.0,526.0,486.0,1.0,0.1974987,337.11777
3.3,469.0245,334.0,983.0,416.0,395.0,1.0,0.1974987,267.58728
3.4,372.36633,263.0,786.0,331.0,311.0,1.0,0.1974987,212.48775
3.5,295.84784,207.0,616.0,264.0,254.0,1.0,0.1974987,168.85304
3.6,235.29338,163.0,496.0,210.0,201.0,1.0,0.1974987,134.22252
3.7,187.05263,127.0,390.0,167.0,150.0,1.0,0.1974987,106.77436
3.8,148.79938,100.0,313.0,133.0,129.0,1.0,0.1974987,84.98437
3.9,118.13809,76.0,249.0,106.0,98.0,1.0,0.1974987,67.38353
4.0,93.72225,58.0,200.0,85.0,77.0,1.0,0.1974987,53.406982
4.1,74.40229,44.0,157.0,67.0,70.0,1.0,0.1974987,42.355915
4.2,59.029182,34.0,130.0,53.0,47.0,1.0,0.1974987,33.602917
4.3,46.791557,26.0,103.0,42.0,42.0,1.0,0.1974987,26.60396
4.4,37.116207,19.0,83.0,34.0,28.0,1.0,0.1974987,21.118813
4.5,29.408026,14.0,66.0,27.0,22.0,1.0,0.1974987,16.754038
4.6,23.300156,11.0,53.0,21.0,19.0,1.0,0.1974987,13.261595
4.7,18.536737,8.0,43.0,17.0,17.0,1.0,0.1974987,10.5482025
4.8,14.661803,5.0,35.0,13.0,12.0,1.0,0.1974987,8.3319435
4.9,11.6164665,4.0,29.0,10.0,8.0,0.9994789,0.1974987,6.61803
5.0,9.116206,2.0,22.0,8.0,7.0,0.99791557,0.1974987,5.1677957
5.1,7.1750913,1.0,18.0,6.0,5.0,0.99322563,0.1974987,4.060448
5.2,5.65555,1.0,15.0,5.0,3.0,0.98332465,0.1974987,3.2167795
5.3,4.4247003,0.0,13.0,4.0,3.0,0.96456486,0.1974987,2.5138092
5.4,3.4544034,0.0,10.0,3.0,2.0,0.93017197,0.1974987,1.9458051
5.5,2.6889005,0.0,8.0,2.0,2.0,0.8744137,0.1974987,1.5247525
5.6,2.08025,0.0,7.0,2.0,1.0,0.8004169,0.1974987,1.1902032
5.7,1.6029181,0.0,6.0,1.0,1.0,0.72329336,0.1974987,0.920271
5.8,1.2272017,0.0,5.0,1.0,0.0,0.6373111,0.1974987,0.70713913
5.9,0.9364252,0.0,4.0,1.0,0.0,0.5445545,0.1974987,0.53673786
6.0,0.70713913,0.0,3.0,0.0,0.0,0.4491923,0.1974987,0.40072954
6.1,0.5200625,0.0,3.0,0.0,0.0,0.36737883,0.1766545,0.2959875
6.2,0.34497133,0.0,2.0,0.0,0.0,0.26993227,0.14590932,0.19854091
6.3,0.263679,0.0,2.0,0.0,0.0,0.21625847,0.12558624,0.15216258
6.4,0.20687859,0.0,2.0,0.0,0.0,0.17196457,0.114121936,0.114643045
6.5,0.15581031,0.0,1.0,0.0,0.0,0.1307973,0.09692548,0.085982285
6.6,0.12975508,0.0,1.0,0.0,0.0,0.112558626,0.088066705,0.07503908
6.7,0.10838979,0.0,1.0,0.0,0.0,0.09640437,0.07764461,0.064616986
6.8,0.08077124,0.0,1.0,0.0,0.0,0.07503908,0.063053675,0.050026055
6.9,0.060969256,0.0,1.0,0.0,0.0,0.058363732,0.05263158,0.04064617
7.0,0.046899427,0.0,1.0,0.0,0.0,0.045857217,0.04273059,0.031266283
7.1,0.038040645,0.0,1.0,0.0,0.0,0.03751954,0.035956226,0.024491923
7.2,0.027618552,0.0,1.0,0.0,0.0,0.027618552,0.027097447,0.017196456
7.3,0.01980198,0.0,0.0,0.0,0.0,0.01980198,0.01980198,0.012506514
7.4,0.01771756,0.0,0.0,0.0,0.0,0.01771756,0.01771756,0.0109431995
7.5,0.014590933,0.0,0.0,0.0,0.0,0.014590933,0.014590933,0.00885878
7.6,0.008337676,0.0,0.0,0.0,0.0,0.008337676,0.008337676,0.004168838
7.7,0.002084419,0.0,0.0,0.0,0.0,0.002084419,0.002084419,0.0015633142
7.8,0.0010422094,0.0,0.0,0.0,0.0,0.0010422094,0.0010422094,0.0010422094
7.9,5.211047E-4,0.0,0.0,0.0,0.0,5.211047E-4,5.211047E-4,5.211047E-4
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
