Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,1036.0271,897.0,1394.0,994.0,994.0,1.0,0.07503908,848.9171
2.6,822.432,708.0,1108.0,791.0,791.0,1.0,0.07503908,673.8072
2.7,653.78845,560.0,878.0,628.0,611.0,1.0,0.07503908,535.77905
2.8,519.1855,439.0,701.0,499.0,491.0,1.0,0.07503908,425.39395
2.9,412.2663,345.0,553.0,397.0,398.0,1.0,0.07503908,337.84732
3.0,327.28818,271.0,436.0,315.0,311.0,1.0,0.07503908,268.22565
3.1,260.18344,212.0,350.0,251.0,240.0,1.0,0.07503908,213.26785
3.2,206.43982,165.0,282.0,199.0,202.0,1.0,0.07503908,169.22095
3.3,163.82283,128.0,225.0,158.0,148.0,1.0,0.07503908,134.28818
3.4,130.17404,100.0,178.0,125.0,122.0,1.0,0.07503908,106.74466
3.5,103.38145,78.0,144.0,100.0,102.0,1.0,0.07503908,84.75247
3.6,82.12298,60.0,116.0,79.0,81.0,1.0,0.07503908,67.313705
3.7,65.346016,47.0,92.0,63.0,61.0,1.0,0.07503908,53.57478
3.8,52.020325,35.0,74.0,50.0,54.0,1.0,0.07503908,42.6519
3.9,41.262115,27.0,59.0,40.0,38.0,1.0,0.07503908,33.819176
4.0,32.69724,20.0,49.0,32.0,28.0,1.0,0.07503908,26.807713
4.1,25.916101,15.0,40.0,25.0,26.0,1.0,0.07503908,21.244919
4.2,20.543512,11.0,33.0,20.0,21.0,1.0,0.07503908,16.86816
4.3,16.277227,8.0,28.0,16.0,16.0,1.0,0.07503908,13.354351
4.4,12.902554,6.0,23.0,12.0,12.0,1.0,0.07503908,10.581032
4.5,10.181866,4.0,18.0,10.0,10.0,1.0,0.07503908,8.339239
4.6,8.034914,3.0,15.0,8.0,6.0,0.9994789,0.07503908,6.607087
4.7,6.389265,2.0,13.0,6.0,5.0,0.9968734,0.07503908,5.2516937
4.8,5.025013,1.0,11.0,5.0,4.0,0.9885357,0.07503908,4.1318393
4.9,3.9718604,0.0,9.0,4.0,3.0,0.9739448,0.07503908,3.2751434
5.0,3.124023,0.0,8.0,3.0,2.0,0.94111514,0.07503908,2.572173
5.1,2.4658678,0.0,7.0,2.0,2.0,0.89682126,0.07503908,2.0234497
5.2,1.9385096,0.0,6.0,2.0,1.0,0.84210527,0.07503908,1.5961438
5.3,1.507556,0.0,5.0,1.0,1.0,0.74465865,0.07503908,1.2397082
5.4,1.1818656,0.0,4.0,1.0,1.0,0.66440856,0.07503908,0.97290254
5.5,0.92965084,0.0,3.0,1.0,0.0,0.5841584,0.07503908,0.76237625
5.6,0.73215216,0.0,3.0,0.0,0.0,0.49921834,0.07503908,0.59927046
5.7,0.5638353,0.0,3.0,0.0,0.0,0.4153205,0.07503908,0.46274102
5.8,0.42261595,0.0,2.0,0.0,0.0,0.33350703,0.07503908,0.35018238
5.9,0.31370506,0.0,2.0,0.0,0.0,0.25898907,0.07503908,0.25846794
6.0,0.23345493,0.0,2.0,0.0,0.0,0.20375195,0.07503908,0.19697759
6.1,0.17196457,0.0,1.0,0.0,0.0,0.1532048,0.068785824,0.14538822
6.2,0.113600835,0.0,1.0,0.0,0.0,0.10526316,0.055758208,0.09588327
6.3,0.088587806,0.0,1.0,0.0,0.0,0.084940076,0.04742053,0.07399687
6.4,0.067743614,0.0,1.0,0.0,0.0,0.066701405,0.042209484,0.056800418
6.5,0.045336112,0.0,1.0,0.0,0.0,0.044815008,0.034392912,0.038040645
6.6,0.041167274,0.0,1.0,0.0,0.0,0.04064617,0.031787388,0.034914017
6.7,0.034914017,0.0,1.0,0.0,0.0,0.034392912,0.026576342,0.030224076
6.8,0.027097447,0.0,1.0,0.0,0.0,0.027097447,0.021365294,0.022928609
6.9,0.020323085,0.0,0.0,0.0,0.0,0.020323085,0.01771756,0.01771756
7.0,0.014590933,0.0,0.0,0.0,0.0,0.014590933,0.013027619,0.013548723
7.1,0.011464304,0.0,0.0,0.0,0.0,0.011464304,0.0109431995,0.010422095
7.2,0.008337676,0.0,0.0,0.0,0.0,0.008337676,0.007816571,0.0072954665
7.3,0.005732152,0.0,0.0,0.0,0.0,0.005732152,0.005732152,0.005732152
7.4,0.005732152,0.0,0.0,0.0,0.0,0.005732152,0.005732152,0.005732152
7.5,0.0036477332,0.0,0.0,0.0,0.0,0.0036477332,0.0036477332,0.0036477332
7.6,0.002084419,0.0,0.0,0.0,0.0,0.002084419,0.002084419,0.002084419
7.7,0.0010422094,0.0,0.0,0.0,0.0,0.0010422094,0.0010422094,0.0010422094
7.8,0.0010422094,0.0,0.0,0.0,0.0,0.0010422094,0.0010422094,0.0010422094
7.9,5.211047E-4,0.0,0.0,0.0,0.0,5.211047E-4,5.211047E-4,5.211047E-4
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
