Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,7209.5425,4510.0,18362.0,5967.0,5256.0,1.0,0.37960583,2660.6958
2.6,5728.0396,3561.0,14617.0,4737.0,4608.0,1.0,0.37960583,2113.5374
2.7,4548.4517,2822.0,11699.0,3773.0,3177.0,1.0,0.37960583,1678.809
2.8,3612.1765,2230.0,9244.0,2991.0,2743.0,1.0,0.37960583,1333.2665
2.9,2868.8826,1774.0,7395.0,2365.0,2183.0,1.0,0.37960583,1058.862
3.0,2279.0857,1398.0,5871.0,1879.0,1741.0,1.0,0.37960583,841.23737
3.1,1809.3984,1106.0,4630.0,1493.0,1440.0,1.0,0.37960583,668.0557
3.2,1436.6632,879.0,3691.0,1183.0,1023.0,1.0,0.37960583,530.17395
3.3,1140.9409,691.0,2922.0,939.0,845.0,1.0,0.37960583,420.69836
3.4,905.7344,549.0,2335.0,747.0,670.0,1.0,0.37960583,333.93573
3.5,719.066,433.0,1847.0,594.0,533.0,1.0,0.37960583,265.16537
3.6,570.7618,343.0,1489.0,472.0,413.0,1.0,0.37960583,210.7772
3.7,453.43018,270.0,1184.0,376.0,331.0,1.0,0.37960583,167.61783
3.8,359.80035,212.0,945.0,298.0,259.0,1.0,0.37960583,133.1371
3.9,285.5707,164.0,746.0,237.0,212.0,1.0,0.37960583,105.65639
4.0,226.76349,129.0,596.0,190.0,175.0,1.0,0.37960583,83.85776
4.1,179.99315,101.0,477.0,150.0,133.0,1.0,0.37960583,66.548416
4.2,142.63326,76.0,378.0,119.0,114.0,1.0,0.37960583,52.655525
4.3,113.08655,59.0,302.0,94.0,93.0,1.0,0.37960583,41.766068
4.4,89.77292,46.0,236.0,75.0,68.0,1.0,0.37960583,33.097687
4.5,71.08398,35.0,186.0,59.0,49.0,1.0,0.37960583,26.2485
4.6,56.32134,26.0,148.0,47.0,46.0,1.0,0.37960583,20.727507
4.7,44.68295,20.0,115.0,38.0,32.0,1.0,0.37960583,16.485004
4.8,35.316196,14.0,92.0,30.0,25.0,1.0,0.37960583,12.982005
4.9,27.918594,10.0,75.0,23.0,19.0,1.0,0.37960583,10.277635
5.0,22.09683,7.0,61.0,19.0,17.0,1.0,0.37960583,8.128534
5.1,17.393316,5.0,48.0,14.0,11.0,1.0,0.37960583,6.3933163
5.2,13.722365,4.0,38.0,11.0,10.0,0.9991431,0.37960583,5.1148243
5.3,10.75407,2.0,30.0,9.0,7.0,0.9974293,0.37960583,4.0308485
5.4,8.40617,1.0,26.0,7.0,5.0,0.99228793,0.37960583,3.177378
5.5,6.540703,1.0,20.0,5.0,4.0,0.98543274,0.37960583,2.4644387
5.6,5.0325623,0.0,15.0,4.0,3.0,0.9597258,0.37960583,1.9014567
5.7,3.8851757,0.0,12.0,3.0,1.0,0.9220223,0.37960583,1.4661525
5.8,2.9228792,0.0,10.0,2.0,1.0,0.85604113,0.37960583,1.1036847
5.9,2.1816623,0.0,9.0,2.0,1.0,0.7746358,0.37960583,0.81748074
6.0,1.6923736,0.0,7.0,1.0,1.0,0.7069409,0.37960583,0.62982005
6.1,1.235647,0.0,5.0,1.0,0.0,0.6023993,0.3410454,0.46615252
6.2,0.80034274,0.0,4.0,0.0,0.0,0.46015424,0.27163666,0.29905742
6.3,0.60497004,0.0,3.0,0.0,0.0,0.3856041,0.23650385,0.22536418
6.4,0.45586976,0.0,3.0,0.0,0.0,0.3101971,0.20222794,0.1688089
6.5,0.33504713,0.0,2.0,0.0,0.0,0.24164525,0.1688089,0.12767781
6.6,0.2639246,0.0,2.0,0.0,0.0,0.19794345,0.14567266,0.10625535
6.7,0.20908312,0.0,2.0,0.0,0.0,0.16623822,0.1293916,0.085689805
6.8,0.16623822,0.0,1.0,0.0,0.0,0.13881747,0.11225364,0.070265636
6.9,0.12082262,0.0,1.0,0.0,0.0,0.10882605,0.08997429,0.05655527
7.0,0.09597258,0.0,1.0,0.0,0.0,0.088260494,0.07626393,0.043701798
7.1,0.077120826,0.0,1.0,0.0,0.0,0.071122535,0.06598115,0.035132818
7.2,0.049700085,0.0,1.0,0.0,0.0,0.045415595,0.041988004,0.022279348
7.3,0.034275923,0.0,1.0,0.0,0.0,0.031705227,0.029991431,0.014567266
7.4,0.027420737,0.0,1.0,0.0,0.0,0.025706941,0.024850043,0.011139674
7.5,0.020565553,0.0,0.0,0.0,0.0,0.018851757,0.018851757,0.006855184
7.6,0.013710368,0.0,0.0,0.0,0.0,0.012853471,0.012853471,0.002570694
7.7,0.0077120825,0.0,0.0,0.0,0.0,0.0077120825,0.0077120825,8.56898E-4
7.8,0.003427592,0.0,0.0,0.0,0.0,0.003427592,0.003427592,0.0
7.9,0.003427592,0.0,0.0,0.0,0.0,0.003427592,0.003427592,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
