Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,4121.838,2990.0,8782.0,3629.0,3328.0,1.0,0.24764353,2065.0386
2.6,3275.4688,2368.0,7013.0,2883.0,2803.0,1.0,0.24764353,1640.4353
2.7,2600.6248,1873.0,5534.0,2296.0,2364.0,1.0,0.24764353,1302.8612
2.8,2064.9485,1485.0,4448.0,1820.0,1747.0,1.0,0.24764353,1034.4293
2.9,1639.9323,1172.0,3493.0,1448.0,1383.0,1.0,0.24764353,821.5861
3.0,1302.24,930.0,2767.0,1150.0,1181.0,1.0,0.24764353,652.4173
3.1,1033.5116,731.0,2190.0,912.0,901.0,1.0,0.24764353,518.0814
3.2,820.2545,580.0,1714.0,724.0,699.0,1.0,0.24764353,410.9306
3.3,650.8869,455.0,1357.0,575.0,551.0,1.0,0.24764353,325.79092
3.4,516.5844,362.0,1083.0,456.0,451.0,1.0,0.24764353,258.71466
3.5,409.87662,281.0,854.0,363.0,346.0,1.0,0.24764353,205.40874
3.6,325.53726,221.0,697.0,287.0,273.0,1.0,0.24764353,163.23651
3.7,258.9143,173.0,556.0,230.0,228.0,1.0,0.24764353,129.91689
3.8,205.50386,135.0,450.0,182.0,180.0,1.0,0.24764353,103.24079
3.9,163.17139,105.0,350.0,146.0,139.0,1.0,0.24764353,81.85776
4.0,129.59468,81.0,276.0,116.0,104.0,1.0,0.24764353,64.9563
4.1,102.90403,63.0,221.0,92.0,90.0,1.0,0.24764353,51.490147
4.2,81.491005,47.0,176.0,73.0,73.0,1.0,0.24764353,40.82519
4.3,64.467865,36.0,140.0,58.0,55.0,1.0,0.24764353,32.380463
4.4,51.209084,28.0,113.0,46.0,43.0,1.0,0.24764353,25.713797
4.5,40.52528,20.0,88.0,36.0,35.0,1.0,0.24764353,20.381319
4.6,32.095974,16.0,72.0,29.0,24.0,1.0,0.24764353,16.089117
4.7,25.515852,12.0,57.0,23.0,22.0,1.0,0.24764353,12.782348
4.8,20.13282,8.0,48.0,18.0,18.0,1.0,0.24764353,10.07455
4.9,15.964868,6.0,38.0,14.0,12.0,1.0,0.24764353,8.020566
5.0,12.634105,4.0,31.0,11.0,10.0,1.0,0.24764353,6.3496146
5.1,9.936589,3.0,25.0,9.0,8.0,1.0,0.24764353,4.982005
5.2,7.8680377,2.0,20.0,7.0,7.0,0.9974293,0.24764353,4.0017138
5.3,6.1559553,1.0,17.0,5.0,4.0,0.991431,0.24764353,3.1293917
5.4,4.8226223,1.0,13.0,4.0,4.0,0.97686374,0.24764353,2.4567266
5.5,3.7463582,0.0,11.0,3.0,3.0,0.9502999,0.24764353,1.9023136
5.6,2.8860326,0.0,9.0,2.0,2.0,0.9014567,0.24764353,1.461868
5.7,2.2322195,0.0,7.0,2.0,1.0,0.832048,0.24764353,1.1319623
5.8,1.7035133,0.0,6.0,1.0,1.0,0.7472151,0.24764353,0.8586118
5.9,1.2596401,0.0,5.0,1.0,0.0,0.6435304,0.24764353,0.63581836
6.0,0.98114824,0.0,4.0,1.0,0.0,0.5552699,0.24764353,0.49014568
6.1,0.72065127,0.0,3.0,0.0,0.0,0.45158526,0.22536418,0.36075407
6.2,0.46186805,0.0,3.0,0.0,0.0,0.32562125,0.1756641,0.22450729
6.3,0.3410454,0.0,2.0,0.0,0.0,0.25792632,0.14910026,0.16795202
6.4,0.24764353,0.0,2.0,0.0,0.0,0.19708654,0.12253642,0.12167952
6.5,0.17823479,0.0,1.0,0.0,0.0,0.14738646,0.09768637,0.09168809
6.6,0.14224507,0.0,1.0,0.0,0.0,0.119965725,0.086546704,0.077120826
6.7,0.11225364,0.0,1.0,0.0,0.0,0.09768637,0.07626393,0.062553555
6.8,0.088260494,0.0,1.0,0.0,0.0,0.078834616,0.062553555,0.049700085
6.9,0.059982862,0.0,1.0,0.0,0.0,0.058269065,0.04798629,0.037703514
7.0,0.04798629,0.0,1.0,0.0,0.0,0.047129393,0.040274207,0.029991431
7.1,0.038560413,0.0,1.0,0.0,0.0,0.037703514,0.035132818,0.023136247
7.2,0.023993146,0.0,0.0,0.0,0.0,0.023993146,0.023136247,0.013710368
7.3,0.016281063,0.0,0.0,0.0,0.0,0.016281063,0.016281063,0.0094258785
7.4,0.013710368,0.0,0.0,0.0,0.0,0.013710368,0.013710368,0.008568981
7.5,0.010282776,0.0,0.0,0.0,0.0,0.010282776,0.010282776,0.006855184
7.6,0.005141388,0.0,0.0,0.0,0.0,0.005141388,0.005141388,0.002570694
7.7,0.002570694,0.0,0.0,0.0,0.0,0.002570694,0.002570694,8.56898E-4
7.8,8.56898E-4,0.0,0.0,0.0,0.0,8.56898E-4,8.56898E-4,0.0
7.9,8.56898E-4,0.0,0.0,0.0,0.0,8.56898E-4,8.56898E-4,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
