Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,5055.797,3475.0,11793.0,4341.0,4042.0,1.0,0.29820052,2276.0222
2.6,4017.1465,2754.0,9330.0,3458.0,3265.0,1.0,0.29820052,1807.8663
2.7,3189.42,2185.0,7363.0,2741.0,2676.0,1.0,0.29820052,1435.8457
2.8,2532.833,1732.0,5888.0,2181.0,1963.0,1.0,0.29820052,1140.21
2.9,2011.5715,1368.0,4702.0,1730.0,1599.0,1.0,0.29820052,905.5758
3.0,1597.6547,1084.0,3780.0,1369.0,1274.0,1.0,0.29820052,719.27936
3.1,1268.1534,860.0,2991.0,1091.0,974.0,1.0,0.29820052,571.1551
3.2,1006.62726,677.0,2370.0,869.0,824.0,1.0,0.29820052,453.1594
3.3,799.0094,533.0,1863.0,689.0,654.0,1.0,0.29820052,359.46957
3.4,634.07715,418.0,1479.0,548.0,502.0,1.0,0.29820052,285.38474
3.5,503.3719,332.0,1176.0,435.0,412.0,1.0,0.29820052,226.72151
3.6,399.61267,261.0,936.0,347.0,349.0,1.0,0.29820052,180.17651
3.7,317.67352,202.0,737.0,275.0,272.0,1.0,0.29820052,143.32991
3.8,252.04027,158.0,583.0,219.0,208.0,1.0,0.29820052,113.85604
3.9,200.1611,124.0,456.0,175.0,159.0,1.0,0.29820052,90.35647
4.0,158.94087,97.0,361.0,139.0,118.0,1.0,0.29820052,71.717224
4.1,126.15081,75.0,286.0,110.0,106.0,1.0,0.29820052,56.85347
4.2,99.97258,57.0,230.0,87.0,85.0,1.0,0.29820052,45.040276
4.3,79.11739,44.0,183.0,69.0,68.0,1.0,0.29820052,35.72408
4.4,62.862038,33.0,144.0,55.0,49.0,1.0,0.29820052,28.371037
4.5,49.727505,25.0,116.0,43.0,42.0,1.0,0.29820052,22.48586
4.6,39.4036,19.0,93.0,35.0,29.0,1.0,0.29820052,17.755785
4.7,31.33933,14.0,76.0,28.0,25.0,1.0,0.29820052,14.121679
4.8,24.756641,10.0,61.0,22.0,18.0,1.0,0.29820052,11.114824
4.9,19.64353,7.0,50.0,17.0,15.0,1.0,0.29820052,8.823479
5.0,15.552699,5.0,40.0,14.0,12.0,1.0,0.29820052,6.9691515
5.1,12.279348,3.0,33.0,11.0,9.0,1.0,0.29820052,5.486718
5.2,9.725793,2.0,26.0,8.0,8.0,0.9982862,0.29820052,4.3933163
5.3,7.620394,1.0,21.0,6.0,5.0,0.99228793,0.29820052,3.4413025
5.4,5.983719,1.0,16.0,5.0,5.0,0.98286206,0.29820052,2.7197943
5.5,4.6598115,0.0,14.0,4.0,3.0,0.9691517,0.29820052,2.1028278
5.6,3.570694,0.0,12.0,3.0,2.0,0.92802054,0.29820052,1.6195372
5.7,2.7549272,0.0,9.0,2.0,1.0,0.8697515,0.29820052,1.2502142
5.8,2.0822623,0.0,7.0,2.0,1.0,0.7926307,0.29820052,0.94087404
5.9,1.5441302,0.0,6.0,1.0,0.0,0.6958012,0.29820052,0.6983719
