Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,2408.0,2330.8853,2152.0,2069.0,1676.0,14174.0,1860.0,1972.0,2535.0,4348.0
2.6,2009.0,1851.4698,1710.0,1666.0,1323.0,11286.0,1473.0,1565.0,2016.0,3462.0
2.7,1696.0,1470.6024,1359.0,1263.0,1049.0,8940.0,1164.0,1242.0,1603.0,2750.0
2.8,1384.0,1168.0828,1080.0,1023.0,819.0,7142.0,920.0,984.0,1275.0,2185.0
2.9,1171.0,927.81964,859.0,832.0,625.0,5663.0,726.0,780.0,1015.0,1735.0
3.0,1013.0,736.9118,682.0,662.0,492.0,4514.0,573.0,618.0,807.0,1381.0
3.1,852.0,585.313,543.0,524.0,379.0,3616.0,451.0,489.0,643.0,1096.0
3.2,727.0,464.8897,432.0,414.0,295.0,2837.0,355.0,387.0,512.0,871.0
3.3,608.0,369.24042,343.0,331.0,231.0,2218.0,278.0,306.0,409.0,692.0
3.4,492.0,293.21002,273.0,258.0,173.0,1753.0,218.0,242.0,326.0,550.0
3.5,366.0,232.84808,217.0,203.0,131.0,1424.0,170.0,191.0,260.0,437.0
3.6,251.0,184.90945,172.0,161.0,101.0,1136.0,133.0,150.0,208.0,348.0
3.7,183.0,146.84328,137.0,133.0,76.0,902.0,103.0,118.0,166.0,277.0
3.8,150.0,116.58771,109.0,106.0,58.0,718.0,80.0,93.0,133.0,220.0
3.9,118.0,92.5659,87.0,84.0,43.0,580.0,62.0,73.0,107.0,175.0
4.0,89.0,73.46956,69.0,66.0,30.0,458.0,47.0,57.0,86.0,140.0
4.1,66.0,58.31861,55.0,52.0,18.0,359.0,36.0,44.0,69.0,111.0
4.2,52.0,46.29042,43.0,42.0,14.0,282.0,27.0,35.0,56.0,89.0
4.3,44.0,36.72642,34.0,33.0,8.0,227.0,21.0,27.0,45.0,71.0
4.4,34.0,29.1331,27.0,26.0,6.0,186.0,15.0,21.0,36.0,57.0
4.5,28.0,23.09938,22.0,21.0,4.0,144.0,11.0,16.0,29.0,46.0
4.6,18.0,18.30296,17.0,16.0,2.0,124.0,8.0,12.0,24.0,37.0
