Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,1040.0,526.63245,470.0,442.0,305.0,4171.0,376.0,413.0,601.0,1080.0
2.6,870.0,418.32108,374.0,352.0,242.0,3284.0,295.0,327.0,478.0,859.0
2.7,728.0,332.23804,297.0,277.0,184.0,2622.0,232.0,259.0,381.0,684.0
2.8,596.0,263.9052,236.0,216.0,137.0,2085.0,181.0,204.0,303.0,543.0
2.9,507.0,209.62819,188.0,177.0,106.0,1649.0,142.0,161.0,242.0,433.0
3.0,443.0,166.52815,150.0,141.0,80.0,1308.0,110.0,127.0,193.0,345.0
3.1,372.0,132.31009,119.0,109.0,58.0,1027.0,86.0,100.0,154.0,275.0
3.2,319.0,105.06169,95.0,87.0,40.0,802.0,66.0,78.0,124.0,219.0
3.3,262.0,83.44781,75.0,67.0,30.0,645.0,51.0,61.0,99.0,175.0
3.4,216.0,66.26682,60.0,56.0,20.0,522.0,39.0,48.0,79.0,140.0
3.5,164.0,52.63361,48.0,44.0,16.0,431.0,30.0,37.0,64.0,112.0
3.6,120.0,41.79456,38.0,35.0,9.0,352.0,22.0,29.0,51.0,90.0
3.7,82.0,33.18767,30.0,27.0,6.0,285.0,17.0,23.0,42.0,72.0
3.8,71.0,26.35924,24.0,21.0,4.0,228.0,12.0,17.0,34.0,58.0
3.9,52.0,20.91467,19.0,17.0,2.0,181.0,9.0,13.0,27.0,47.0
4.0,45.0,16.60247,15.0,14.0,1.0,145.0,6.0,10.0,22.0,38.0
4.1,31.0,13.17141,12.0,10.0,0.0,116.0,4.0,8.0,18.0,30.0
4.2,24.0,10.4509,9.0,8.0,0.0,95.0,3.0,6.0,15.0,25.0
4.3,18.0,8.29749,7.0,6.0,0.0,78.0,2.0,4.0,12.0,20.0
4.4,17.0,6.57827,6.0,5.0,0.0,64.0,1.0,3.0,10.0,17.0
4.5,12.0,5.21476,5.0,4.0,0.0,53.0,1.0,2.0,8.0,14.0
4.6,6.0,4.133,4.0,3.0,0.0,46.0,0.0,2.0,7.0,12.0
4.7,6.0,3.27277,3.0,2.0,0.0,36.0,0.0,1.0,5.0,10.0
4.8,5.0,2.59163,2.0,1.0,0.0,29.0,0.0,1.0,4.0,8.0
4.9,4.0,2.04665,2.0,1.0,0.0,25.0,0.0,0.0,4.0,7.0
5.0,2.0,1.61213,1.0,1.0,0.0,22.0,0.0,0.0,3.0,6.0
5.1,2.0,1.26814,1.0,0.0,0.0,19.0,0.0,0.0,2.0,5.0
5.2,2.0,0.99393,1.0,0.0,0.0,16.0,0.0,0.0,2.0,4.0
5.3,2.0,0.77699,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
