Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,161.0,105.54348,95.0,88.0,49.0,867.0,70.0,81.0,122.0,215.0
2.65,134.0,83.87852,76.0,73.0,38.0,659.0,54.0,64.0,97.0,171.0
2.75,118.0,66.58573,60.0,57.0,26.0,521.0,42.0,50.0,78.0,136.0
2.85,79.0,52.88956,48.0,44.0,17.0,452.0,32.0,39.0,62.0,109.0
2.95,60.0,41.99345,38.0,37.0,11.0,338.0,24.0,31.0,50.0,87.0
3.05,66.0,33.33588,30.0,28.0,7.0,279.0,19.0,24.0,40.0,69.0
3.15,51.0,26.55071,24.0,22.0,4.0,219.0,14.0,19.0,33.0,56.0
3.25,54.0,21.06061,19.0,18.0,3.0,168.0,10.0,14.0,26.0,44.0
3.35,43.0,16.74094,15.0,14.0,0.0,129.0,8.0,11.0,21.0,36.0
3.45,55.0,13.28578,12.0,11.0,1.0,123.0,5.0,8.0,17.0,29.0
3.55,42.0,10.56141,10.0,9.0,0.0,81.0,4.0,6.0,14.0,23.0
3.65,39.0,8.38428,8.0,7.0,0.0,76.0,3.0,5.0,11.0,19.0
3.75,10.0,6.65301,6.0,5.0,0.0,62.0,2.0,4.0,9.0,15.0
3.85,19.0,5.30593,5.0,4.0,0.0,47.0,1.0,3.0,8.0,13.0
3.95,6.0,4.20259,4.0,3.0,0.0,45.0,1.0,2.0,6.0,10.0
4.05,14.0,3.34219,3.0,2.0,0.0,32.0,0.0,1.0,5.0,9.0
4.15,7.0,2.65043,2.0,2.0,0.0,30.0,0.0,1.0,4.0,7.0
4.25,6.0,2.09736,2.0,1.0,0.0,19.0,0.0,1.0,4.0,6.0
4.35,1.0,1.67455,1.0,1.0,0.0,22.0,0.0,0.0,3.0,5.0
4.45,5.0,1.32885,1.0,1.0,0.0,15.0,0.0,0.0,2.0,4.0
4.55,6.0,1.05426,1.0,0.0,0.0,12.0,0.0,0.0,2.0,4.0
4.65,0.0,0.83793,1.0,0.0,0.0,10.0,0.0,0.0,2.0,3.0
4.75,1.0,0.66352,0.0,0.0,0.0,9.0,0.0,0.0,1.0,3.0
4.85,1.0,0.53146,0.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0
4.95,2.0,0.42403,0.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0
5.05,0.0,0.33534,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0
5.15,0.0,0.26733,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0
5.25,0.0,0.21148,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0
5.35,1.0,0.16674,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
5.45,0.0,0.13128,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
5.55,0.0,0.10575,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
5.65,0.0,0.08478,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
5.75,0.0,0.06553,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
5.85,0.0,0.05129,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
5.95,0.0,0.03813,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.05,0.0,0.02652,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.15,0.0,0.02397,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.25,0.0,0.01715,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.35,0.0,0.01299,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.45,0.0,0.00982,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.55,0.0,0.00655,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.65,0.0,0.00496,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.75,0.0,0.00389,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.85,0.0,0.00266,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.95,0.0,0.00175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.05,0.0,0.00136,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.15,1.0,9.1E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.25,0.0,6.0E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
