Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 yr Probability,1 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,1583.6182,1111.0,3248.0,1373.0,1249.0,1.0,0.07808081,846.8045
2.6,1257.8075,879.0,2585.0,1091.0,1016.0,1.0,0.07808081,672.5621
2.7,999.1692,694.0,2055.0,867.0,814.0,1.0,0.07808081,534.3251
2.8,793.6236,547.0,1635.0,689.0,638.0,1.0,0.07808081,424.45398
2.9,630.42865,431.0,1304.0,548.0,497.0,1.0,0.07808081,337.16995
3.0,500.762,339.0,1034.0,436.0,406.0,1.0,0.07808081,267.79288
3.1,397.67578,267.0,821.0,347.0,324.0,1.0,0.07808081,212.64038
3.2,315.8158,209.0,652.0,276.0,261.0,1.0,0.07808081,168.85942
3.3,250.80717,163.0,520.0,219.0,204.0,1.0,0.07808081,134.11226
3.4,199.17041,127.0,415.0,174.0,159.0,1.0,0.07808081,106.52168
3.5,158.18486,99.0,330.0,139.0,128.0,1.0,0.07808081,84.59419
3.6,125.61766,77.0,263.0,110.0,104.0,1.0,0.07808081,67.179794
3.7,99.7888,59.0,210.0,88.0,80.0,1.0,0.07808081,53.377728
3.8,79.248604,45.0,168.0,70.0,63.0,1.0,0.07808081,42.382423
3.9,62.940773,34.0,134.0,55.0,53.0,1.0,0.07808081,33.645992
4.0,49.972694,26.0,107.0,44.0,42.0,1.0,0.07808081,26.708956
4.1,39.65788,20.0,86.0,35.0,32.0,1.0,0.07808081,21.18968
4.2,31.475859,15.0,69.0,28.0,26.0,1.0,0.07808081,16.82325
4.3,24.967693,11.0,56.0,22.0,19.0,1.0,0.07808081,13.347273
4.4,19.797459,8.0,45.0,17.0,15.0,1.0,0.07808081,10.582593
4.5,15.700118,6.0,36.0,14.0,12.0,0.9999832,0.07808081,8.389377
4.6,12.447037,4.0,30.0,11.0,9.0,0.99991584,0.07808081,6.650185
4.7,9.852104,3.0,24.0,9.0,7.0,0.99887204,0.07808081,5.2605724
4.8,7.795707,2.0,20.0,7.0,6.0,0.9958586,0.07808081,4.158451
4.9,6.1559763,1.0,16.0,5.0,4.0,0.98742425,0.07808081,3.2800674
5.0,4.8643603,0.0,13.0,4.0,3.0,0.97074074,0.07808081,2.589815
5.1,3.8320203,0.0,11.0,3.0,2.0,0.9407576,0.07808081,2.0391245
5.2,3.0143435,0.0,9.0,2.0,2.0,0.89377105,0.07808081,1.6018686
5.3,2.3585353,0.0,8.0,2.0,1.0,0.83164984,0.07808081,1.25
5.4,1.8420707,0.0,7.0,1.0,1.0,0.7549495,0.07808081,0.97304714
5.5,1.43367,0.0,6.0,1.0,0.0,0.67079127,0.07808081,0.7542929
5.6,1.1037542,0.0,5.0,1.0,0.0,0.5809933,0.07808081,0.57917506
5.7,0.8450673,0.0,4.0,0.0,0.0,0.49121213,0.07808081,0.4395286
5.8,0.6360606,0.0,3.0,0.0,0.0,0.4032155,0.07806397,0.32695287
5.9,0.47582492,0.0,3.0,0.0,0.0,0.3241414,0.07804714,0.24333334
6.0,0.35809764,0.0,2.0,0.0,0.0,0.25713804,0.077996634,0.18025252
6.1,0.2530303,0.0,2.0,0.0,0.0,0.19294612,0.05973064,0.12856902
6.2,0.17279461,0.0,2.0,0.0,0.0,0.13890572,0.04962963,0.08712121
6.3,0.12442761,0.0,1.0,0.0,0.0,0.1030303,0.038265992,0.062474746
6.4,0.090622894,0.0,1.0,0.0,0.0,0.0766835,0.032441076,0.044579126
6.5,0.06708754,0.0,1.0,0.0,0.0,0.058198653,0.026363635,0.033148147
6.6,0.051060606,0.0,1.0,0.0,0.0,0.04577441,0.023047138,0.025656566
6.7,0.038383838,0.0,1.0,0.0,0.0,0.03479798,0.018838383,0.019545455
6.8,0.02878788,0.0,1.0,0.0,0.0,0.026515152,0.016060606,0.014646465
6.9,0.020959595,0.0,0.0,0.0,0.0,0.019814815,0.012828283,0.010656565
7.0,0.015521886,0.0,0.0,0.0,0.0,0.014915825,0.010319865,0.007878788
7.1,0.012121212,0.0,0.0,0.0,0.0,0.011767677,0.009107744,0.005892256
7.2,0.009040404,0.0,0.0,0.0,0.0,0.008872054,0.0074242423,0.004326599
7.3,0.0064309766,0.0,0.0,0.0,0.0,0.0063299662,0.0056565655,0.003063973
7.4,0.005387205,0.0,0.0,0.0,0.0,0.0052861953,0.004983165,0.0025757577
7.5,0.004309764,0.0,0.0,0.0,0.0,0.0042424244,0.004124579,0.002070707
7.6,0.0021717171,0.0,0.0,0.0,0.0,0.002154882,0.0021212122,0.001077441
7.7,6.902357E-4,0.0,0.0,0.0,0.0,6.902357E-4,6.902357E-4,3.872054E-4
7.8,4.0404042E-4,0.0,0.0,0.0,0.0,4.0404042E-4,4.0404042E-4,2.1885522E-4
7.9,1.8518518E-4,0.0,0.0,0.0,0.0,1.8518518E-4,1.8518518E-4,1.01010104E-4
8.0,6.7340065E-5,0.0,0.0,0.0,0.0,6.7340065E-5,6.7340065E-5,3.3670032E-5
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
