Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,242.96846,171.0,447.0,215.0,204.0,1.0,0.01270903,167.63419
2.6,193.00298,133.0,354.0,171.0,162.0,1.0,0.01270903,133.1283
2.7,153.29091,104.0,283.0,136.0,129.0,1.0,0.01270903,105.74963
2.8,121.7505,80.0,225.0,108.0,103.0,1.0,0.01270903,83.986786
2.9,96.73903,62.0,180.0,86.0,84.0,1.0,0.01270903,66.712776
3.0,76.877525,48.0,144.0,69.0,65.0,1.0,0.01270903,53.019432
3.1,61.019432,37.0,115.0,55.0,53.0,1.0,0.01270903,42.077457
3.2,48.442307,28.0,92.0,43.0,40.0,1.0,0.01270903,33.40525
3.3,38.445484,21.0,74.0,34.0,34.0,1.0,0.01270903,26.529163
3.4,30.545485,16.0,59.0,27.0,24.0,1.0,0.01270903,21.066923
3.5,24.260435,12.0,48.0,22.0,20.0,1.0,0.01270903,16.728964
3.6,19.269732,8.0,39.0,17.0,16.0,1.0,0.01270903,13.29194
3.7,15.306087,6.0,31.0,14.0,13.0,1.0,0.01270903,10.554248
3.8,12.142977,4.0,26.0,11.0,9.0,0.9999331,0.01270903,8.367759
3.9,9.651873,3.0,21.0,9.0,7.0,0.99956524,0.01270903,6.65398
4.0,7.672408,2.0,17.0,7.0,6.0,0.9973244,0.01270903,5.2922072
4.1,6.0903344,1.0,15.0,5.0,5.0,0.9914716,0.01270903,4.1955185
4.2,4.8326087,1.0,12.0,4.0,4.0,0.977291,0.01270903,3.3297324
4.3,3.8370903,0.0,10.0,3.0,3.0,0.9520067,0.01270903,2.638729
4.4,3.0405686,0.0,9.0,3.0,2.0,0.9133445,0.01270903,2.0915384
4.5,2.4090636,0.0,7.0,2.0,1.0,0.8579933,0.01270903,1.6596321
4.6,1.9119064,0.0,6.0,1.0,1.0,0.78755856,0.01270903,1.316321
4.7,1.5146823,0.0,5.0,1.0,1.0,0.70668894,0.01270903,1.0423077
4.8,1.1954181,0.0,5.0,1.0,0.0,0.6250502,0.01270903,0.8240803
4.9,0.9420736,0.0,4.0,1.0,0.0,0.5388629,0.01270903,0.64692307
5.0,0.7422408,0.0,3.0,0.0,0.0,0.46070233,0.01270903,0.5093311
5.1,0.5839799,0.0,3.0,0.0,0.0,0.38712373,0.01270903,0.40086958
5.2,0.46190634,0.0,3.0,0.0,0.0,0.32210702,0.01270903,0.31658864
5.3,0.35782608,0.0,2.0,0.0,0.0,0.26240802,0.01270903,0.24464883
5.4,0.28113714,0.0,2.0,0.0,0.0,0.21347827,0.01270903,0.1913378
5.5,0.22063546,0.0,2.0,0.0,0.0,0.1744816,0.01270903,0.15083613
5.6,0.16946489,0.0,1.0,0.0,0.0,0.13785954,0.01270903,0.115886286
5.7,0.12973244,0.0,1.0,0.0,0.0,0.10826087,0.01270903,0.0877592
5.8,0.09558529,0.0,1.0,0.0,0.0,0.08137124,0.01270903,0.063444816
5.9,0.07200669,0.0,1.0,0.0,0.0,0.06250836,0.01270903,0.04832776
6.0,0.052675586,0.0,1.0,0.0,0.0,0.046688963,0.01270903,0.034682274
6.1,0.037190635,0.0,1.0,0.0,0.0,0.03361204,0.009732441,0.024314381
6.2,0.026020067,0.0,0.0,0.0,0.0,0.02381271,0.007959866,0.01702341
6.3,0.018695652,0.0,0.0,0.0,0.0,0.01742475,0.0063210703,0.012374582
6.4,0.014113712,0.0,0.0,0.0,0.0,0.013143812,0.0055518392,0.009498328
6.5,0.010702341,0.0,0.0,0.0,0.0,0.01,0.0046153846,0.0073578595
6.6,0.008428094,0.0,0.0,0.0,0.0,0.0081270905,0.0041137123,0.005986622
6.7,0.006588629,0.0,0.0,0.0,0.0,0.0064548496,0.0035117057,0.0047157193
6.8,0.0048829434,0.0,0.0,0.0,0.0,0.0047826087,0.0030100334,0.0034113713
6.9,0.0033779265,0.0,0.0,0.0,0.0,0.0033779265,0.0022742476,0.002374582
7.0,0.0026086958,0.0,0.0,0.0,0.0,0.0026086958,0.0018729097,0.0018394649
7.1,0.0019732441,0.0,0.0,0.0,0.0,0.0019732441,0.0015384615,0.0013712374
7.2,0.0013377926,0.0,0.0,0.0,0.0,0.0013377926,0.0010367893,9.3645486E-4
7.3,9.3645486E-4,0.0,0.0,0.0,0.0,9.3645486E-4,8.026756E-4,6.688963E-4
7.4,8.361204E-4,0.0,0.0,0.0,0.0,8.361204E-4,7.6923077E-4,6.354515E-4
7.5,7.0234115E-4,0.0,0.0,0.0,0.0,7.0234115E-4,6.688963E-4,5.3511705E-4
7.6,3.0100334E-4,0.0,0.0,0.0,0.0,3.0100334E-4,2.6755853E-4,1.6722408E-4
7.7,6.688963E-5,0.0,0.0,0.0,0.0,6.688963E-5,6.688963E-5,6.688963E-5
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
