Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,2651.648,1778.0,6052.0,2256.0,2094.0,1.0,0.12867004,1236.2286
2.6,2106.164,1408.0,4819.0,1793.0,1610.0,1.0,0.12867004,981.913
2.7,1673.0181,1114.0,3823.0,1424.0,1336.0,1.0,0.12867004,780.02545
2.8,1328.8335,881.0,3041.0,1132.0,984.0,1.0,0.12867004,619.5546
2.9,1055.5912,696.0,2416.0,899.0,851.0,1.0,0.12867004,492.14487
3.0,838.5282,549.0,1921.0,715.0,661.0,1.0,0.12867004,390.9022
3.1,665.9352,432.0,1530.0,568.0,511.0,1.0,0.12867004,310.40875
3.2,528.8603,340.0,1215.0,452.0,401.0,1.0,0.12867004,246.49086
3.3,420.0157,268.0,967.0,359.0,314.0,1.0,0.12867004,195.76646
3.4,333.56326,210.0,767.0,286.0,263.0,1.0,0.12867004,155.49013
3.5,264.88742,164.0,610.0,227.0,209.0,1.0,0.12867004,123.46933
3.6,210.32913,128.0,486.0,181.0,160.0,1.0,0.12867004,98.03142
3.7,167.06383,100.0,385.0,144.0,132.0,1.0,0.12867004,77.87948
3.8,132.67961,77.0,308.0,114.0,104.0,1.0,0.12867004,61.841446
3.9,105.37623,59.0,245.0,91.0,83.0,1.0,0.12867004,49.11367
4.0,83.65828,46.0,195.0,72.0,66.0,1.0,0.12867004,38.979023
4.1,66.3715,35.0,155.0,57.0,50.0,1.0,0.12867004,30.91266
4.2,52.661716,26.0,124.0,45.0,39.0,1.0,0.12867004,24.528568
4.3,41.78313,20.0,99.0,36.0,33.0,1.0,0.12867004,19.462036
4.4,33.1266,15.0,79.0,29.0,25.0,1.0,0.12867004,15.427323
4.5,26.269646,11.0,64.0,23.0,20.0,1.0,0.12867004,12.229293
4.6,20.81936,8.0,51.0,18.0,16.0,1.0,0.12867004,9.692104
4.7,16.48101,5.0,42.0,14.0,12.0,1.0,0.12867004,7.667323
4.8,13.047391,4.0,34.0,11.0,10.0,0.9998485,0.12867004,6.064798
4.9,10.304259,2.0,27.0,9.0,7.0,0.99902356,0.12867004,4.78431
5.0,8.139915,2.0,22.0,7.0,5.0,0.99612796,0.12867004,3.776532
5.1,6.413384,1.0,18.0,5.0,4.0,0.98765993,0.12867004,2.9731314
5.2,5.0459766,0.0,15.0,4.0,3.0,0.969697,0.12867004,2.3361952
5.3,3.9499831,0.0,12.0,3.0,2.0,0.93759257,0.12867004,1.8233502
5.4,3.0856397,0.0,10.0,2.0,2.0,0.8886027,0.12867004,1.4206734
5.5,2.3993266,0.0,8.0,2.0,1.0,0.8246465,0.12867004,1.101128
5.6,1.8495623,0.0,7.0,1.0,1.0,0.7469697,0.12867004,0.8468855
5.7,1.4160943,0.0,6.0,1.0,0.0,0.65646464,0.12867004,0.6437037
5.8,1.0692255,0.0,5.0,1.0,0.0,0.56060606,0.1286532,0.4800505
5.9,0.7996296,0.0,4.0,0.0,0.0,0.46516836,0.1286532,0.35654882
6.0,0.6060606,0.0,3.0,0.0,0.0,0.3800505,0.12858586,0.26373738
6.1,0.42666668,0.0,3.0,0.0,0.0,0.29239058,0.098097645,0.18806398
6.2,0.29267678,0.0,2.0,0.0,0.0,0.21619529,0.08195286,0.12779461
6.3,0.21159932,0.0,2.0,0.0,0.0,0.16324916,0.06388889,0.09250842
6.4,0.15501684,0.0,1.0,0.0,0.0,0.12271044,0.05436027,0.06597643
6.5,0.11474747,0.0,1.0,0.0,0.0,0.093569025,0.044141416,0.048973065
6.6,0.08602694,0.0,1.0,0.0,0.0,0.07341751,0.03813131,0.037104376
6.7,0.06503367,0.0,1.0,0.0,0.0,0.05658249,0.03138047,0.028535353
6.8,0.048838384,0.0,1.0,0.0,0.0,0.04375421,0.026767677,0.021582492
6.9,0.035252526,0.0,1.0,0.0,0.0,0.03255892,0.021228956,0.015740741
7.0,0.026094276,0.0,0.0,0.0,0.0,0.024646465,0.017205387,0.011649831
7.1,0.020488216,0.0,0.0,0.0,0.0,0.019545455,0.0152693605,0.008787879
7.2,0.015319865,0.0,0.0,0.0,0.0,0.014680135,0.012390573,0.0063299662
7.3,0.010875421,0.0,0.0,0.0,0.0,0.010555555,0.009528619,0.0044444446
7.4,0.009208755,0.0,0.0,0.0,0.0,0.008956229,0.008518519,0.0037373737
7.5,0.0074410774,0.0,0.0,0.0,0.0,0.0072727273,0.0071043773,0.002979798
7.6,0.003872054,0.0,0.0,0.0,0.0,0.0038215488,0.0037542088,0.0015656565
7.7,0.0012794613,0.0,0.0,0.0,0.0,0.0012794613,0.0012626263,5.387205E-4
7.8,7.4074074E-4,0.0,0.0,0.0,0.0,7.4074074E-4,7.4074074E-4,3.030303E-4
7.9,4.208754E-4,0.0,0.0,0.0,0.0,4.208754E-4,4.208754E-4,1.6835016E-4
8.0,1.6835016E-4,0.0,0.0,0.0,0.0,1.6835016E-4,1.6835016E-4,6.7340065E-5
8.1,3.3670032E-5,0.0,0.0,0.0,0.0,3.3670032E-5,3.3670032E-5,1.6835016E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
