Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,628.0,1266.3151,1141.0,1071.0,803.0,13322.0,934.0,1011.0,1429.0,2520.0
2.6,490.0,1005.8308,907.0,847.0,629.0,10548.0,737.0,802.0,1137.0,2001.0
2.7,382.0,798.9697,721.0,685.0,479.0,8324.0,581.0,635.0,904.0,1590.0
2.8,294.0,634.64514,573.0,528.0,375.0,6635.0,458.0,503.0,719.0,1264.0
2.9,233.0,504.10486,456.0,434.0,287.0,5325.0,360.0,399.0,572.0,1006.0
3.0,193.0,400.41864,362.0,332.0,216.0,4215.0,283.0,315.0,456.0,800.0
3.1,152.0,318.01666,288.0,277.0,155.0,3346.0,222.0,249.0,363.0,637.0
3.2,125.0,252.58499,229.0,212.0,122.0,2690.0,174.0,197.0,290.0,507.0
3.3,102.0,200.59271,182.0,174.0,87.0,2104.0,136.0,155.0,231.0,402.0
3.4,76.0,159.30544,145.0,134.0,65.0,1666.0,105.0,122.0,185.0,321.0
3.5,54.0,126.50588,115.0,105.0,54.0,1331.0,82.0,96.0,148.0,255.0
3.6,37.0,100.46167,92.0,85.0,38.0,1057.0,63.0,75.0,118.0,203.0
3.7,24.0,79.79937,73.0,69.0,28.0,831.0,48.0,59.0,95.0,161.0
3.8,20.0,63.37262,58.0,53.0,19.0,668.0,37.0,46.0,76.0,129.0
3.9,14.0,50.3134,46.0,44.0,13.0,544.0,28.0,36.0,61.0,103.0
4.0,8.0,39.94802,37.0,35.0,8.0,440.0,21.0,28.0,49.0,83.0
4.1,8.0,31.69978,29.0,26.0,4.0,351.0,16.0,22.0,40.0,66.0
4.2,7.0,25.15039,23.0,22.0,2.0,278.0,12.0,17.0,32.0,53.0
4.3,6.0,19.95056,18.0,17.0,2.0,216.0,8.0,13.0,26.0,43.0
4.4,4.0,15.81658,14.0,13.0,1.0,167.0,6.0,10.0,21.0,35.0
4.5,3.0,12.5388,11.0,10.0,0.0,136.0,4.0,7.0,17.0,28.0
4.6,3.0,9.93148,9.0,8.0,0.0,111.0,3.0,5.0,14.0,23.0
4.7,2.0,7.86235,7.0,6.0,0.0,83.0,2.0,4.0,11.0,19.0
4.8,1.0,6.21772,6.0,4.0,0.0,67.0,1.0,3.0,9.0,16.0
4.9,1.0,4.91251,4.0,3.0,0.0,52.0,1.0,2.0,8.0,13.0
5.0,1.0,3.87635,3.0,3.0,0.0,41.0,0.0,1.0,6.0,11.0
5.1,0.0,3.05221,3.0,2.0,0.0,36.0,0.0,1.0,5.0,9.0
5.2,0.0,2.39913,2.0,1.0,0.0,33.0,0.0,1.0,4.0,8.0
5.3,0.0,1.87561,1.0,1.0,0.0,29.0,0.0,0.0,3.0,6.0
5.4,0.0,1.45956,1.0,0.0,0.0,23.0,0.0,0.0,3.0,5.0
5.5,0.0,1.13318,1.0,0.0,0.0,17.0,0.0,0.0,2.0,5.0
5.6,0.0,0.87096,1.0,0.0,0.0,15.0,0.0,0.0,2.0,4.0
5.7,0.0,0.6633,0.0,0.0,0.0,15.0,0.0,0.0,1.0,3.0
5.8,0.0,0.49727,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
5.9,0.0,0.3686,0.0,0.0,0.0,13.0,0.0,0.0,1.0,2.0
6.0,0.0,0.27489,0.0,0.0,0.0,11.0,0.0,0.0,1.0,2.0
6.1,0.0,0.18965,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0
6.2,0.0,0.13009,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0
6.3,0.0,0.09296,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
6.4,0.0,0.06677,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.5,0.0,0.04917,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.6,0.0,0.03773,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.7,0.0,0.02846,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.8,0.0,0.02203,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.9,0.0,0.01605,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7.0,0.0,0.01176,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.1,0.0,0.00932,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.2,0.0,0.00677,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
