Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,137.0,257.55328,233.0,217.0,141.0,2758.0,183.0,204.0,292.0,511.0
2.65,106.0,204.52638,186.0,174.0,111.0,2212.0,143.0,161.0,233.0,407.0
2.75,87.0,162.47647,148.0,140.0,82.0,1681.0,112.0,127.0,185.0,323.0
2.85,58.0,129.07083,118.0,111.0,62.0,1307.0,88.0,100.0,148.0,257.0
2.95,39.0,102.5221,94.0,91.0,43.0,1107.0,68.0,79.0,118.0,205.0
3.05,41.0,81.47564,75.0,69.0,34.0,866.0,53.0,62.0,94.0,163.0
3.15,27.0,64.69823,59.0,57.0,25.0,651.0,41.0,49.0,75.0,130.0
3.25,23.0,51.40797,47.0,44.0,18.0,585.0,31.0,38.0,61.0,103.0
3.35,26.0,40.82494,38.0,35.0,11.0,434.0,24.0,30.0,49.0,82.0
3.45,22.0,32.43431,30.0,28.0,8.0,333.0,18.0,23.0,39.0,66.0
3.55,17.0,25.75033,24.0,22.0,4.0,271.0,14.0,18.0,32.0,53.0
3.65,13.0,20.43188,19.0,17.0,3.0,224.0,10.0,14.0,26.0,42.0
3.75,4.0,16.24228,15.0,14.0,1.0,161.0,7.0,11.0,21.0,34.0
3.85,6.0,12.91122,12.0,11.0,0.0,123.0,5.0,8.0,17.0,27.0
3.95,6.0,10.24857,9.0,9.0,0.0,104.0,4.0,6.0,14.0,22.0
4.05,0.0,8.15716,8.0,7.0,0.0,89.0,3.0,5.0,11.0,18.0
4.15,1.0,6.47672,6.0,5.0,0.0,73.0,2.0,3.0,9.0,15.0
4.25,1.0,5.14046,5.0,4.0,0.0,62.0,1.0,3.0,8.0,12.0
4.35,2.0,4.08751,4.0,3.0,0.0,48.0,0.0,2.0,6.0,10.0
4.45,1.0,3.24105,3.0,2.0,0.0,34.0,0.0,1.0,5.0,8.0
4.55,0.0,2.57815,2.0,2.0,0.0,32.0,0.0,1.0,4.0,7.0
