Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,316.0,823.24426,622.0,569.0,419.0,21897.0,500.0,544.0,880.0,2686.0
2.65,255.0,653.85895,495.0,446.0,332.0,17355.0,394.0,431.0,699.0,2135.0
2.75,248.0,519.434,393.0,365.0,258.0,13839.0,311.0,342.0,555.0,1697.0
2.85,160.0,412.52795,313.0,297.0,184.0,11035.0,245.0,271.0,442.0,1350.0
2.95,129.0,327.63608,249.0,233.0,154.0,8668.0,192.0,215.0,351.0,1068.0
3.05,123.0,260.27457,198.0,181.0,120.0,6924.0,151.0,170.0,279.0,847.0
3.15,102.0,206.69965,158.0,142.0,88.0,5393.0,118.0,134.0,222.0,674.0
3.25,104.0,164.29092,126.0,114.0,68.0,4294.0,93.0,106.0,177.0,535.0
3.35,74.0,130.51157,100.0,93.0,50.0,3551.0,72.0,84.0,141.0,425.0
3.45,98.0,103.61287,80.0,72.0,39.0,2753.0,56.0,66.0,112.0,339.0
3.55,85.0,82.33369,64.0,59.0,29.0,2206.0,43.0,52.0,90.0,269.0
3.65,64.0,65.4357,51.0,45.0,19.0,1711.0,33.0,41.0,72.0,213.0
3.75,24.0,51.94308,40.0,37.0,13.0,1375.0,25.0,32.0,57.0,170.0
3.85,28.0,41.26562,32.0,30.0,9.0,1085.0,19.0,25.0,46.0,134.0
3.95,25.0,32.7694,26.0,24.0,6.0,861.0,15.0,19.0,37.0,107.0
4.05,21.0,26.02601,20.0,18.0,4.0,697.0,11.0,15.0,30.0,85.0
4.15,13.0,20.62965,16.0,15.0,2.0,546.0,8.0,12.0,24.0,68.0
4.25,5.0,16.42858,13.0,12.0,0.0,448.0,6.0,9.0,19.0,54.0
4.35,9.0,13.04399,10.0,9.0,0.0,357.0,4.0,7.0,16.0,43.0
4.45,6.0,10.3865,8.0,7.0,0.0,273.0,3.0,5.0,13.0,34.0
4.55,10.0,8.22182,7.0,6.0,0.0,211.0,2.0,4.0,11.0,27.0
4.65,6.0,6.5454,5.0,4.0,0.0,170.0,1.0,3.0,9.0,22.0
4.75,3.0,5.19632,4.0,3.0,0.0,152.0,1.0,2.0,7.0,18.0
4.85,5.0,4.12463,3.0,3.0,0.0,111.0,0.0,1.0,6.0,14.0
4.95,2.0,3.27538,3.0,2.0,0.0,92.0,0.0,1.0,5.0,11.0
5.05,1.0,2.59727,2.0,1.0,0.0,70.0,0.0,1.0,4.0,9.0
5.15,0.0,2.06495,2.0,1.0,0.0,55.0,0.0,0.0,3.0,7.0
5.25,0.0,1.6426,1.0,1.0,0.0,44.0,0.0,0.0,3.0,6.0
5.35,0.0,1.30855,1.0,0.0,0.0,41.0,0.0,0.0,2.0,5.0
5.45,1.0,1.03327,1.0,0.0,0.0,34.0,0.0,0.0,2.0,4.0
5.55,1.0,0.8241,1.0,0.0,0.0,24.0,0.0,0.0,2.0,4.0
5.65,0.0,0.64893,0.0,0.0,0.0,27.0,0.0,0.0,1.0,3.0
5.75,0.0,0.52289,0.0,0.0,0.0,16.0,0.0,0.0,1.0,3.0
5.85,0.0,0.41315,0.0,0.0,0.0,16.0,0.0,0.0,1.0,2.0
5.95,0.0,0.32752,0.0,0.0,0.0,13.0,0.0,0.0,1.0,2.0
6.05,0.0,0.26136,0.0,0.0,0.0,11.0,0.0,0.0,1.0,2.0
6.15,0.0,0.20881,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0
6.25,0.0,0.16497,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0
6.35,0.0,0.12968,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0
6.45,0.0,0.10284,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
6.55,0.0,0.08073,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.65,0.0,0.06482,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
6.75,0.0,0.05198,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.85,0.0,0.04124,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.95,0.0,0.03331,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
7.05,0.0,0.02655,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
7.15,0.0,0.01997,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7.25,0.0,0.01633,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.35,0.0,0.01253,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7.45,0.0,0.01033,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.55,0.0,0.00777,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.65,0.0,0.00649,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.75,0.0,0.00552,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.85,0.0,0.00434,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.95,0.0,0.00336,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8.05,0.0,0.00269,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8.15,0.0,0.00236,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8.25,0.0,0.0018,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
