Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,2.1227985E-5,2.2724995E-5,2.2724995E-5,1.0,0.0,9.097391E-5,9.738952E-5,1.3738564E-4,1.4106818,4.0E-5,0.0011070445,0.0011851306,0.0012250833,1.0337116,4.0E-5
6.1,2.1227985E-5,2.2724995E-5,2.2724995E-5,1.0,0.0,9.097391E-5,9.738952E-5,1.3738564E-4,1.4106818,4.0E-5,0.0011070445,0.0011851306,0.0012250833,1.0337116,4.0E-5
6.2,2.1227985E-5,2.2724995E-5,2.2724995E-5,1.0,0.0,9.097391E-5,9.738952E-5,1.3738564E-4,1.4106818,4.0E-5,0.0011070445,0.0011851306,0.0012250833,1.0337116,4.0E-5
6.3,1.1613981E-5,1.23562095E-5,1.23562095E-5,1.0,0.0,4.9773254E-5,5.295418E-5,5.295418E-5,1.0,0.0,6.0582085E-4,6.445389E-4,6.445389E-4,1.0,0.0
6.4,1.1613981E-5,1.23562095E-5,1.23562095E-5,1.0,0.0,4.9773254E-5,5.295418E-5,5.295418E-5,1.0,0.0,6.0582085E-4,6.445389E-4,6.445389E-4,1.0,0.0
6.5,8.931326E-6,9.4835805E-6,9.4835805E-6,1.0,0.0,3.8276554E-5,4.0643336E-5,4.0643336E-5,1.0,0.0,4.6591737E-4,4.947294E-4,4.947294E-4,1.0,0.0
6.6,7.345353E-6,7.7918785E-6,7.7918785E-6,1.0,0.0,3.1479703E-5,3.3393382E-5,3.3393382E-5,1.0,0.0,3.83198E-4,4.064966E-4,4.064966E-4,1.0,0.0
6.7,6.2775666E-6,6.656506E-6,6.656506E-6,1.0,0.0,2.690358E-5,2.8527613E-5,2.8527613E-5,1.0,0.0,3.2750185E-4,3.4727587E-4,3.4727587E-4,1.0,0.0
6.8,5.5234095E-6,5.8563032E-6,5.8563032E-6,1.0,0.0,2.367154E-5,2.5098241E-5,2.5098241E-5,1.0,0.0,2.8816288E-4,3.0553553E-4,3.0553553E-4,1.0,0.0
6.9,4.7780054E-6,5.0664535E-6,5.0664535E-6,1.0,0.0,2.0477004E-5,2.1713231E-5,2.1713231E-5,1.0,0.0,2.4927902E-4,2.6433356E-4,2.6433356E-4,1.0,0.0
7.0,3.883171E-6,4.119333E-6,4.119333E-6,1.0,0.0,1.6642054E-5,1.7654203E-5,1.7654203E-5,1.0,0.0,2.0259817E-4,2.1492562E-4,2.1492562E-4,1.0,0.0
7.1,2.8358215E-6,3.0103415E-6,3.0103415E-6,1.0,0.0,1.2153464E-5,1.2901436E-5,1.2901436E-5,1.0,0.0,1.4795837E-4,1.5707024E-4,1.5707024E-4,1.0,0.0
