Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,3.1064058E-4,6.771211E-4,0.006033492,8.910506,0.00536,0.0013306376,0.0028988488,0.009878557,3.4077518,0.007,0.016080605,0.034691453,0.043842576,1.2637862,0.00948
6.1,3.1064058E-4,6.771211E-4,0.006033492,8.910506,0.00536,0.0013306376,0.0028988488,0.009878557,3.4077518,0.007,0.016080605,0.034691453,0.043842576,1.2637862,0.00948
6.2,3.1064058E-4,6.771211E-4,0.006033492,8.910506,0.00536,0.0013306376,0.0028988488,0.009878557,3.4077518,0.007,0.016080605,0.034691453,0.043842576,1.2637862,0.00948
6.3,3.1064058E-4,6.771211E-4,0.006033492,8.910506,0.00536,0.0013306376,0.0028988488,0.009878557,3.4077518,0.007,0.016080605,0.034691453,0.043842576,1.2637862,0.00948
6.4,1.9872203E-4,4.341842E-4,0.0056319265,12.971283,0.0052,8.5138786E-4,0.0018594908,0.008646846,4.650115,0.0068,0.010316478,0.022410452,0.03132607,1.397833,0.00912
6.5,1.291105E-4,2.8979595E-4,0.0050884048,17.558578,0.0048,5.5321335E-4,0.0012413943,0.007473648,6.0203657,0.00624,0.006714592,0.015010072,0.023126388,1.5407248,0.00824
6.6,1.291105E-4,2.8979595E-4,0.0050884048,17.558578,0.0048,5.5321335E-4,0.0012413943,0.007473648,6.0203657,0.00624,0.006714592,0.015010072,0.023126388,1.5407248,0.00824
6.7,1.08001186E-4,2.4557297E-4,0.005004404,20.37848,0.00476,4.6278012E-4,0.0010520316,0.007205551,6.8491774,0.00616,0.0056198016,0.012733568,0.02067119,1.623362,0.00804
6.8,1.0624356E-4,2.4074306E-4,0.004879626,20.269022,0.00464,4.5525006E-4,0.0010313485,0.007065119,6.8503704,0.00604,0.0055285925,0.012484655,0.020305777,1.6264588,0.00792
6.9,1.0393785E-4,2.3443767E-4,0.0048333593,20.61682,0.0046,4.4537184E-4,0.0010043464,0.0069983206,6.9680343,0.006,0.0054089287,0.012159616,0.019904284,1.6369172,0.00784
7.0,1.0155622E-4,2.2812336E-4,0.0047470923,20.809322,0.00452,4.3516833E-4,9.773056E-4,0.0068115983,6.969773,0.00584,0.005285311,0.0118340105,0.019423125,1.641297,0.00768
7.1,9.885595E-5,2.2099643E-4,0.0047000065,21.26734,0.00448,4.2359953E-4,9.4678416E-4,0.0066613685,7.035784,0.00572,0.0051451353,0.0114663765,0.018900149,1.6483105,0.00752
7.2,9.6411415E-5,2.1461575E-4,0.0046936544,21.870037,0.00448,4.1312634E-4,9.194579E-4,0.0066341986,7.2153373,0.00572,0.005018219,0.011137128,0.018573377,1.667699,0.00752
7.3,9.1180635E-5,1.968396E-4,0.0045959735,23.348827,0.0044,3.907156E-4,8.4332563E-4,0.006438603,7.634777,0.0056,0.004746591,0.0102192685,0.017504055,1.7128482,0.00736
7.4,8.887388E-5,1.8930127E-4,0.004548476,24.02771,0.00436,3.8083247E-4,8.11039E-4,0.0063665295,7.849844,0.00556,0.0046267817,0.009829793,0.017077839,1.7373549,0.00732
7.5,8.6750515E-5,1.8259375E-4,0.004501805,24.65476,0.00432,3.7173493E-4,7.8231003E-4,0.006258023,7.9994154,0.00548,0.004516484,0.009483118,0.01665446,1.756222,0.00724
7.6,8.453092E-5,1.7644193E-4,0.004375701,24.799667,0.0042,3.6222505E-4,7.559606E-4,0.0060719387,8.0320835,0.00532,0.0044011753,0.009165057,0.016100902,1.7567705,0.007
7.7,8.259102E-5,1.716408E-4,0.004170954,24.300482,0.004,3.539135E-4,7.353961E-4,0.005851631,7.957114,0.00512,0.004300386,0.008916762,0.015616485,1.7513627,0.00676
7.8,7.444844E-5,1.54684E-4,0.0036341457,23.493998,0.00348,3.1902574E-4,6.627631E-4,0.0051397937,7.7551,0.00448,0.0038772223,0.008039338,0.013792709,1.7156525,0.0058
7.9,5.2586525E-5,1.0133334E-4,0.001861155,18.36666,0.00176,2.2535135E-4,4.342135E-4,0.002753206,6.340674,0.00232,0.0027402006,0.0052737463,0.0082579255,1.5658556,0.003
8.0,3.379877E-5,5.4809316E-5,6.547764E-4,11.9464445,6.0E-4,1.4484383E-4,2.3487593E-4,0.0011146693,4.745779,8.8E-4,0.0017620471,0.0028558664,0.0041322107,1.4469203,0.00128
8.1,1.8668277E-5,1.9660263E-5,1.396579E-4,7.1035624,1.2E-4,8.000444E-5,8.425555E-5,2.4424208E-4,2.8988247,1.6E-4,9.736188E-4,0.0010253292,0.0012251242,1.1948593,2.0E-4
8.2,8.541571E-6,5.592881E-6,5.592881E-6,1.0,0.0,3.660622E-5,2.396927E-5,2.396927E-5,1.0,0.0,4.455896E-4,2.9178688E-4,2.9178688E-4,1.0,0.0
8.3,1.983087E-6,7.877893E-7,7.877893E-7,1.0,0.0,8.498917E-6,3.3762356E-6,3.3762356E-6,1.0,0.0,1.034694E-4,4.110491E-5,4.110491E-5,1.0,0.0
