Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,4804.6035,3238.0,13548.0,4037.0,3619.0,1.0,0.28793,2162.4285
2.6,3816.3599,2568.0,10755.0,3208.0,2976.0,1.0,0.28793,1717.7534
2.7,3031.373,2036.0,8550.0,2548.0,2332.0,1.0,0.28793,1364.467
2.8,2407.8098,1612.0,6795.0,2025.0,1925.0,1.0,0.28793,1083.724
2.9,1912.5829,1276.0,5393.0,1609.0,1469.0,1.0,0.28793,860.8331
3.0,1519.119,1010.0,4290.0,1279.0,1169.0,1.0,0.28793,683.72705
3.1,1206.4652,798.0,3407.0,1016.0,945.0,1.0,0.28793,543.02106
3.2,958.2147,630.0,2703.0,807.0,759.0,1.0,0.28793,431.25992
3.3,761.007,497.0,2145.0,642.0,581.0,1.0,0.28793,342.45746
3.4,604.4217,391.0,1699.0,510.0,473.0,1.0,0.28793,272.00424
3.5,480.0686,307.0,1355.0,406.0,369.0,1.0,0.28793,216.06126
3.6,381.28635,241.0,1074.0,323.0,304.0,1.0,0.28793,171.6104
3.7,302.7742,189.0,854.0,257.0,241.0,1.0,0.28793,136.27452
3.8,240.41232,148.0,677.0,204.0,186.0,1.0,0.28793,108.20656
3.9,190.88168,115.0,536.0,162.0,151.0,1.0,0.28793,85.9156
4.0,151.50937,89.0,425.0,129.0,116.0,1.0,0.28793,68.19093
4.1,120.267,69.0,338.0,103.0,97.0,1.0,0.28793,54.13424
4.2,95.4462,53.0,268.0,81.0,74.0,1.0,0.28793,42.97062
4.3,75.70524,41.0,213.0,65.0,60.0,1.0,0.28793,34.07685
4.4,60.06058,31.0,169.0,51.0,47.0,1.0,0.28793,27.0359
4.5,47.62106,23.0,135.0,41.0,35.0,1.0,0.28793,21.43941
4.6,37.7237,17.0,106.0,32.0,30.0,1.0,0.28793,16.99199
4.7,29.8705,13.0,84.0,26.0,23.0,1.0,0.28793,13.45055
4.8,23.64021,9.0,67.0,20.0,17.0,1.0,0.28793,10.64549
4.9,18.67899,7.0,53.0,16.0,14.0,0.99998,0.28793,8.41428
5.0,14.74153,5.0,42.0,13.0,11.0,0.99992,0.28793,6.63834
5.1,11.62298,3.0,34.0,10.0,8.0,0.99961,0.28793,5.23396
5.2,9.14513,2.0,27.0,8.0,6.0,0.99768,0.28793,4.11828
5.3,7.17715,1.0,21.0,6.0,5.0,0.99222,0.28793,3.23357
5.4,5.61059,1.0,17.0,5.0,4.0,0.97934,0.28793,2.5298
5.5,4.3674,0.0,14.0,4.0,3.0,0.95359,0.28793,1.97154
5.6,3.38329,0.0,11.0,3.0,2.0,0.91104,0.28793,1.52802
5.7,2.59929,0.0,9.0,2.0,1.0,0.85025,0.28793,1.1747
5.8,1.98134,0.0,7.0,1.0,1.0,0.77297,0.28791,0.89583
5.9,1.4873,0.0,6.0,1.0,0.0,0.68178,0.28784,0.6721
6.0,1.13963,0.0,5.0,1.0,0.0,0.58918,0.28774,0.50949
6.1,0.82401,0.0,4.0,0.0,0.0,0.4841,0.24919,0.37525
6.2,0.53597,0.0,3.0,0.0,0.0,0.35889,0.19748,0.24417
6.3,0.40333,0.0,2.0,0.0,0.0,0.28932,0.16992,0.18539
6.4,0.30692,0.0,2.0,0.0,0.0,0.22809,0.14742,0.13856
6.5,0.23632,0.0,2.0,0.0,0.0,0.18241,0.12883,0.10781
6.6,0.19262,0.0,2.0,0.0,0.0,0.15782,0.11912,0.0923
6.7,0.15659,0.0,1.0,0.0,0.0,0.13178,0.10397,0.07606
6.8,0.12526,0.0,1.0,0.0,0.0,0.10964,0.09054,0.06235
6.9,0.0964,0.0,1.0,0.0,0.0,0.08848,0.07542,0.04999
7.0,0.07477,0.0,1.0,0.0,0.0,0.07052,0.062,0.0392
7.1,0.06174,0.0,1.0,0.0,0.0,0.05927,0.05409,0.03223
7.2,0.0468,0.0,1.0,0.0,0.0,0.04519,0.04227,0.02416
7.3,0.03281,0.0,1.0,0.0,0.0,0.03184,0.03045,0.01666
7.4,0.02895,0.0,1.0,0.0,0.0,0.02829,0.02778,0.0148
7.5,0.02264,0.0,0.0,0.0,0.0,0.0222,0.02206,0.01149
7.6,0.01192,0.0,0.0,0.0,0.0,0.01172,0.0117,0.00611
7.7,0.00376,0.0,0.0,0.0,0.0,0.00374,0.00373,0.00195
7.8,0.00228,0.0,0.0,0.0,0.0,0.00227,0.00226,0.00122
7.9,0.00131,0.0,0.0,0.0,0.0,0.00131,0.00131,6.8E-4
8.0,4.8E-4,0.0,0.0,0.0,0.0,4.8E-4,4.8E-4,2.7E-4
8.1,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,6.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
