Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,2290.9946,1754.0,5390.0,2019.0,1942.0,1.0,0.20453,1431.3309
2.6,1819.7623,1387.0,4284.0,1605.0,1527.0,1.0,0.20453,1136.9391
2.7,1445.4469,1097.0,3399.0,1275.0,1221.0,1.0,0.20453,903.1147
2.8,1148.1675,867.0,2707.0,1014.0,976.0,1.0,0.20453,717.3932
2.9,911.96027,684.0,2150.0,806.0,764.0,1.0,0.20453,569.8143
3.0,724.36896,539.0,1708.0,641.0,621.0,1.0,0.20453,452.64407
3.1,575.34827,424.0,1357.0,509.0,483.0,1.0,0.20453,359.50275
3.2,457.00217,333.0,1079.0,405.0,385.0,1.0,0.20453,285.5651
3.3,363.00323,262.0,854.0,322.0,314.0,1.0,0.20453,226.83086
3.4,288.30585,205.0,681.0,256.0,248.0,1.0,0.20453,180.16077
3.5,228.9947,160.0,541.0,204.0,197.0,1.0,0.20453,143.09271
3.6,181.82414,125.0,430.0,162.0,155.0,1.0,0.20453,113.62305
3.7,144.40128,97.0,342.0,129.0,123.0,1.0,0.20453,90.22989
3.8,114.66322,75.0,273.0,102.0,97.0,1.0,0.20453,71.65981
3.9,91.05663,58.0,217.0,81.0,76.0,1.0,0.20453,56.90282
4.0,72.30022,44.0,173.0,65.0,60.0,1.0,0.20453,45.18921
4.1,57.39017,34.0,138.0,51.0,49.0,1.0,0.20453,35.87183
4.2,45.54928,26.0,110.0,41.0,39.0,1.0,0.20453,28.47067
4.3,36.14573,19.0,88.0,32.0,31.0,1.0,0.20453,22.59274
4.4,28.6726,14.0,70.0,26.0,23.0,1.0,0.20453,17.93048
4.5,22.73741,10.0,56.0,20.0,20.0,1.0,0.20453,14.21591
4.6,18.02501,8.0,45.0,16.0,15.0,1.0,0.20453,11.27195
4.7,14.28836,5.0,36.0,13.0,12.0,0.99998,0.20453,8.93437
4.8,11.31364,4.0,29.0,10.0,9.0,0.99979,0.20453,7.08167
4.9,8.95314,2.0,23.0,8.0,7.0,0.99905,0.20453,5.6082
5.0,7.07544,2.0,19.0,6.0,6.0,0.99575,0.20453,4.43154
5.1,5.58541,1.0,15.0,5.0,4.0,0.98733,0.20453,3.49825
5.2,4.40179,0.0,13.0,4.0,3.0,0.96924,0.20453,2.76059
5.3,3.45577,0.0,10.0,3.0,2.0,0.93644,0.20453,2.16951
5.4,2.70846,0.0,8.0,2.0,2.0,0.88684,0.20453,1.70234
5.5,2.117,0.0,7.0,2.0,1.0,0.82186,0.20453,1.33275
5.6,1.64654,0.0,6.0,1.0,1.0,0.74326,0.20452,1.04021
5.7,1.27162,0.0,5.0,1.0,0.0,0.65506,0.20452,0.80453
5.8,0.97459,0.0,4.0,1.0,0.0,0.56333,0.20452,0.61835
5.9,0.74254,0.0,3.0,0.0,0.0,0.47519,0.2045,0.47348
6.0,0.5798,0.0,3.0,0.0,0.0,0.3992,0.20445,0.36991
6.1,0.44022,0.0,2.0,0.0,0.0,0.32581,0.18756,0.28559
6.2,0.28838,0.0,2.0,0.0,0.0,0.2303,0.14273,0.1883
6.3,0.21602,0.0,2.0,0.0,0.0,0.18038,0.11917,0.14182
6.4,0.16748,0.0,1.0,0.0,0.0,0.14165,0.10224,0.10894
6.5,0.13103,0.0,1.0,0.0,0.0,0.11338,0.08793,0.08679
6.6,0.10855,0.0,1.0,0.0,0.0,0.09755,0.07951,0.0741
6.7,0.0915,0.0,1.0,0.0,0.0,0.08315,0.0706,0.0626
6.8,0.07761,0.0,1.0,0.0,0.0,0.07223,0.06329,0.0543
6.9,0.06211,0.0,1.0,0.0,0.0,0.05927,0.05357,0.04418
7.0,0.05242,0.0,1.0,0.0,0.0,0.05074,0.04717,0.03782
7.1,0.04653,0.0,1.0,0.0,0.0,0.04547,0.04332,0.0338
7.2,0.03647,0.0,1.0,0.0,0.0,0.03585,0.03478,0.02643
7.3,0.0253,0.0,0.0,0.0,0.0,0.02498,0.02435,0.01805
7.4,0.02232,0.0,0.0,0.0,0.0,0.0221,0.0219,0.01599
7.5,0.0172,0.0,0.0,0.0,0.0,0.01707,0.01701,0.01224
7.6,0.00955,0.0,0.0,0.0,0.0,0.00949,0.00949,0.00683
7.7,0.00299,0.0,0.0,0.0,0.0,0.00298,0.00298,0.00207
7.8,0.00176,0.0,0.0,0.0,0.0,0.00176,0.00176,0.0012
7.9,9.3E-4,0.0,0.0,0.0,0.0,9.3E-4,9.3E-4,5.6E-4
8.0,3.1E-4,0.0,0.0,0.0,0.0,3.1E-4,3.1E-4,1.9E-4
8.1,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,1.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
