Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,512.0903,445.0,635.0,496.0,495.0,1.0,0.0564,457.51428
2.6,406.80063,349.0,506.0,394.0,393.0,1.0,0.0564,363.44824
2.7,323.1286,274.0,405.0,313.0,311.0,1.0,0.0564,288.69778
2.8,256.65347,214.0,323.0,249.0,248.0,1.0,0.0564,229.30753
2.9,203.85863,167.0,259.0,198.0,197.0,1.0,0.0564,182.13533
3.0,161.90408,130.0,207.0,157.0,153.0,1.0,0.0564,144.65004
3.1,128.58076,101.0,167.0,125.0,122.0,1.0,0.0564,114.8759
3.2,102.13484,78.0,134.0,99.0,97.0,1.0,0.0564,91.24948
3.3,81.14043,60.0,108.0,79.0,77.0,1.0,0.0564,72.49279
3.4,64.44132,46.0,88.0,63.0,63.0,1.0,0.0564,57.57441
3.5,51.18909,35.0,71.0,50.0,49.0,1.0,0.0564,45.72846
3.6,40.64274,27.0,58.0,39.0,39.0,1.0,0.0564,36.30925
3.7,32.26766,20.0,48.0,31.0,31.0,1.0,0.0564,28.8329
3.8,25.62023,15.0,39.0,25.0,25.0,1.0,0.0564,22.89611
3.9,20.35266,11.0,32.0,20.0,20.0,1.0,0.0564,18.18396
4.0,16.16678,8.0,26.0,16.0,15.0,1.0,0.0564,14.44356
4.1,12.83607,6.0,22.0,12.0,12.0,0.99999,0.0564,11.46667
4.2,10.18637,4.0,18.0,10.0,9.0,0.99993,0.0564,9.10148
4.3,8.08651,3.0,15.0,8.0,7.0,0.99945,0.0564,7.22675
4.4,6.41848,2.0,13.0,6.0,6.0,0.99736,0.0564,5.73679
4.5,5.09446,1.0,11.0,5.0,4.0,0.9912,0.0564,4.55208
4.6,4.03947,1.0,9.0,4.0,3.0,0.97691,0.0564,3.60915
4.7,3.20207,0.0,8.0,3.0,3.0,0.94974,0.0564,2.86022
4.8,2.53776,0.0,7.0,2.0,2.0,0.90656,0.0564,2.2674
4.9,2.00728,0.0,6.0,2.0,1.0,0.84813,0.0564,1.79392
5.0,1.58616,0.0,5.0,1.0,1.0,0.77587,0.0564,1.41692
5.1,1.25232,0.0,4.0,1.0,1.0,0.69467,0.0564,1.1191
5.2,0.98703,0.0,4.0,1.0,0.0,0.6082,0.0564,0.88349
5.3,0.77572,0.0,3.0,1.0,0.0,0.52237,0.0564,0.69406
5.4,0.60826,0.0,3.0,0.0,0.0,0.43959,0.0564,0.54389
5.5,0.47592,0.0,2.0,0.0,0.0,0.36534,0.0564,0.42577
5.6,0.37133,0.0,2.0,0.0,0.0,0.29971,0.05639,0.33267
5.7,0.28808,0.0,2.0,0.0,0.0,0.24213,0.05639,0.25844
5.8,0.22177,0.0,2.0,0.0,0.0,0.19314,0.05639,0.19903
5.9,0.17029,0.0,1.0,0.0,0.0,0.15248,0.05638,0.15292
6.0,0.13283,0.0,1.0,0.0,0.0,0.12127,0.05637,0.11937
6.1,0.1027,0.0,1.0,0.0,0.0,0.09522,0.05276,0.09259
6.2,0.06757,0.0,1.0,0.0,0.0,0.06372,0.03956,0.06094
6.3,0.05073,0.0,1.0,0.0,0.0,0.04843,0.03272,0.04594
6.4,0.0391,0.0,1.0,0.0,0.0,0.03743,0.02801,0.03533
6.5,0.03088,0.0,1.0,0.0,0.0,0.02979,0.02417,0.02806
6.6,0.02621,0.0,1.0,0.0,0.0,0.02561,0.02188,0.0241
6.7,0.02246,0.0,0.0,0.0,0.0,0.02203,0.01959,0.02072
6.8,0.01958,0.0,0.0,0.0,0.0,0.0193,0.01749,0.01814
6.9,0.01601,0.0,0.0,0.0,0.0,0.01588,0.01463,0.01488
7.0,0.01389,0.0,0.0,0.0,0.0,0.01378,0.01292,0.01294
7.1,0.01232,0.0,0.0,0.0,0.0,0.01226,0.01172,0.01155
7.2,0.00966,0.0,0.0,0.0,0.0,0.00962,0.00937,0.00898
7.3,0.00657,0.0,0.0,0.0,0.0,0.00655,0.00639,0.00605
7.4,0.00586,0.0,0.0,0.0,0.0,0.00584,0.00578,0.00537
7.5,0.00454,0.0,0.0,0.0,0.0,0.00452,0.0045,0.00415
7.6,0.00248,0.0,0.0,0.0,0.0,0.00247,0.00247,0.00227
7.7,7.9E-4,0.0,0.0,0.0,0.0,7.9E-4,7.9E-4,7.4E-4
7.8,4.6E-4,0.0,0.0,0.0,0.0,4.6E-4,4.6E-4,4.4E-4
7.9,2.2E-4,0.0,0.0,0.0,0.0,2.2E-4,2.2E-4,2.0E-4
8.0,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,7.0E-5,7.0E-5
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
