Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,2305.0,3776.0557,3363.0,3091.0,2472.0,17703.0,2779.0,2992.0,4318.0,7900.0
2.6,1918.0,2999.3604,2672.0,2450.0,1954.0,14081.0,2203.0,2375.0,3434.0,6275.0
2.7,1614.0,2382.4253,2123.0,1956.0,1526.0,11227.0,1745.0,1884.0,2729.0,4985.0
2.8,1311.0,1892.3816,1687.0,1590.0,1192.0,8891.0,1381.0,1496.0,2169.0,3958.0
2.9,1098.0,1503.065,1340.0,1267.0,937.0,7092.0,1093.0,1187.0,1725.0,3142.0
3.0,961.0,1193.8577,1065.0,972.0,744.0,5651.0,863.0,941.0,1370.0,2495.0
3.1,813.0,948.2764,846.0,766.0,578.0,4525.0,682.0,746.0,1089.0,1983.0
3.2,691.0,753.1998,673.0,616.0,450.0,3555.0,537.0,591.0,866.0,1576.0
3.3,577.0,598.2545,535.0,494.0,346.0,2772.0,424.0,468.0,690.0,1253.0
3.4,472.0,475.12323,425.0,391.0,266.0,2171.0,333.0,370.0,550.0,996.0
3.5,354.0,377.35727,338.0,311.0,192.0,1722.0,261.0,293.0,438.0,792.0
3.6,246.0,299.6485,269.0,248.0,154.0,1352.0,205.0,231.0,349.0,630.0
3.7,181.0,237.96007,214.0,196.0,122.0,1078.0,160.0,183.0,279.0,500.0
3.8,147.0,188.93147,170.0,158.0,94.0,865.0,125.0,144.0,222.0,398.0
3.9,116.0,150.03152,135.0,130.0,68.0,711.0,97.0,113.0,178.0,316.0
4.0,87.0,119.1192,108.0,101.0,51.0,581.0,75.0,89.0,142.0,252.0
4.1,65.0,94.54297,85.0,77.0,33.0,447.0,58.0,70.0,114.0,201.0
4.2,51.0,75.03283,68.0,65.0,26.0,367.0,44.0,55.0,91.0,160.0
4.3,44.0,59.53464,54.0,52.0,18.0,296.0,34.0,43.0,73.0,127.0
4.4,35.0,47.22507,43.0,38.0,12.0,235.0,26.0,33.0,59.0,101.0
4.5,29.0,37.45483,34.0,32.0,8.0,189.0,19.0,26.0,47.0,81.0
4.6,19.0,29.68392,27.0,24.0,5.0,148.0,14.0,20.0,38.0,65.0
4.7,13.0,23.51804,21.0,20.0,3.0,122.0,10.0,15.0,31.0,52.0
4.8,10.0,18.6215,17.0,15.0,1.0,104.0,7.0,12.0,25.0,42.0
4.9,5.0,14.72885,13.0,12.0,0.0,88.0,5.0,9.0,20.0,33.0
5.0,3.0,11.63217,11.0,9.0,0.0,73.0,4.0,7.0,16.0,27.0
5.1,2.0,9.17652,8.0,7.0,0.0,62.0,2.0,5.0,13.0,22.0
5.2,2.0,7.22554,6.0,5.0,0.0,48.0,1.0,4.0,11.0,18.0
5.3,2.0,5.67314,5.0,4.0,0.0,41.0,1.0,3.0,9.0,14.0
5.4,2.0,4.44489,4.0,3.0,0.0,35.0,0.0,2.0,7.0,12.0
5.5,1.0,3.46612,3.0,2.0,0.0,25.0,0.0,1.0,6.0,10.0
5.6,0.0,2.68832,2.0,2.0,0.0,21.0,0.0,1.0,5.0,8.0
5.7,0.0,2.06907,2.0,1.0,0.0,17.0,0.0,0.0,4.0,7.0
5.8,0.0,1.57847,1.0,1.0,0.0,14.0,0.0,0.0,3.0,5.0
5.9,0.0,1.19337,1.0,0.0,0.0,11.0,0.0,0.0,2.0,4.0
6.0,0.0,0.92794,1.0,0.0,0.0,11.0,0.0,0.0,2.0,4.0
6.1,0.0,0.6861,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0
6.2,0.0,0.45175,0.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0
6.3,0.0,0.33619,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0
6.4,0.0,0.25622,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0
6.5,0.0,0.1991,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0
6.6,0.0,0.16574,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.7,0.0,0.13789,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.8,0.0,0.11754,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.9,0.0,0.09457,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
7.0,0.0,0.07972,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
7.1,0.0,0.07067,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
7.2,0.0,0.05529,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
7.3,0.0,0.03842,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
7.4,0.0,0.03377,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.5,0.0,0.02589,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.6,0.0,0.01392,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.7,0.0,0.00411,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.9,0.0,0.00136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,0.0,4.8E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.1,0.0,4.0E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
