Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,122.0,234.76923,170.0,152.0,99.0,19138.0,130.0,146.0,232.0,693.0
2.65,90.0,186.35918,135.0,126.0,75.0,15145.0,102.0,115.0,184.0,553.0
2.75,69.0,148.01842,108.0,98.0,53.0,11990.0,79.0,91.0,147.0,439.0
2.85,42.0,117.61566,86.0,80.0,34.0,9498.0,61.0,72.0,117.0,348.0
2.95,43.0,93.38088,68.0,63.0,29.0,7691.0,47.0,56.0,93.0,277.0
3.05,30.0,74.20573,54.0,50.0,20.0,6074.0,37.0,44.0,75.0,220.0
3.15,18.0,58.96765,43.0,42.0,13.0,4832.0,28.0,35.0,60.0,175.0
3.25,24.0,46.83545,35.0,32.0,11.0,3903.0,21.0,27.0,48.0,139.0
3.35,21.0,37.16379,28.0,25.0,7.0,3107.0,16.0,21.0,39.0,110.0
3.45,19.0,29.52636,22.0,19.0,1.0,2441.0,12.0,16.0,31.0,88.0
3.55,10.0,23.47207,17.0,16.0,3.0,1922.0,9.0,13.0,25.0,71.0
3.65,11.0,18.64453,14.0,13.0,0.0,1564.0,6.0,10.0,20.0,56.0
3.75,2.0,14.82524,11.0,10.0,0.0,1202.0,5.0,7.0,17.0,45.0
3.85,5.0,11.74668,9.0,8.0,0.0,936.0,3.0,6.0,13.0,35.0
3.95,2.0,9.34595,7.0,6.0,0.0,790.0,2.0,4.0,11.0,29.0
4.05,0.0,7.43184,6.0,5.0,0.0,631.0,1.0,3.0,9.0,23.0
4.15,1.0,5.88985,4.0,4.0,0.0,496.0,1.0,2.0,7.0,18.0
4.25,1.0,4.67702,3.0,3.0,0.0,340.0,0.0,2.0,6.0,15.0
4.35,2.0,3.7155,3.0,2.0,0.0,318.0,0.0,1.0,5.0,12.0
4.45,1.0,2.95214,2.0,2.0,0.0,240.0,0.0,1.0,4.0,10.0
4.55,0.0,2.34565,2.0,1.0,0.0,210.0,0.0,0.0,3.0,8.0
4.65,1.0,1.86558,1.0,1.0,0.0,150.0,0.0,0.0,3.0,6.0
4.75,1.0,1.47041,1.0,1.0,0.0,125.0,0.0,0.0,2.0,5.0
4.85,0.0,1.18374,1.0,0.0,0.0,104.0,0.0,0.0,2.0,5.0
4.95,0.0,0.93408,1.0,0.0,0.0,62.0,0.0,0.0,2.0,4.0
5.05,1.0,0.74746,0.0,0.0,0.0,57.0,0.0,0.0,1.0,3.0
5.15,0.0,0.59269,0.0,0.0,0.0,45.0,0.0,0.0,1.0,3.0
5.25,0.0,0.4691,0.0,0.0,0.0,41.0,0.0,0.0,1.0,2.0
5.35,0.0,0.3729,0.0,0.0,0.0,26.0,0.0,0.0,1.0,2.0
5.45,0.0,0.29466,0.0,0.0,0.0,27.0,0.0,0.0,1.0,2.0
5.55,0.0,0.23434,0.0,0.0,0.0,18.0,0.0,0.0,1.0,2.0
5.65,0.0,0.18754,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0
5.75,0.0,0.14943,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0
