Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,1.2302514E-4,2.5456081E-4,6.54459E-4,2.5709338,4.0E-4,5.27144E-4,0.0010905204,0.0014900842,1.3663974,4.0E-4,0.0063991086,0.013196777,0.014025691,1.0628119,8.4E-4
6.1,1.2302514E-4,2.5456081E-4,6.54459E-4,2.5709338,4.0E-4,5.27144E-4,0.0010905204,0.0014900842,1.3663974,4.0E-4,0.0063991086,0.013196777,0.014025691,1.0628119,8.4E-4
6.2,1.2203569E-4,2.5272561E-4,6.526245E-4,2.5823443,4.0E-4,5.2290526E-4,0.0010826618,0.0014822287,1.3690598,4.0E-4,0.006347804,0.013102253,0.013931247,1.0632712,8.4E-4
6.3,1.2142645E-4,2.5158338E-4,6.514828E-4,2.58953,4.0E-4,5.202953E-4,0.0010777706,0.0014773395,1.3707365,4.0E-4,0.006316212,0.013043418,0.01387246,1.0635602,8.4E-4
6.4,1.1865206E-4,2.466236E-4,6.4652495E-4,2.6215048,4.0E-4,5.0840975E-4,0.0010565318,0.0014561091,1.3781972,4.0E-4,0.006172335,0.012787894,0.013617152,1.0648471,8.4E-4
6.5,1.17443946E-4,2.445465E-4,6.444487E-4,2.6352808,4.0E-4,5.032341E-4,0.0010476371,0.001447218,1.3814117,4.0E-4,0.006109677,0.012680864,0.013510212,1.0654016,8.4E-4
6.6,1.13579066E-4,2.3760591E-4,6.3751085E-4,2.6830597,4.0E-4,4.866766E-4,0.0010179152,0.001417508,1.39256,4.0E-4,0.0059092017,0.012323147,0.013152796,1.0673244,8.4E-4
6.7,1.1271412E-4,2.3604305E-4,6.359486E-4,2.694206,4.0E-4,4.829711E-4,0.0010112225,0.001410818,1.3951608,4.0E-4,0.005864331,0.012242582,0.013072298,1.067773,8.4E-4
6.8,1.1217975E-4,2.3492136E-4,6.3482736E-4,2.7022974,4.0E-4,4.8068175E-4,0.0010064188,0.0014060163,1.3970488,4.0E-4,0.005836608,0.012184754,0.013014519,1.0680987,8.4E-4
6.9,1.1146753E-4,2.3340227E-4,6.333089E-4,2.7133794,4.0E-4,4.7763053E-4,9.999136E-4,0.0013995136,1.3996346,4.0E-4,0.0057996577,0.012106434,0.012936265,1.0685446,8.4E-4
