Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,1.5157413E-5,1.5816651E-5,9.581538E-5,6.057881,8.0E-5,6.4958724E-5,6.778403E-5,1.8777589E-4,2.7702086,1.2E-4,7.905855E-4,8.249831E-4,9.4488414E-4,1.1453375,1.2E-4
6.1,1.5157413E-5,1.5816651E-5,9.581538E-5,6.057881,8.0E-5,6.4958724E-5,6.778403E-5,1.8777589E-4,2.7702086,1.2E-4,7.905855E-4,8.249831E-4,9.4488414E-4,1.1453375,1.2E-4
6.2,1.5157413E-5,1.5816651E-5,9.581538E-5,6.057881,8.0E-5,6.4958724E-5,6.778403E-5,1.8777589E-4,2.7702086,1.2E-4,7.905855E-4,8.249831E-4,9.4488414E-4,1.1453375,1.2E-4
6.3,1.5157413E-5,1.5816651E-5,9.581538E-5,6.057881,8.0E-5,6.4958724E-5,6.778403E-5,1.8777589E-4,2.7702086,1.2E-4,7.905855E-4,8.249831E-4,9.4488414E-4,1.1453375,1.2E-4
6.4,1.3941944E-5,1.4460684E-5,9.445953E-5,6.5321617,8.0E-5,5.9749822E-5,6.197302E-5,1.8196559E-4,2.9362066,1.2E-4,7.2721124E-4,7.542837E-4,8.7419315E-4,1.1589713,1.2E-4
6.5,1.3941944E-5,1.4460684E-5,9.445953E-5,6.5321617,8.0E-5,5.9749822E-5,6.197302E-5,1.8196559E-4,2.9362066,1.2E-4,7.2721124E-4,7.542837E-4,8.7419315E-4,1.1589713,1.2E-4
6.6,1.0542609E-5,1.0675657E-5,9.06748E-5,8.493605,8.0E-5,4.5181827E-5,4.5752044E-5,1.2574838E-4,2.7484758,8.0E-5,5.499499E-4,5.568942E-4,6.3684967E-4,1.1435739,8.0E-5
6.7,1.0542609E-5,1.0675657E-5,9.06748E-5,8.493605,8.0E-5,4.5181827E-5,4.5752044E-5,1.2574838E-4,2.7484758,8.0E-5,5.499499E-4,5.568942E-4,6.3684967E-4,1.1435739,8.0E-5
6.8,1.0079132E-5,1.0181076E-5,9.018026E-5,8.857636,8.0E-5,4.3195567E-5,4.363248E-5,1.2362898E-4,2.8334165,8.0E-5,5.257791E-4,5.311013E-4,6.1105884E-4,1.1505504,8.0E-5
6.9,7.721598E-6,7.552302E-6,8.75517E-5,11.592716,8.0E-5,3.3092143E-5,3.2366614E-5,1.12364025E-4,3.4716027,8.0E-5,4.0282236E-4,3.9399348E-4,4.7396196E-4,1.2029691,8.0E-5
7.0,7.137566E-6,6.9145035E-6,8.691395E-5,12.569804,8.0E-5,3.058921E-5,2.9633255E-5,1.09630884E-4,3.6995897,8.0E-5,3.7236E-4,3.6072623E-4,4.4069736E-4,1.2216948,8.0E-5
7.1,5.654976E-6,5.3022604E-6,4.5302048E-5,8.543913,4.0E-5,2.4235387E-5,2.2723776E-5,6.2722866E-5,2.7602308,4.0E-5,2.9502588E-4,2.7662705E-4,3.16616E-4,1.144559,4.0E-5
7.2,4.9358455E-6,4.529158E-6,4.4528977E-5,9.831623,4.0E-5,2.1153453E-5,1.9410534E-5,5.940976E-5,3.0606966,4.0E-5,2.5751285E-4,2.3629777E-4,2.762883E-4,1.169238,4.0E-5
7.3,4.2368597E-6,3.8079293E-6,4.3807777E-5,11.504356,4.0E-5,1.8157843E-5,1.6319596E-5,5.6318942E-5,3.4510012,4.0E-5,2.2104931E-4,1.9867306E-4,2.3866512E-4,1.2012959,4.0E-5
7.4,3.4999923E-6,3.045825E-6,4.3045704E-5,14.13269,4.0E-5,1.49998805E-5,1.3053471E-5,5.305295E-5,4.064279,4.0E-5,1.8260824E-4,1.589145E-4,1.9890814E-4,1.2516677,4.0E-5
7.5,2.738017E-6,2.303755E-6,4.230366E-5,18.362917,4.0E-5,1.1734306E-5,9.873199E-6,4.9872804E-5,5.051332,4.0E-5,1.428558E-4,1.20199635E-4,1.6019483E-4,1.3327397,4.0E-5
7.6,1.8186392E-6,1.4435308E-6,1.4435308E-6,1.0,0.0,7.794145E-6,6.1865458E-6,6.1865458E-6,1.0,0.0,9.488958E-5,7.531863E-5,7.531863E-5,1.0,0.0
7.7,1.0660348E-6,7.653782E-7,7.653782E-7,1.0,0.0,4.5687125E-6,3.2801881E-6,3.2801881E-6,1.0,0.0,5.5622655E-5,3.9935578E-5,3.9935578E-5,1.0,0.0
7.8,6.913602E-7,4.3288983E-7,4.3288983E-7,1.0,0.0,2.962969E-6,1.855241E-6,1.855241E-6,1.0,0.0,3.607355E-5,2.258733E-5,2.258733E-5,1.0,0.0
7.9,7.425201E-8,5.330067E-8,5.330067E-8,1.0,0.0,3.1822285E-7,2.2843143E-7,2.2843143E-7,1.0,0.0,3.874356E-6,2.7811504E-6,2.7811504E-6,1.0,0.0
