Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,2.671352E-5,3.0389869E-5,1.5038621E-4,4.9485645,1.2E-4,1.1448149E-4,1.302369E-4,2.9021606E-4,2.2283704,1.6E-4,0.001392921,0.0015846775,0.0017843605,1.1260086,2.0E-4
6.1,2.671352E-5,3.0389869E-5,1.5038621E-4,4.9485645,1.2E-4,1.1448149E-4,1.302369E-4,2.9021606E-4,2.2283704,1.6E-4,0.001392921,0.0015846775,0.0017843605,1.1260086,2.0E-4
6.2,1.4197047E-5,1.6103195E-5,1.6103195E-5,1.0,0.0,6.0843064E-5,6.901242E-5,6.901242E-5,1.0,0.0,7.4051257E-4,8.4000104E-4,8.4000104E-4,1.0,0.0
6.3,1.4197047E-5,1.6103195E-5,1.6103195E-5,1.0,0.0,6.0843064E-5,6.901242E-5,6.901242E-5,1.0,0.0,7.4051257E-4,8.4000104E-4,8.4000104E-4,1.0,0.0
6.4,1.3238931E-5,1.501491E-5,1.501491E-5,1.0,0.0,5.6737044E-5,6.434858E-5,6.434858E-5,1.0,0.0,6.9055456E-4,7.8326045E-4,7.8326045E-4,1.0,0.0
6.5,1.3238931E-5,1.501491E-5,1.501491E-5,1.0,0.0,5.6737044E-5,6.434858E-5,6.434858E-5,1.0,0.0,6.9055456E-4,7.8326045E-4,7.8326045E-4,1.0,0.0
6.6,1.1328278E-5,1.2860688E-5,1.2860688E-5,1.0,0.0,4.8548856E-5,5.5116612E-5,5.5116612E-5,1.0,0.0,5.90922E-4,6.709339E-4,6.709339E-4,1.0,0.0
6.7,8.651175E-6,9.82873E-6,9.82873E-6,1.0,0.0,3.707594E-5,4.212296E-5,4.212296E-5,1.0,0.0,4.5130608E-4,5.1281694E-4,5.1281694E-4,1.0,0.0
6.8,1.0215377E-6,1.1757171E-6,1.1757171E-6,1.0,0.0,4.378012E-6,5.0387785E-6,5.0387785E-6,1.0,0.0,5.3300988E-5,6.134552E-5,6.134552E-5,1.0,0.0
6.9,7.9360774E-7,9.28516E-7,9.28516E-7,1.0,0.0,3.4011714E-6,3.9793485E-6,3.9793485E-6,1.0,0.0,4.1408475E-5,4.8447564E-5,4.8447564E-5,1.0,0.0
7.0,7.4382757E-7,8.748952E-7,8.748952E-7,1.0,0.0,3.1878285E-6,3.7495458E-6,3.7495458E-6,1.0,0.0,3.8811122E-5,4.5649835E-5,4.5649835E-5,1.0,0.0
7.1,6.4709513E-7,7.712674E-7,7.712674E-7,1.0,0.0,2.773262E-6,3.305428E-6,3.305428E-6,1.0,0.0,3.376394E-5,4.0242903E-5,4.0242903E-5,1.0,0.0
7.2,6.356704E-7,7.589702E-7,7.589702E-7,1.0,0.0,2.7242988E-6,3.2527257E-6,3.2527257E-6,1.0,0.0,3.3167835E-5,3.9601277E-5,3.9601277E-5,1.0,0.0
7.3,5.7695723E-7,6.897807E-7,6.897807E-7,1.0,0.0,2.4726714E-6,2.9562E-6,2.9562E-6,1.0,0.0,3.0104358E-5,3.5991197E-5,3.5991197E-5,1.0,0.0
7.4,5.209647E-7,6.194571E-7,6.194571E-7,1.0,0.0,2.232704E-6,2.654814E-6,2.654814E-6,1.0,0.0,2.718283E-5,3.2321936E-5,3.2321936E-5,1.0,0.0
7.5,4.512955E-7,5.3497666E-7,5.3497666E-7,1.0,0.0,1.934122E-6,2.2927554E-6,2.2927554E-6,1.0,0.0,2.3547682E-5,2.7913995E-5,2.7913995E-5,1.0,0.0
7.6,2.21172E-7,2.6043384E-7,2.6043384E-7,1.0,0.0,9.478797E-7,1.1161446E-6,1.1161446E-6,1.0,0.0,1.1540374E-5,1.3589005E-5,1.3589005E-5,1.0,0.0
