Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,1.3461156E-5,2.3679182E-5,2.3679182E-5,1.0,0.0,5.7689394E-5,1.0147828E-4,2.214661E-4,2.182399,1.2E-4,7.02142E-4,0.0012348011,0.001554406,1.258831,3.2E-4
6.1,1.3461156E-5,2.3679182E-5,2.3679182E-5,1.0,0.0,5.7689394E-5,1.0147828E-4,2.214661E-4,2.182399,1.2E-4,7.02142E-4,0.0012348011,0.001554406,1.258831,3.2E-4
6.2,1.3461156E-5,2.3679182E-5,2.3679182E-5,1.0,0.0,5.7689394E-5,1.0147828E-4,2.214661E-4,2.182399,1.2E-4,7.02142E-4,0.0012348011,0.001554406,1.258831,3.2E-4
6.3,1.3461156E-5,2.3679182E-5,2.3679182E-5,1.0,0.0,5.7689394E-5,1.0147828E-4,2.214661E-4,2.182399,1.2E-4,7.02142E-4,0.0012348011,0.001554406,1.258831,3.2E-4
6.4,1.3461156E-5,2.3679182E-5,2.3679182E-5,1.0,0.0,5.7689394E-5,1.0147828E-4,2.214661E-4,2.182399,1.2E-4,7.02142E-4,0.0012348011,0.001554406,1.258831,3.2E-4
6.5,1.3450706E-5,2.366814E-5,2.366814E-5,1.0,0.0,5.764461E-5,1.0143096E-4,2.2141878E-4,2.1829507,1.2E-4,7.0159714E-4,0.0012342257,0.0015538307,1.2589519,3.2E-4
6.6,1.3074523E-5,2.328236E-5,2.328236E-5,1.0,0.0,5.6032466E-5,9.9777746E-5,2.1976577E-4,2.202553,1.2E-4,6.8198174E-4,0.0012141204,0.0015337318,1.2632453,3.2E-4
6.7,1.3050216E-5,2.3257642E-5,2.3257642E-5,1.0,0.0,5.59283E-5,9.967182E-5,2.1965987E-4,2.2038312,1.2E-4,6.8071426E-4,0.0012128322,0.001532444,1.2635252,3.2E-4
6.8,1.29049395E-5,2.3106015E-5,2.3106015E-5,1.0,0.0,5.530571E-5,9.9022036E-5,2.1901015E-4,2.2117314,1.2E-4,6.73139E-4,0.0012049298,0.0015245442,1.2652557,3.2E-4
6.9,1.2867369E-5,2.306539E-5,2.306539E-5,1.0,0.0,5.51447E-5,9.8847944E-5,2.1883608E-4,2.2138658,1.2E-4,6.711799E-4,0.0012028125,0.0015224277,1.2657231,3.2E-4
7.0,1.2495996E-5,2.2464183E-5,2.2464183E-5,1.0,0.0,5.3553173E-5,9.6271535E-5,2.1625998E-4,2.2463543,1.2E-4,6.518148E-4,0.0011714785,0.0014511505,1.2387342,2.8E-4
7.1,1.2452067E-5,2.2409202E-5,2.2409202E-5,1.0,0.0,5.3364907E-5,9.603592E-5,2.1602439E-4,2.2494125,1.2E-4,6.4952404E-4,0.001168613,0.0014482858,1.2393203,2.8E-4
7.2,1.2002777E-5,2.1786782E-5,2.1786782E-5,1.0,0.0,5.143946E-5,9.3368595E-5,2.1335739E-4,2.2851086,1.2E-4,6.2609545E-4,0.0011361726,0.0014158544,1.2461615,2.8E-4
7.3,1.1923425E-5,2.1656399E-5,2.1656399E-5,1.0,0.0,5.109939E-5,9.280985E-5,2.1279871E-4,2.2928462,1.2E-4,6.219575E-4,0.0011293768,0.0014090607,1.2476443,2.8E-4
7.4,1.16105175E-5,2.1028349E-5,2.1028349E-5,1.0,0.0,4.975841E-5,9.0118396E-5,2.1010758E-4,2.3314617,1.2E-4,6.0564023E-4,0.0010966419,0.0013763348,1.2550449,2.8E-4
7.5,1.1037265E-5,1.9721652E-5,1.9721652E-5,1.0,0.0,4.7301706E-5,8.451864E-5,2.045085E-4,2.4196851,1.2E-4,5.757461E-4,0.0010285309,0.0013082429,1.271953,2.8E-4
7.6,1.0720915E-5,1.9161336E-5,1.9161336E-5,1.0,0.0,4.5945973E-5,8.211744E-5,2.0210759E-4,2.4612017,1.2E-4,5.592486E-4,9.993234E-4,0.0012790436,1.2799096,2.8E-4
7.7,9.276279E-6,1.6599204E-5,1.6599204E-5,1.0,0.0,3.9754876E-5,7.113752E-5,1.9112899E-4,2.6867535,1.2E-4,4.839081E-4,8.657568E-4,0.0011455144,1.3231364,2.8E-4
7.8,5.8346777E-6,1.1282931E-5,1.1282931E-5,1.0,0.0,2.5005522E-5,4.8354523E-5,1.2835066E-4,2.654367,8.0E-5,3.043997E-4,5.8855745E-4,7.4846327E-4,1.2716911,1.6E-4
7.9,4.690204E-6,8.6155715E-6,8.6155715E-6,1.0,0.0,2.0100719E-5,3.6923357E-5,7.692188E-5,2.083285,4.0E-5,2.4469878E-4,4.4944923E-4,5.294133E-4,1.1779156,8.0E-5
8.0,2.9570454E-6,4.9120426E-6,4.9120426E-6,1.0,0.0,1.267299E-5,2.105144E-5,6.10506E-5,2.9000673,4.0E-5,1.5428272E-4,2.562712E-4,2.9626093E-4,1.1560446,4.0E-5
8.1,1.6376824E-6,2.2310655E-6,2.2310655E-6,1.0,0.0,7.01862E-6,9.561673E-6,9.561673E-6,1.0,0.0,8.544835E-5,1.1640717E-4,1.1640717E-4,1.0,0.0
8.2,6.9631557E-7,4.641532E-7,4.641532E-7,1.0,0.0,2.984206E-6,1.9892263E-6,1.9892263E-6,1.0,0.0,3.63321E-5,2.4218563E-5,2.4218563E-5,1.0,0.0
8.3,1.7876137E-7,8.5759865E-8,8.5759865E-8,1.0,0.0,7.661199E-7,3.675422E-7,3.675422E-7,1.0,0.0,9.32747E-6,4.4748176E-6,4.4748176E-6,1.0,0.0
