Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,6.3015636E-5,4.3745757E-5,8.374401E-5,1.9143344,4.0E-5,2.7003905E-4,1.8746841E-4,3.074459E-4,1.6399878,1.2E-4,0.0032827691,0.002280051,0.0025195035,1.1050208,2.4E-4
6.1,6.3015636E-5,4.3745757E-5,8.374401E-5,1.9143344,4.0E-5,2.7003905E-4,1.8746841E-4,3.074459E-4,1.6399878,1.2E-4,0.0032827691,0.002280051,0.0025195035,1.1050208,2.4E-4
6.2,6.3015636E-5,4.3745757E-5,8.374401E-5,1.9143344,4.0E-5,2.7003905E-4,1.8746841E-4,3.074459E-4,1.6399878,1.2E-4,0.0032827691,0.002280051,0.0025195035,1.1050208,2.4E-4
6.3,6.3015636E-5,4.3745757E-5,8.374401E-5,1.9143344,4.0E-5,2.7003905E-4,1.8746841E-4,3.074459E-4,1.6399878,1.2E-4,0.0032827691,0.002280051,0.0025195035,1.1050208,2.4E-4
6.4,6.3015636E-5,4.3745757E-5,8.374401E-5,1.9143344,4.0E-5,2.7003905E-4,1.8746841E-4,3.074459E-4,1.6399878,1.2E-4,0.0032827691,0.002280051,0.0025195035,1.1050208,2.4E-4
6.5,5.811017E-5,4.0506016E-5,8.05044E-5,1.9874676,4.0E-5,2.4901982E-4,1.735857E-4,2.9356487E-4,1.6911812,1.2E-4,0.0030276014,0.002111363,0.0023508563,1.1134306,2.4E-4
6.6,5.811017E-5,4.0506016E-5,8.05044E-5,1.9874676,4.0E-5,2.4901982E-4,1.735857E-4,2.9356487E-4,1.6911812,1.2E-4,0.0030276014,0.002111363,0.0023508563,1.1134306,2.4E-4
6.7,5.712442E-5,3.9923914E-5,7.992232E-5,2.0018656,4.0E-5,2.4479596E-4,1.710913E-4,2.9107078E-4,1.7012599,1.2E-4,0.0029763177,0.0020810522,0.0023205527,1.1150863,2.4E-4
6.8,5.6967532E-5,3.977942E-5,7.9777834E-5,2.005505,4.0E-5,2.4412372E-4,1.7047212E-4,2.9045166E-4,1.7038074,1.2E-4,0.0029681553,0.002073528,0.0023130304,1.1155047,2.4E-4
6.9,5.6211324E-5,3.9481514E-5,7.9479934E-5,2.0130923,4.0E-5,2.4088343E-4,1.6919555E-4,2.8917525E-4,1.7091185,1.2E-4,0.0029288116,0.0020580152,0.002297521,1.1163772,2.4E-4
7.0,5.4383527E-5,3.833281E-5,7.833128E-5,2.0434525,4.0E-5,2.3305144E-4,1.6427317E-4,2.8425344E-4,1.7303706,1.2E-4,0.0028337094,0.0019981961,0.0022377165,1.1198683,2.4E-4
7.1,5.1393665E-5,3.6780868E-5,7.67794E-5,2.087482,4.0E-5,2.2023996E-4,1.576228E-4,2.776039E-4,1.7611912,1.2E-4,0.0026781242,0.0019173726,0.0021569123,1.1249313,2.4E-4
7.2,4.785222E-5,3.5116576E-5,7.5115175E-5,2.1390233,4.0E-5,2.0506482E-4,1.5049095E-4,2.704729E-4,1.7972702,1.2E-4,0.0024938055,0.0018306911,0.0020702519,1.1308581,2.4E-4
