Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,3.409352E-5,3.6394562E-5,7.639311E-5,2.0990252,4.0E-5,1.461069E-4,1.5596737E-4,2.7594867E-4,1.7692716,1.2E-4,0.0017774,0.0018972505,0.0022166434,1.1683451,3.2E-4
6.1,3.409352E-5,3.6394562E-5,7.639311E-5,2.0990252,4.0E-5,1.461069E-4,1.5596737E-4,2.7594867E-4,1.7692716,1.2E-4,0.0017774,0.0018972505,0.0022166434,1.1683451,3.2E-4
6.2,3.409352E-5,3.6394562E-5,7.639311E-5,2.0990252,4.0E-5,1.461069E-4,1.5596737E-4,2.7594867E-4,1.7692716,1.2E-4,0.0017774,0.0018972505,0.0022166434,1.1683451,3.2E-4
6.3,3.409352E-5,3.6394562E-5,7.639311E-5,2.0990252,4.0E-5,1.461069E-4,1.5596737E-4,2.7594867E-4,1.7692716,1.2E-4,0.0017774,0.0018972505,0.0022166434,1.1683451,3.2E-4
6.4,3.400795E-5,3.6287136E-5,7.628568E-5,2.102279,4.0E-5,1.4574021E-4,1.5550703E-4,2.7548836E-4,1.7715492,1.2E-4,0.0017729428,0.0018916556,0.0022110504,1.168844,3.2E-4
6.5,3.341482E-5,3.5547153E-5,7.554573E-5,2.125226,4.0E-5,1.4319851E-4,1.5233604E-4,2.7231776E-4,1.7876121,1.2E-4,0.0017420477,0.001853115,0.002172522,1.1723622,3.2E-4
6.6,3.3364955E-5,3.5484314E-5,7.5482894E-5,2.1272187,4.0E-5,1.4298483E-4,1.5206679E-4,2.7204852E-4,1.789007,1.2E-4,0.0017394501,0.0018498423,0.0021692503,1.1726677,3.2E-4
6.7,3.335922E-5,3.547408E-5,7.5472664E-5,2.127544,4.0E-5,1.4296026E-4,1.5202291E-4,2.720047E-4,1.7892346,1.2E-4,0.0017391514,0.0018493092,0.0021687173,1.1727176,3.2E-4
6.8,3.327683E-5,3.5368048E-5,7.536663E-5,2.1309242,4.0E-5,1.4260718E-4,1.5156854E-4,2.7155035E-4,1.791601,1.2E-4,0.0017348597,0.0018437867,0.0021631967,1.1732359,3.2E-4
6.9,3.3235785E-5,3.530894E-5,7.530753E-5,2.1328175,4.0E-5,1.4243131E-4,1.5131527E-4,2.712971E-4,1.7929262,1.2E-4,0.0017327217,0.0018407081,0.0021601191,1.1735262,3.2E-4
7.0,3.3197095E-5,3.52488E-5,7.5247386E-5,2.1347504,4.0E-5,1.422655E-4,1.5105754E-4,2.710394E-4,1.7942793,1.2E-4,0.0017307063,0.0018375756,0.0021569876,1.1738225,3.2E-4
7.1,3.3129716E-5,3.5128847E-5,7.512744E-5,2.1386254,4.0E-5,1.4197677E-4,1.5054352E-4,2.7052546E-4,1.7969917,1.2E-4,0.0017271966,0.001831328,0.0021507419,1.1744165,3.2E-4
7.2,3.3034008E-5,3.4996167E-5,7.4994765E-5,2.1429422,4.0E-5,1.4156665E-4,1.4997496E-4,2.6995697E-4,1.8000135,1.2E-4,0.0017222111,0.0018244174,0.0021438336,1.1750785,3.2E-4
7.3,3.2956614E-5,3.4863686E-5,7.486229E-5,2.1472857,4.0E-5,1.4123498E-4,1.4940725E-4,2.693893E-4,1.8030539,1.2E-4,0.0017181796,0.001817517,0.0021369355,1.1757444,3.2E-4
7.4,3.2915937E-5,3.4785193E-5,7.4783806E-5,2.1498744,4.0E-5,1.4106068E-4,1.490709E-4,2.69053E-4,1.8048661,1.2E-4,0.0017160608,0.0018134287,0.0021328484,1.1761413,3.2E-4
7.5,3.281791E-5,3.4649816E-5,7.464843E-5,2.1543672,4.0E-5,1.406406E-4,1.4849077E-4,2.6847294E-4,1.808011,1.2E-4,0.0017109542,0.0018063774,0.0021257994,1.1768302,3.2E-4
7.6,3.2521442E-5,3.4374003E-5,7.437263E-5,2.16363,4.0E-5,1.3937015E-4,1.4730885E-4,2.6729118E-4,1.8144951,1.2E-4,0.0016955109,0.0017920113,0.002111438,1.1782503,3.2E-4
7.7,3.0287873E-5,3.2853422E-5,7.2852104E-5,2.2174892,4.0E-5,1.297987E-4,1.4079278E-4,2.6077588E-4,1.8521965,1.2E-4,0.0015791537,0.0017128056,0.0020322574,1.1865079,3.2E-4
7.8,2.6316151E-5,3.0049645E-5,7.0048445E-5,2.3310905,4.0E-5,1.1277862E-4,1.2877784E-4,2.487624E-4,1.9317174,1.2E-4,0.0013722149,0.0015667436,0.0018862422,1.2039253,3.2E-4
7.9,2.0761147E-5,2.3754892E-5,6.375394E-5,2.6838236,4.0E-5,8.897331E-5,1.0180272E-4,1.8179457E-4,1.7857536,8.0E-5,0.0010827117,0.0012387441,0.0014784469,1.1935046,2.4E-4
8.0,1.5738568E-5,1.6286816E-5,5.6286164E-5,3.455934,4.0E-5,6.744926E-5,6.979878E-5,1.0979599E-4,1.573036,4.0E-5,8.2088535E-4,8.494695E-4,9.6936757E-4,1.1411446,1.2E-4
8.1,1.0105832E-5,8.478705E-6,8.478705E-6,1.0,0.0,4.3309992E-5,3.6336805E-5,3.6336805E-5,1.0,0.0,5.2717153E-4,4.4231134E-4,4.8229363E-4,1.090394,4.0E-5
8.2,4.189207E-6,1.6207553E-6,1.6207553E-6,1.0,0.0,1.7953622E-5,6.9460752E-6,6.9460752E-6,1.0,0.0,2.1856341E-4,8.456522E-5,8.456522E-5,1.0,0.0
8.3,1.2758221E-6,3.728509E-7,3.728509E-7,1.0,0.0,5.4677976E-6,1.5979316E-6,1.5979316E-6,1.0,0.0,6.65684E-5,1.9454648E-5,1.9454648E-5,1.0,0.0
