Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,9.431637E-6,9.742737E-6,9.742737E-6,1.0,0.0,4.0420677E-5,4.1753996E-5,8.1752325E-5,1.9579521,4.0E-5,4.920106E-4,5.082494E-4,5.48229E-4,1.0786616,4.0E-5
6.1,9.431637E-6,9.742737E-6,9.742737E-6,1.0,0.0,4.0420677E-5,4.1753996E-5,8.1752325E-5,1.9579521,4.0E-5,4.920106E-4,5.082494E-4,5.48229E-4,1.0786616,4.0E-5
6.2,9.431637E-6,9.742737E-6,9.742737E-6,1.0,0.0,4.0420677E-5,4.1753996E-5,8.1752325E-5,1.9579521,4.0E-5,4.920106E-4,5.082494E-4,5.48229E-4,1.0786616,4.0E-5
6.3,9.431637E-6,9.742737E-6,9.742737E-6,1.0,0.0,4.0420677E-5,4.1753996E-5,8.1752325E-5,1.9579521,4.0E-5,4.920106E-4,5.082494E-4,5.48229E-4,1.0786616,4.0E-5
6.4,5.144063E-6,5.300621E-6,5.300621E-6,1.0,0.0,2.2045799E-5,2.271677E-5,6.271586E-5,2.7607737,4.0E-5,2.6837454E-4,2.7654503E-4,3.1653396E-4,1.144602,4.0E-5
6.5,5.144063E-6,5.300621E-6,5.300621E-6,1.0,0.0,2.2045799E-5,2.271677E-5,6.271586E-5,2.7607737,4.0E-5,2.6837454E-4,2.7654503E-4,3.1653396E-4,1.144602,4.0E-5
6.6,3.4009804E-6,3.4991274E-6,3.4991274E-6,1.0,0.0,1.4575549E-5,1.49961825E-5,1.49961825E-5,1.0,0.0,1.7744285E-4,1.8256484E-4,1.8256484E-4,1.0,0.0
6.7,3.3880428E-6,3.4859934E-6,3.4859934E-6,1.0,0.0,1.4520103E-5,1.4939895E-5,1.4939895E-5,1.0,0.0,1.767679E-4,1.8187964E-4,1.8187964E-4,1.0,0.0
6.8,2.6582E-6,2.7339636E-6,2.7339636E-6,1.0,0.0,1.1392236E-5,1.1716941E-5,1.1716941E-5,1.0,0.0,1.3869164E-4,1.4264577E-4,1.4264577E-4,1.0,0.0
6.9,2.406011E-6,2.474567E-6,2.474567E-6,1.0,0.0,1.0311434E-5,1.0605252E-5,1.0605252E-5,1.0,0.0,1.2553448E-4,1.2911261E-4,1.2911261E-4,1.0,0.0
7.0,1.6953097E-6,1.7431032E-6,1.7431032E-6,1.0,0.0,7.265593E-6,7.470427E-6,7.470427E-6,1.0,0.0,8.8455E-5,9.09497E-5,9.09497E-5,1.0,0.0
7.1,3.5013824E-7,3.5717247E-7,3.5717247E-7,1.0,0.0,1.5005916E-6,1.5307382E-6,1.5307382E-6,1.0,0.0,1.826955E-5,1.8636581E-5,1.8636581E-5,1.0,0.0
7.2,2.2321095E-7,2.2752057E-7,2.2752057E-7,1.0,0.0,9.56618E-7,9.750878E-7,9.750878E-7,1.0,0.0,1.1646762E-5,1.1871631E-5,1.1871631E-5,1.0,0.0
7.3,1.5760406E-7,1.606196E-7,1.606196E-7,1.0,0.0,6.7544585E-7,6.8836954E-7,6.8836954E-7,1.0,0.0,8.223522E-6,8.380867E-6,8.380867E-6,1.0,0.0
7.4,1.1216497E-7,1.1432449E-7,1.1432449E-7,1.0,0.0,4.8070694E-7,4.89962E-7,4.89962E-7,1.0,0.0,5.852591E-6,5.965272E-6,5.965272E-6,1.0,0.0
7.5,4.885185E-8,4.979097E-8,4.979097E-8,1.0,0.0,2.0936506E-7,2.1338985E-7,2.1338985E-7,1.0,0.0,2.5490165E-6,2.5980185E-6,2.5980185E-6,1.0,0.0
7.6,1.504641E-9,1.531884E-9,1.531884E-9,1.0,0.0,6.4484613E-9,6.565217E-9,6.565217E-9,1.0,0.0,7.851001E-8,7.993152E-8,7.993152E-8,1.0,0.0
