Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,1.24487615E-5,1.2597342E-5,9.259633E-5,7.3504663,8.0E-5,5.3350745E-5,5.398752E-5,1.339832E-4,2.481744,8.0E-5,6.4935174E-4,6.571044E-4,7.370519E-4,1.1216662,8.0E-5
6.1,1.24487615E-5,1.2597342E-5,9.259633E-5,7.3504663,8.0E-5,5.3350745E-5,5.398752E-5,1.339832E-4,2.481744,8.0E-5,6.4935174E-4,6.571044E-4,7.370519E-4,1.1216662,8.0E-5
6.2,1.24487615E-5,1.2597342E-5,9.259633E-5,7.3504663,8.0E-5,5.3350745E-5,5.398752E-5,1.339832E-4,2.481744,8.0E-5,6.4935174E-4,6.571044E-4,7.370519E-4,1.1216662,8.0E-5
6.3,1.24487615E-5,1.2597342E-5,9.259633E-5,7.3504663,8.0E-5,5.3350745E-5,5.398752E-5,1.339832E-4,2.481744,8.0E-5,6.4935174E-4,6.571044E-4,7.370519E-4,1.1216662,8.0E-5
6.4,1.2431024E-5,1.2577949E-5,9.257694E-5,7.360257,8.0E-5,5.327473E-5,5.390441E-5,1.339001E-4,2.4840286,8.0E-5,6.4842677E-4,6.5609324E-4,7.360407E-4,1.121854,8.0E-5
6.5,1.1242222E-5,1.1321669E-5,9.132076E-5,8.066015,8.0E-5,4.8180063E-5,4.8520553E-5,1.2851667E-4,2.6487057,8.0E-5,5.864344E-4,5.905803E-4,6.7053305E-4,1.13538,8.0E-5
6.6,1.1234066E-5,1.1312781E-5,9.131188E-5,8.071568,8.0E-5,4.8145106E-5,4.848246E-5,1.2847858E-4,2.6500013,8.0E-5,5.86009E-4,5.901168E-4,6.7006954E-4,1.1354864,8.0E-5
6.7,1.12294E-5,1.1307522E-5,9.130662E-5,8.074857,8.0E-5,4.812511E-5,4.8459922E-5,1.2845604E-4,2.6507688,8.0E-5,5.857657E-4,5.898425E-4,6.697953E-4,1.1355494,8.0E-5
6.8,1.0252819E-5,1.0221897E-5,9.022108E-5,8.826256,8.0E-5,4.3939912E-5,4.3807406E-5,1.238039E-4,2.826095,8.0E-5,5.3483713E-4,5.3322676E-4,6.131841E-4,1.14995,8.0E-5
6.9,9.252289E-6,9.113353E-6,8.9112626E-5,9.778248,8.0E-5,3.9652066E-5,3.9056653E-5,1.19053526E-4,3.0482266,8.0E-5,4.8265693E-4,4.7541264E-4,5.553746E-4,1.1681949,8.0E-5
7.0,8.474604E-6,8.261027E-6,8.826036E-5,10.683946,8.0E-5,3.6319227E-5,3.540393E-5,1.154011E-4,3.2595563,8.0E-5,4.4209688E-4,4.3095901E-4,5.1092455E-4,1.1855525,8.0E-5
7.1,6.643643E-6,6.2705008E-6,4.627025E-5,7.379036,4.0E-5,2.8472443E-5,2.68733E-5,6.687223E-5,2.4884262,4.0E-5,3.4659685E-4,3.2713375E-4,3.6712067E-4,1.1222341,4.0E-5
7.2,5.549002E-6,5.110507E-6,4.5110304E-5,8.826972,4.0E-5,2.378122E-5,2.190199E-5,6.190111E-5,2.826278,4.0E-5,2.8949787E-4,2.6662424E-4,3.0661357E-4,1.1499839,4.0E-5
7.3,4.3059727E-6,3.961397E-6,4.3961238E-5,11.097407,4.0E-5,1.8454039E-5,1.6977307E-5,5.6976627E-5,3.3560464,4.0E-5,2.2465475E-4,2.066792E-4,2.466709E-4,1.1934967,4.0E-5
7.4,2.8550733E-6,2.7025183E-6,4.270241E-5,15.80097,4.0E-5,1.2235971E-5,1.15821695E-5,5.158171E-5,4.453544,4.0E-5,1.4896276E-4,1.4100384E-4,1.809982E-4,1.2836403,4.0E-5
7.5,1.9927045E-6,1.8985335E-6,4.1898456E-5,22.068853,4.0E-5,8.540134E-6,8.136547E-6,4.8136222E-5,5.9160504,4.0E-5,1.0397117E-4,9.905799E-5,1.3905403E-4,1.4037639,4.0E-5
7.6,1.345084E-6,1.2221985E-6,1.2221985E-6,1.0,0.0,5.764633E-6,5.2379833E-6,5.2379833E-6,1.0,0.0,7.018215E-5,6.37706E-5,6.37706E-5,1.0,0.0
7.7,7.6835164E-7,6.2821863E-7,6.2821863E-7,1.0,0.0,3.2929315E-6,2.6923628E-6,2.6923628E-6,1.0,0.0,4.00907E-5,3.277904E-5,3.277904E-5,1.0,0.0
7.8,3.6562128E-7,2.4571727E-7,2.4571727E-7,1.0,0.0,1.5669474E-6,1.0530736E-6,1.0530736E-6,1.0,0.0,1.9077417E-5,1.28210995E-5,1.28210995E-5,1.0,0.0
7.9,7.5024424E-8,5.389549E-8,5.389549E-8,1.0,0.0,3.215332E-7,2.3098066E-7,2.3098066E-7,1.0,0.0,3.91466E-6,2.8121872E-6,2.8121872E-6,1.0,0.0
