Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,3.744542E-5,4.3976295E-5,8.0394285E-4,18.281279,7.6E-4,1.604705E-4,1.884572E-4,0.0012282612,6.5174546,0.00104,0.0019519776,0.002292224,0.0038087398,1.6615914,0.00152
6.1,3.744542E-5,4.3976295E-5,8.0394285E-4,18.281279,7.6E-4,1.604705E-4,1.884572E-4,0.0012282612,6.5174546,0.00104,0.0019519776,0.002292224,0.0038087398,1.6615914,0.00152
6.2,3.744542E-5,4.3976295E-5,8.0394285E-4,18.281279,7.6E-4,1.604705E-4,1.884572E-4,0.0012282612,6.5174546,0.00104,0.0019519776,0.002292224,0.0038087398,1.6615914,0.00152
6.3,2.1079984E-5,2.5359855E-5,3.0535276E-4,12.040792,2.8E-4,9.0339665E-5,1.0868068E-4,5.486329E-4,5.0481176,4.4E-4,0.0010993304,0.001322404,0.0019216107,1.4531192,6.0E-4
6.4,2.1079984E-5,2.5359855E-5,3.0535276E-4,12.040792,2.8E-4,9.0339665E-5,1.0868068E-4,5.486329E-4,5.0481176,4.4E-4,0.0010993304,0.001322404,0.0019216107,1.4531192,6.0E-4
6.5,1.7397282E-5,2.0667581E-5,3.006618E-4,14.547507,2.8E-4,7.455765E-5,8.857241E-5,4.8853696E-4,5.515679,4.0E-4,9.073613E-4,0.0010778473,0.0015972869,1.4819231,5.2E-4
6.6,1.52050325E-5,1.768411E-5,2.5767987E-4,14.571266,2.4E-4,6.51628E-5,7.5786884E-5,3.9576265E-4,5.2220464,3.2E-4,7.9306826E-4,9.223226E-4,0.0013219537,1.4332877,4.0E-4
6.7,1.332523E-5,1.5268157E-5,2.552645E-4,16.71875,2.4E-4,5.7106878E-5,6.543335E-5,3.8541242E-4,5.890153,3.2E-4,6.950544E-4,7.9636567E-4,0.0011960472,1.5018818,4.0E-4
6.8,1.1525329E-5,1.3034469E-5,2.1303186E-4,16.34373,2.0E-4,4.9393333E-5,5.5860837E-5,3.358452E-4,6.012176,2.8E-4,6.011979E-4,6.798977E-4,0.001039653,1.5291314,3.6E-4
6.9,1.0253909E-5,1.1517644E-5,1.3151627E-4,11.418677,1.2E-4,4.3944583E-5,4.936042E-5,2.4935056E-4,5.0516295,2.0E-4,5.3489394E-4,6.00801E-4,8.806328E-4,1.4657645,2.8E-4
7.0,8.104563E-6,8.993927E-6,1.2899285E-4,14.3422165,1.2E-4,3.4733377E-5,3.8544847E-5,2.3853713E-4,6.188561,2.0E-4,4.2279682E-4,4.6918486E-4,7.490535E-4,1.5964997,2.8E-4
7.1,6.7986157E-6,7.518288E-6,8.7517685E-5,11.64064,8.0E-5,2.91366E-5,3.2220847E-5,1.922157E-4,5.965569,1.6E-4,3.5468035E-4,3.9222036E-4,6.3212623E-4,1.611661,2.4E-4
7.2,5.6893327E-6,6.2822814E-6,8.6281776E-5,13.734148,8.0E-5,2.4382627E-5,2.6923795E-5,1.4692056E-4,5.456904,1.2E-4,2.9681803E-4,3.277499E-4,5.2768434E-4,1.6100214,2.0E-4
7.3,4.253348E-6,4.7090152E-6,4.4708828E-5,9.494305,4.0E-5,1.8228506E-5,2.0181347E-5,1.00179735E-4,4.9639764,8.0E-5,2.2190946E-4,2.4568205E-4,3.6565255E-4,1.4883162,1.2E-4
7.4,2.5448119E-6,2.852325E-6,2.852325E-6,1.0,0.0,1.0906291E-5,1.2224203E-5,1.2224203E-5,1.0,0.0,1.3277601E-4,1.4882116E-4,1.4882116E-4,1.0,0.0
7.5,4.3706837E-8,4.5635893E-8,4.5635893E-8,1.0,0.0,1.8731501E-7,1.9558239E-7,1.9558239E-7,1.0,0.0,2.2805577E-6,2.3812136E-6,2.3812136E-6,1.0,0.0
