Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,2800.203,2188.0,5039.0,2557.0,2402.0,1.0,0.14911,1689.5667
2.6,2224.1707,1733.0,4002.0,2032.0,1924.0,1.0,0.14911,1341.9921
2.7,1766.7551,1371.0,3176.0,1615.0,1507.0,1.0,0.14911,1065.9893
2.8,1403.4275,1085.0,2525.0,1284.0,1239.0,1.0,0.14911,846.77356
2.9,1114.8287,857.0,2006.0,1020.0,959.0,1.0,0.14911,672.66125
3.0,885.4531,677.0,1593.0,811.0,785.0,1.0,0.14911,534.26654
3.1,703.3304,533.0,1267.0,645.0,619.0,1.0,0.14911,424.35556
3.2,558.58514,420.0,1005.0,512.0,487.0,1.0,0.14911,337.02667
3.3,443.6487,330.0,799.0,407.0,387.0,1.0,0.14911,267.66495
3.4,352.36777,259.0,635.0,324.0,308.0,1.0,0.14911,212.5995
3.5,279.83746,203.0,505.0,258.0,240.0,1.0,0.14911,168.84769
3.6,222.21542,159.0,402.0,205.0,194.0,1.0,0.14911,134.09177
3.7,176.39119,123.0,321.0,163.0,150.0,1.0,0.14911,106.4538
3.8,140.07845,96.0,255.0,129.0,119.0,1.0,0.14911,84.53014
3.9,111.2053,74.0,203.0,103.0,96.0,1.0,0.14911,67.11205
4.0,88.28008,57.0,163.0,82.0,80.0,1.0,0.14911,53.27926
4.1,70.03565,44.0,130.0,65.0,63.0,1.0,0.14911,42.26342
4.2,55.60792,33.0,104.0,52.0,46.0,1.0,0.14911,33.56164
4.3,44.10146,25.0,83.0,41.0,38.0,1.0,0.14911,26.62054
4.4,34.97905,19.0,67.0,32.0,30.0,1.0,0.14911,21.11293
4.5,27.7406,14.0,54.0,26.0,24.0,1.0,0.14911,16.7526
4.6,21.97548,10.0,44.0,20.0,19.0,1.0,0.14911,13.27254
4.7,17.40109,7.0,35.0,16.0,15.0,1.0,0.14911,10.50634
4.8,13.78051,5.0,29.0,13.0,11.0,0.99997,0.14911,8.32619
4.9,10.88821,4.0,24.0,10.0,9.0,0.99978,0.14911,6.58209
5.0,8.59642,2.0,19.0,8.0,7.0,0.99868,0.14911,5.19487
5.1,6.77779,1.0,16.0,6.0,5.0,0.99501,0.14911,4.0978
5.2,5.33497,1.0,13.0,5.0,4.0,0.98507,0.14911,3.22758
5.3,4.18231,0.0,11.0,4.0,3.0,0.96459,0.14911,2.52708
5.4,3.27292,0.0,9.0,3.0,2.0,0.92952,0.14911,1.97814
5.5,2.54701,0.0,8.0,2.0,2.0,0.87704,0.14911,1.5408
5.6,1.97162,0.0,6.0,2.0,1.0,0.80726,0.14911,1.19364
5.7,1.51587,0.0,5.0,1.0,1.0,0.72339,0.14911,0.91843
5.8,1.151,0.0,4.0,1.0,0.0,0.62941,0.1491,0.69745
5.9,0.86627,0.0,4.0,1.0,0.0,0.53144,0.14899,0.52484
6.0,0.65613,0.0,3.0,0.0,0.0,0.44107,0.14893,0.39586
6.1,0.4858,0.0,3.0,0.0,0.0,0.3539,0.13092,0.29793
6.2,0.33907,0.0,2.0,0.0,0.0,0.26669,0.11192,0.21029
6.3,0.24064,0.0,2.0,0.0,0.0,0.19899,0.08469,0.14858
6.4,0.1823,0.0,1.0,0.0,0.0,0.15573,0.07665,0.11314
6.5,0.13627,0.0,1.0,0.0,0.0,0.11914,0.06474,0.0846
6.6,0.10488,0.0,1.0,0.0,0.0,0.09472,0.05503,0.06571
6.7,0.08032,0.0,1.0,0.0,0.0,0.07383,0.04593,0.05036
6.8,0.06135,0.0,1.0,0.0,0.0,0.05754,0.03856,0.03865
6.9,0.04337,0.0,1.0,0.0,0.0,0.04135,0.02876,0.02755
7.0,0.03145,0.0,1.0,0.0,0.0,0.03033,0.0224,0.0197
7.1,0.0243,0.0,0.0,0.0,0.0,0.02354,0.01892,0.0151
7.2,0.01747,0.0,0.0,0.0,0.0,0.01704,0.0144,0.01077
7.3,0.01202,0.0,0.0,0.0,0.0,0.01172,0.01052,0.00726
7.4,0.01013,0.0,0.0,0.0,0.0,0.00991,0.00936,0.00604
7.5,0.00741,0.0,0.0,0.0,0.0,0.00729,0.00712,0.00433
7.6,0.00405,0.0,0.0,0.0,0.0,0.004,0.0039,0.00257
7.7,0.0013,0.0,0.0,0.0,0.0,0.0013,0.00125,8.3E-4
7.8,8.0E-4,0.0,0.0,0.0,0.0,8.0E-4,7.8E-4,4.8E-4
7.9,4.6E-4,0.0,0.0,0.0,0.0,4.6E-4,4.6E-4,2.9E-4
8.0,2.1E-4,0.0,0.0,0.0,0.0,2.1E-4,2.1E-4,1.1E-4
8.1,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,2.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
