Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,1426.9465,1203.0,2138.0,1350.0,1325.0,1.0,0.082,1064.4906
2.6,1133.4012,951.0,1697.0,1073.0,1034.0,1.0,0.082,845.5077
2.7,900.3177,750.0,1351.0,853.0,827.0,1.0,0.082,671.6198
2.8,715.14996,591.0,1073.0,678.0,647.0,1.0,0.082,533.4974
2.9,568.112,466.0,853.0,539.0,524.0,1.0,0.082,423.8177
3.0,451.18512,366.0,678.0,428.0,419.0,1.0,0.082,336.5922
3.1,358.3525,287.0,541.0,341.0,329.0,1.0,0.082,267.3385
3.2,284.6161,225.0,430.0,271.0,264.0,1.0,0.082,212.32489
3.3,226.05055,176.0,342.0,215.0,211.0,1.0,0.082,168.63562
3.4,179.55894,137.0,272.0,171.0,169.0,1.0,0.082,133.95116
3.5,142.61188,107.0,217.0,136.0,134.0,1.0,0.082,106.39869
3.6,113.26023,83.0,173.0,108.0,103.0,1.0,0.082,84.50815
3.7,89.90557,64.0,139.0,86.0,84.0,1.0,0.082,67.0861
3.8,71.39477,49.0,111.0,68.0,67.0,1.0,0.082,53.27182
3.9,56.66913,37.0,89.0,54.0,53.0,1.0,0.082,42.28655
4.0,44.99379,28.0,72.0,43.0,41.0,1.0,0.082,33.57673
4.1,35.68675,21.0,58.0,34.0,33.0,1.0,0.082,26.63322
4.2,28.3406,16.0,47.0,27.0,26.0,1.0,0.082,21.15305
4.3,22.47751,12.0,38.0,21.0,20.0,1.0,0.082,16.77971
4.4,17.83408,9.0,31.0,17.0,17.0,1.0,0.082,13.30979
4.5,14.15023,6.0,26.0,13.0,13.0,0.99999,0.082,10.56231
4.6,11.20894,4.0,21.0,11.0,10.0,0.99991,0.082,8.36902
4.7,8.87842,3.0,18.0,8.0,8.0,0.99938,0.082,6.62888
4.8,7.03265,2.0,15.0,7.0,6.0,0.99745,0.082,5.25379
4.9,5.55619,1.0,12.0,5.0,5.0,0.99159,0.082,4.15265
5.0,4.38385,1.0,10.0,4.0,3.0,0.97772,0.082,3.27716
5.1,3.4596,0.0,9.0,3.0,3.0,0.95139,0.082,2.58645
5.2,2.72372,0.0,7.0,2.0,2.0,0.90889,0.082,2.0381
5.3,2.13502,0.0,6.0,2.0,1.0,0.84889,0.082,1.59578
5.4,1.67223,0.0,5.0,1.0,1.0,0.77546,0.082,1.25007
5.5,1.29905,0.0,4.0,1.0,1.0,0.6902,0.082,0.97124
5.6,1.00519,0.0,4.0,1.0,0.0,0.59906,0.082,0.75262
5.7,0.77248,0.0,3.0,1.0,0.0,0.50637,0.082,0.57874
5.8,0.58435,0.0,3.0,0.0,0.0,0.41761,0.08199,0.43835
5.9,0.43966,0.0,2.0,0.0,0.0,0.33709,0.08194,0.33027
6.0,0.33155,0.0,2.0,0.0,0.0,0.26818,0.08192,0.24865
6.1,0.24704,0.0,2.0,0.0,0.0,0.20879,0.07334,0.1869
6.2,0.17268,0.0,1.0,0.0,0.0,0.15213,0.0625,0.13134
6.3,0.12172,0.0,1.0,0.0,0.0,0.11076,0.04696,0.09253
6.4,0.09295,0.0,1.0,0.0,0.0,0.08601,0.04259,0.07098
6.5,0.06906,0.0,1.0,0.0,0.0,0.06468,0.03573,0.05286
6.6,0.05323,0.0,1.0,0.0,0.0,0.05077,0.02986,0.04106
6.7,0.04113,0.0,1.0,0.0,0.0,0.03959,0.02493,0.03161
6.8,0.03177,0.0,1.0,0.0,0.0,0.03087,0.02105,0.02452
6.9,0.02269,0.0,0.0,0.0,0.0,0.02217,0.01565,0.01756
7.0,0.01616,0.0,0.0,0.0,0.0,0.01589,0.01187,0.01251
7.1,0.01236,0.0,0.0,0.0,0.0,0.01217,0.0099,0.00963
7.2,0.00882,0.0,0.0,0.0,0.0,0.00871,0.00742,0.00681
7.3,0.00623,0.0,0.0,0.0,0.0,0.00613,0.00548,0.00476
7.4,0.00526,0.0,0.0,0.0,0.0,0.00517,0.00489,0.00403
7.5,0.0038,0.0,0.0,0.0,0.0,0.00374,0.00369,0.00286
7.6,0.00213,0.0,0.0,0.0,0.0,0.00209,0.00205,0.00165
7.7,6.9E-4,0.0,0.0,0.0,0.0,6.9E-4,6.8E-4,5.4E-4
7.8,3.7E-4,0.0,0.0,0.0,0.0,3.7E-4,3.7E-4,2.8E-4
7.9,2.1E-4,0.0,0.0,0.0,0.0,2.1E-4,2.1E-4,1.6E-4
8.0,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,8.0E-5,4.0E-5
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
