Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 yr Probability,1 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,4015.0007,2951.0,8032.0,3579.0,3261.0,1.0,0.20147,2083.7288
2.6,3189.1062,2339.0,6386.0,2843.0,2585.0,1.0,0.20147,1655.105
2.7,2533.2441,1854.0,5072.0,2260.0,2140.0,1.0,0.20147,1314.7037
2.8,2012.2996,1467.0,4033.0,1795.0,1672.0,1.0,0.20147,1044.3628
2.9,1598.4553,1162.0,3201.0,1426.0,1323.0,1.0,0.20147,829.59644
3.0,1269.5829,919.0,2544.0,1133.0,1037.0,1.0,0.20147,658.91254
3.1,1008.4034,725.0,2020.0,901.0,838.0,1.0,0.20147,523.3651
3.2,800.8981,572.0,1604.0,716.0,670.0,1.0,0.20147,415.6837
3.3,636.07574,451.0,1276.0,569.0,540.0,1.0,0.20147,330.1427
3.4,505.18372,355.0,1015.0,453.0,424.0,1.0,0.20147,262.22842
3.5,401.20187,279.0,808.0,360.0,339.0,1.0,0.20147,208.2707
3.6,318.61328,218.0,642.0,286.0,263.0,1.0,0.20147,165.39856
3.7,252.9201,171.0,511.0,227.0,208.0,1.0,0.20147,131.31087
3.8,200.84366,133.0,406.0,181.0,167.0,1.0,0.20147,104.26704
3.9,159.44409,104.0,325.0,144.0,134.0,1.0,0.20147,82.78233
4.0,126.5713,80.0,259.0,114.0,105.0,1.0,0.20147,65.71805
4.1,100.4384,62.0,207.0,91.0,84.0,1.0,0.20147,52.14271
4.2,79.71606,48.0,165.0,72.0,69.0,1.0,0.20147,41.39864
4.3,63.22307,36.0,132.0,57.0,51.0,1.0,0.20147,32.8337
4.4,50.15402,28.0,106.0,45.0,41.0,1.0,0.20147,26.04286
4.5,39.76936,21.0,84.0,36.0,33.0,1.0,0.20147,20.662
4.6,31.50158,15.0,68.0,29.0,25.0,1.0,0.20147,16.36861
4.7,24.94793,11.0,54.0,23.0,19.0,1.0,0.20147,12.96202
4.8,19.75379,8.0,44.0,18.0,16.0,1.0,0.20147,10.27105
4.9,15.60834,6.0,35.0,14.0,13.0,0.99999,0.20147,8.11891
5.0,12.32124,4.0,29.0,11.0,10.0,0.99989,0.20147,6.41012
5.1,9.71202,3.0,23.0,9.0,7.0,0.99919,0.20147,5.05337
5.2,7.64508,2.0,19.0,7.0,6.0,0.99623,0.20147,3.98096
5.3,5.99565,1.0,16.0,5.0,4.0,0.98792,0.20147,3.11874
5.4,4.68933,0.0,13.0,4.0,3.0,0.97028,0.20147,2.44131
5.5,3.65057,0.0,10.0,3.0,2.0,0.93817,0.20147,1.90266
5.6,2.82519,0.0,9.0,2.0,2.0,0.88917,0.20147,1.47417
5.7,2.17058,0.0,7.0,2.0,1.0,0.82135,0.20147,1.13455
5.8,1.64984,0.0,6.0,1.0,1.0,0.73833,0.20146,0.86271
5.9,1.24126,0.0,5.0,1.0,0.0,0.64304,0.20133,0.64949
6.0,0.94193,0.0,4.0,1.0,0.0,0.54806,0.20124,0.4901
6.1,0.69585,0.0,3.0,0.0,0.0,0.44943,0.17618,0.36843
6.2,0.48547,0.0,3.0,0.0,0.0,0.3475,0.15129,0.26043
6.3,0.34527,0.0,2.0,0.0,0.0,0.26416,0.11589,0.18438
6.4,0.26209,0.0,2.0,0.0,0.0,0.2089,0.10465,0.1404
6.5,0.19593,0.0,2.0,0.0,0.0,0.1617,0.0887,0.10481
6.6,0.15015,0.0,1.0,0.0,0.0,0.12909,0.0758,0.08116
6.7,0.11518,0.0,1.0,0.0,0.0,0.10126,0.06358,0.06193
6.8,0.08765,0.0,1.0,0.0,0.0,0.07943,0.05346,0.04745
6.9,0.06226,0.0,1.0,0.0,0.0,0.05798,0.04032,0.03382
7.0,0.04527,0.0,1.0,0.0,0.0,0.04301,0.03171,0.02415
7.1,0.03506,0.0,1.0,0.0,0.0,0.03362,0.02699,0.01843
7.2,0.02529,0.0,0.0,0.0,0.0,0.02444,0.02072,0.013
7.3,0.01751,0.0,0.0,0.0,0.0,0.01697,0.01524,0.00885
7.4,0.0148,0.0,0.0,0.0,0.0,0.01439,0.01362,0.00741
7.5,0.01091,0.0,0.0,0.0,0.0,0.01069,0.01048,0.00532
7.6,0.00593,0.0,0.0,0.0,0.0,0.00585,0.00573,0.0031
7.7,0.00203,0.0,0.0,0.0,0.0,0.00203,0.00196,0.00105
7.8,0.00127,0.0,0.0,0.0,0.0,0.00127,0.00123,6.5E-4
7.9,7.3E-4,0.0,0.0,0.0,0.0,7.3E-4,7.3E-4,3.7E-4
8.0,3.2E-4,0.0,0.0,0.0,0.0,3.2E-4,3.2E-4,1.6E-4
8.1,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,3.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
