Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,2167.6326,1752.0,3622.0,2008.0,1947.0,1.0,0.1198,1430.7285
2.6,1721.7664,1386.0,2879.0,1596.0,1535.0,1.0,0.1198,1136.404
2.7,1367.6646,1096.0,2287.0,1268.0,1210.0,1.0,0.1198,902.68274
2.8,1086.424,866.0,1818.0,1008.0,965.0,1.0,0.1198,717.0619
2.9,863.049,684.0,1446.0,802.0,768.0,1.0,0.1198,569.64734
3.0,685.45526,539.0,1150.0,637.0,609.0,1.0,0.1198,452.4215
3.1,544.4503,424.0,914.0,506.0,489.0,1.0,0.1198,359.3419
3.2,432.4095,333.0,726.0,403.0,387.0,1.0,0.1198,285.3989
3.3,343.43698,261.0,577.0,320.0,314.0,1.0,0.1198,226.66452
3.4,272.7883,205.0,460.0,255.0,244.0,1.0,0.1198,180.04079
3.5,216.64633,160.0,366.0,202.0,194.0,1.0,0.1198,142.99818
3.6,172.04039,125.0,292.0,161.0,154.0,1.0,0.1198,113.56072
3.7,136.56651,97.0,232.0,128.0,125.0,1.0,0.1198,90.15877
3.8,108.45181,75.0,185.0,102.0,95.0,1.0,0.1198,71.59129
3.9,86.088,58.0,148.0,81.0,79.0,1.0,0.1198,56.83352
4.0,68.34188,44.0,119.0,64.0,60.0,1.0,0.1198,45.12033
4.1,54.21762,34.0,95.0,51.0,48.0,1.0,0.1198,35.79188
4.2,43.05163,26.0,76.0,40.0,37.0,1.0,0.1198,28.42612
4.3,34.14679,19.0,61.0,32.0,30.0,1.0,0.1198,22.54958
4.4,27.08332,14.0,50.0,25.0,24.0,1.0,0.1198,17.88504
4.5,21.48267,10.0,40.0,20.0,20.0,1.0,0.1198,14.1915
4.6,17.02089,8.0,33.0,16.0,15.0,1.0,0.1198,11.24553
4.7,13.47649,5.0,27.0,13.0,11.0,0.99999,0.1198,8.90291
4.8,10.67532,4.0,22.0,10.0,9.0,0.99975,0.1198,7.05538
4.9,8.43206,2.0,18.0,8.0,7.0,0.99882,0.1198,5.57564
5.0,6.65489,1.0,15.0,6.0,5.0,0.99548,0.1198,4.39946
5.1,5.24881,1.0,12.0,5.0,4.0,0.98658,0.1198,3.47116
5.2,4.13121,0.0,10.0,4.0,3.0,0.96757,0.1198,2.73451
5.3,3.23962,0.0,9.0,3.0,2.0,0.93387,0.1198,2.14176
5.4,2.53705,0.0,7.0,2.0,2.0,0.88385,0.1198,1.67792
5.5,1.9722,0.0,6.0,2.0,1.0,0.8162,0.1198,1.30574
5.6,1.52538,0.0,5.0,1.0,1.0,0.73419,0.1198,1.01128
5.7,1.17311,0.0,4.0,1.0,0.0,0.64289,0.1198,0.77833
5.8,0.8901,0.0,4.0,1.0,0.0,0.54773,0.11979,0.59126
5.9,0.6696,0.0,3.0,0.0,0.0,0.45382,0.1197,0.44478
6.0,0.50637,0.0,3.0,0.0,0.0,0.36963,0.11967,0.33521
6.1,0.37599,0.0,2.0,0.0,0.0,0.29277,0.10586,0.25203
6.2,0.26256,0.0,2.0,0.0,0.0,0.2179,0.09033,0.17763
6.3,0.18588,0.0,1.0,0.0,0.0,0.1607,0.06795,0.12548
6.4,0.14104,0.0,1.0,0.0,0.0,0.125,0.0617,0.09587
6.5,0.10538,0.0,1.0,0.0,0.0,0.09515,0.05195,0.07152
6.6,0.08124,0.0,1.0,0.0,0.0,0.07522,0.04381,0.05538
6.7,0.06229,0.0,1.0,0.0,0.0,0.05851,0.03654,0.04249
6.8,0.04783,0.0,1.0,0.0,0.0,0.04567,0.03067,0.03291
6.9,0.03395,0.0,1.0,0.0,0.0,0.03271,0.02282,0.02351
7.0,0.02447,0.0,0.0,0.0,0.0,0.0238,0.01754,0.01678
7.1,0.01894,0.0,0.0,0.0,0.0,0.01849,0.01482,0.01297
7.2,0.01359,0.0,0.0,0.0,0.0,0.01334,0.01125,0.00921
7.3,0.00944,0.0,0.0,0.0,0.0,0.00923,0.00825,0.00626
7.4,0.00795,0.0,0.0,0.0,0.0,0.00778,0.00733,0.00523
7.5,0.00576,0.0,0.0,0.0,0.0,0.00567,0.00554,0.00374
7.6,0.00322,0.0,0.0,0.0,0.0,0.00317,0.0031,0.00221
7.7,0.001,0.0,0.0,0.0,0.0,0.001,9.7E-4,7.2E-4
7.8,5.9E-4,0.0,0.0,0.0,0.0,5.9E-4,5.8E-4,4.0E-4
7.9,3.3E-4,0.0,0.0,0.0,0.0,3.3E-4,3.3E-4,2.3E-4
8.0,1.3E-4,0.0,0.0,0.0,0.0,1.3E-4,1.3E-4,8.0E-5
8.1,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,2.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
