Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,3023.1553,2187.0,8335.0,2588.0,2342.0,1.0,0.26935,1685.3109
2.6,2401.3723,1732.0,6621.0,2056.0,1930.0,1.0,0.26935,1338.6846
2.7,1907.3733,1371.0,5256.0,1634.0,1563.0,1.0,0.26935,1063.3224
2.8,1515.0804,1084.0,4185.0,1298.0,1244.0,1.0,0.26935,844.6595
2.9,1203.3989,857.0,3321.0,1032.0,940.0,1.0,0.26935,670.93396
3.0,955.9731,676.0,2636.0,821.0,783.0,1.0,0.26935,532.9983
3.1,759.3191,533.0,2093.0,652.0,617.0,1.0,0.26935,423.36783
3.2,603.0982,420.0,1665.0,519.0,495.0,1.0,0.26935,336.2716
3.3,479.0668,330.0,1324.0,412.0,385.0,1.0,0.26935,267.1132
3.4,380.46704,259.0,1050.0,328.0,307.0,1.0,0.26935,212.13574
3.5,302.17728,203.0,833.0,261.0,245.0,1.0,0.26935,168.48453
3.6,240.00719,159.0,663.0,207.0,191.0,1.0,0.26935,133.82797
3.7,190.60547,124.0,526.0,165.0,152.0,1.0,0.26935,106.30171
3.8,151.40141,96.0,418.0,131.0,120.0,1.0,0.26935,84.43381
3.9,120.23146,74.0,332.0,104.0,98.0,1.0,0.26935,67.04579
4.0,95.46338,57.0,263.0,83.0,80.0,1.0,0.26935,53.23415
4.1,75.80627,44.0,208.0,66.0,62.0,1.0,0.26935,42.27461
4.2,60.17406,34.0,165.0,52.0,48.0,1.0,0.26935,33.55968
4.3,47.75499,25.0,131.0,42.0,39.0,1.0,0.26935,26.64165
4.4,37.90831,19.0,104.0,33.0,31.0,1.0,0.26935,21.15058
4.5,30.07619,14.0,82.0,26.0,24.0,1.0,0.26935,16.78312
4.6,23.85523,10.0,66.0,21.0,19.0,1.0,0.26935,13.31899
4.7,18.91177,7.0,52.0,17.0,15.0,0.99999,0.26935,10.57192
4.8,14.98167,5.0,42.0,13.0,12.0,0.99999,0.26935,8.37837
4.9,11.85755,4.0,33.0,10.0,9.0,0.99979,0.26935,6.63548
5.0,9.37652,2.0,27.0,8.0,7.0,0.99885,0.26935,5.25336
5.1,7.40538,1.0,21.0,6.0,5.0,0.99539,0.26935,4.15401
5.2,5.83869,1.0,17.0,5.0,4.0,0.98662,0.26935,3.27856
5.3,4.59878,0.0,14.0,4.0,3.0,0.96717,0.26935,2.58671
5.4,3.61508,0.0,11.0,3.0,2.0,0.93436,0.26935,2.03544
5.5,2.82545,0.0,9.0,2.0,2.0,0.88635,0.26935,1.59655
5.6,2.20812,0.0,8.0,2.0,1.0,0.82301,0.26935,1.2522
5.7,1.71305,0.0,6.0,1.0,1.0,0.74599,0.26935,0.97833
5.8,1.32118,0.0,5.0,1.0,0.0,0.65969,0.26935,0.7608
5.9,1.016,0.0,4.0,1.0,0.0,0.57187,0.26933,0.59216
6.0,0.81509,0.0,4.0,1.0,0.0,0.50038,0.26926,0.47822
6.1,0.64582,0.0,3.0,0.0,0.0,0.43014,0.2567,0.38621
6.2,0.40229,0.0,2.0,0.0,0.0,0.29859,0.16793,0.2408
6.3,0.30973,0.0,2.0,0.0,0.0,0.24225,0.15191,0.18775
6.4,0.23259,0.0,2.0,0.0,0.0,0.18605,0.12182,0.13874
6.5,0.17926,0.0,2.0,0.0,0.0,0.14775,0.10433,0.10758
6.6,0.14891,0.0,1.0,0.0,0.0,0.12874,0.09737,0.09322
6.7,0.121,0.0,1.0,0.0,0.0,0.1064,0.08447,0.07624
6.8,0.09999,0.0,1.0,0.0,0.0,0.09105,0.07625,0.06512
6.9,0.08106,0.0,1.0,0.0,0.0,0.07633,0.06668,0.05438
7.0,0.06902,0.0,1.0,0.0,0.0,0.06613,0.06018,0.0474
7.1,0.06005,0.0,1.0,0.0,0.0,0.05838,0.05487,0.04168
7.2,0.04832,0.0,1.0,0.0,0.0,0.04725,0.04521,0.03377
7.3,0.03437,0.0,1.0,0.0,0.0,0.03382,0.03279,0.02394
7.4,0.03028,0.0,1.0,0.0,0.0,0.02981,0.02943,0.02124
7.5,0.02301,0.0,0.0,0.0,0.0,0.02282,0.02271,0.01618
7.6,0.01199,0.0,0.0,0.0,0.0,0.01194,0.01192,0.00828
7.7,0.00395,0.0,0.0,0.0,0.0,0.00394,0.00393,0.00262
7.8,0.00263,0.0,0.0,0.0,0.0,0.00262,0.00261,0.00176
7.9,0.00163,0.0,0.0,0.0,0.0,0.00163,0.00163,0.00112
8.0,5.5E-4,0.0,0.0,0.0,0.0,5.5E-4,5.5E-4,3.8E-4
8.1,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,9.0E-5,5.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
