Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,2129.0,3552.737,3137.0,2803.0,2335.0,20329.0,2597.0,2790.0,4025.0,7817.0
2.6,1772.0,2821.9805,2493.0,2377.0,1819.0,16181.0,2059.0,2214.0,3199.0,6207.0
2.7,1488.0,2241.467,1981.0,1847.0,1446.0,12881.0,1630.0,1758.0,2541.0,4939.0
2.8,1201.0,1780.4504,1574.0,1485.0,1129.0,10291.0,1290.0,1395.0,2020.0,3924.0
2.9,1005.0,1414.188,1250.0,1156.0,873.0,8205.0,1020.0,1107.0,1607.0,3110.0
3.0,861.0,1123.3964,994.0,921.0,689.0,6488.0,805.0,878.0,1278.0,2472.0
3.1,716.0,892.28723,790.0,731.0,542.0,5178.0,636.0,696.0,1016.0,1963.0
3.2,612.0,708.71436,628.0,587.0,423.0,4065.0,502.0,551.0,809.0,1560.0
3.3,499.0,562.9474,499.0,455.0,321.0,3238.0,395.0,436.0,644.0,1240.0
3.4,419.0,447.09006,397.0,378.0,249.0,2584.0,311.0,345.0,512.0,986.0
3.5,319.0,355.0629,316.0,289.0,191.0,2066.0,244.0,273.0,408.0,783.0
3.6,226.0,281.9966,251.0,235.0,149.0,1678.0,191.0,216.0,325.0,622.0
3.7,164.0,223.94482,200.0,183.0,114.0,1355.0,149.0,170.0,259.0,495.0
3.8,138.0,177.86885,159.0,145.0,83.0,1070.0,116.0,134.0,207.0,393.0
3.9,108.0,141.2338,126.0,117.0,61.0,839.0,90.0,106.0,166.0,312.0
4.0,83.0,112.12698,100.0,91.0,46.0,664.0,70.0,83.0,133.0,249.0
4.1,62.0,89.04274,80.0,73.0,32.0,543.0,54.0,65.0,106.0,198.0
4.2,50.0,70.67721,64.0,58.0,24.0,447.0,41.0,51.0,85.0,157.0
4.3,44.0,56.08292,50.0,47.0,16.0,366.0,31.0,40.0,69.0,125.0
4.4,35.0,44.51166,40.0,37.0,9.0,291.0,24.0,31.0,55.0,100.0
4.5,29.0,35.30697,32.0,29.0,6.0,241.0,18.0,24.0,45.0,80.0
4.6,19.0,28.00043,25.0,22.0,3.0,196.0,13.0,18.0,36.0,64.0
4.7,13.0,22.19681,20.0,18.0,2.0,163.0,10.0,14.0,29.0,51.0
4.8,10.0,17.58296,16.0,14.0,1.0,132.0,7.0,11.0,24.0,41.0
4.9,5.0,13.91064,13.0,12.0,0.0,105.0,5.0,8.0,19.0,33.0
5.0,3.0,10.99713,10.0,9.0,0.0,83.0,3.0,6.0,16.0,26.0
