Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 yr Probability,1 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,4406.618,2953.0,12944.0,3638.0,3307.0,1.0,0.34403,2076.8838
2.6,3500.2861,2341.0,10280.0,2891.0,2589.0,1.0,0.34403,1649.7161
2.7,2780.2363,1855.0,8167.0,2297.0,1996.0,1.0,0.34403,1310.399
2.8,2208.4023,1469.0,6484.0,1825.0,1671.0,1.0,0.34403,1040.9069
2.9,1754.1355,1162.0,5151.0,1451.0,1374.0,1.0,0.34403,826.8273
3.0,1393.4375,918.0,4093.0,1153.0,1071.0,1.0,0.34403,656.8273
3.1,1106.7614,726.0,3251.0,917.0,837.0,1.0,0.34403,521.6838
3.2,879.0682,573.0,2586.0,728.0,670.0,1.0,0.34403,414.36078
3.3,698.2746,451.0,2052.0,579.0,531.0,1.0,0.34403,329.1346
3.4,554.5753,355.0,1630.0,460.0,412.0,1.0,0.34403,261.39697
3.5,440.4276,279.0,1293.0,366.0,332.0,1.0,0.34403,207.59839
3.6,349.77963,219.0,1025.0,291.0,268.0,1.0,0.34403,164.87978
3.7,277.78625,171.0,815.0,231.0,217.0,1.0,0.34403,130.9603
3.8,220.63406,134.0,648.0,184.0,165.0,1.0,0.34403,104.01403
3.9,175.2014,104.0,516.0,146.0,134.0,1.0,0.34403,82.59139
4.0,139.09464,81.0,410.0,116.0,107.0,1.0,0.34403,65.57313
4.1,110.44501,62.0,325.0,93.0,85.0,1.0,0.34403,52.06917
4.2,87.66136,48.0,258.0,74.0,67.0,1.0,0.34403,41.33021
4.3,69.57038,36.0,205.0,59.0,56.0,1.0,0.34403,32.80772
4.4,55.21134,28.0,163.0,47.0,42.0,1.0,0.34403,26.0449
4.5,43.79626,21.0,129.0,37.0,33.0,1.0,0.34403,20.66728
4.6,34.72581,15.0,103.0,29.0,27.0,1.0,0.34403,16.39592
4.7,27.52411,11.0,82.0,23.0,22.0,1.0,0.34403,13.01246
4.8,21.80054,8.0,65.0,18.0,16.0,1.0,0.34403,10.314
4.9,17.24732,6.0,52.0,15.0,13.0,0.99998,0.34403,8.16751
5.0,13.632,4.0,41.0,12.0,10.0,0.99985,0.34403,6.46509
5.1,10.76607,3.0,33.0,9.0,8.0,0.99931,0.34403,5.11537
5.2,8.48381,2.0,26.0,7.0,6.0,0.99684,0.34403,4.03607
5.3,6.68068,1.0,21.0,6.0,4.0,0.98939,0.34403,3.18396
5.4,5.24699,0.0,17.0,4.0,3.0,0.97328,0.34403,2.50658
5.5,4.09945,0.0,13.0,3.0,2.0,0.94519,0.34403,1.96674
5.6,3.19655,0.0,11.0,3.0,2.0,0.90152,0.34403,1.54125
5.7,2.47463,0.0,9.0,2.0,1.0,0.84068,0.34403,1.20408
5.8,1.90368,0.0,7.0,1.0,1.0,0.76444,0.34403,0.93587
5.9,1.45884,0.0,6.0,1.0,0.0,0.68081,0.34402,0.7273
6.0,1.16634,0.0,5.0,1.0,0.0,0.60772,0.34393,0.58541
6.1,0.91769,0.0,4.0,1.0,0.0,0.5317,0.32791,0.47128
6.2,0.57409,0.0,3.0,0.0,0.0,0.38284,0.22017,0.29441
6.3,0.43947,0.0,3.0,0.0,0.0,0.31428,0.1987,0.22927
6.4,0.33128,0.0,2.0,0.0,0.0,0.2449,0.16052,0.16964
6.5,0.25456,0.0,2.0,0.0,0.0,0.19605,0.13802,0.13112
6.6,0.20831,0.0,2.0,0.0,0.0,0.17025,0.12815,0.11311
6.7,0.16856,0.0,1.0,0.0,0.0,0.14106,0.1112,0.0924
6.8,0.13768,0.0,1.0,0.0,0.0,0.12073,0.10053,0.07858
6.9,0.1103,0.0,1.0,0.0,0.0,0.10124,0.08806,0.06561
7.0,0.09305,0.0,1.0,0.0,0.0,0.08769,0.07944,0.05704
7.1,0.08087,0.0,1.0,0.0,0.0,0.0776,0.07257,0.05031
7.2,0.0647,0.0,1.0,0.0,0.0,0.06257,0.05971,0.04065
7.3,0.0462,0.0,1.0,0.0,0.0,0.045,0.04355,0.02876
7.4,0.04076,0.0,1.0,0.0,0.0,0.0398,0.03926,0.02541
7.5,0.03116,0.0,1.0,0.0,0.0,0.03062,0.03048,0.0194
7.6,0.01652,0.0,0.0,0.0,0.0,0.0163,0.01628,0.01009
7.7,0.00549,0.0,0.0,0.0,0.0,0.00542,0.00541,0.00318
7.8,0.00349,0.0,0.0,0.0,0.0,0.00347,0.00346,0.00213
7.9,0.00217,0.0,0.0,0.0,0.0,0.00217,0.00217,0.00135
8.0,7.9E-4,0.0,0.0,0.0,0.0,7.9E-4,7.9E-4,4.8E-4
8.1,1.2E-4,0.0,0.0,0.0,0.0,1.2E-4,1.2E-4,8.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
