Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,1500.7021,1203.0,3057.0,1356.0,1319.0,1.0,0.16205,1063.5387
2.6,1192.0614,950.0,2429.0,1078.0,1034.0,1.0,0.16205,844.7848
2.7,946.8797,750.0,1936.0,857.0,819.0,1.0,0.16205,671.0279
2.8,752.1496,591.0,1541.0,682.0,656.0,1.0,0.16205,533.05524
2.9,597.4383,466.0,1223.0,542.0,529.0,1.0,0.16205,423.41046
3.0,474.62234,367.0,971.0,431.0,412.0,1.0,0.16205,336.36584
3.1,377.00363,288.0,770.0,343.0,327.0,1.0,0.16205,267.16565
3.2,299.44034,225.0,613.0,273.0,269.0,1.0,0.16205,212.20921
3.3,237.87544,176.0,489.0,217.0,209.0,1.0,0.16205,168.58182
3.4,188.91833,137.0,390.0,172.0,167.0,1.0,0.16205,133.88257
3.5,150.03546,107.0,309.0,137.0,132.0,1.0,0.16205,106.33735
3.6,119.16504,83.0,245.0,109.0,105.0,1.0,0.16205,84.45499
3.7,94.63706,64.0,196.0,87.0,85.0,1.0,0.16205,67.07849
3.8,75.17568,49.0,156.0,69.0,67.0,1.0,0.16205,53.28659
3.9,59.70166,38.0,124.0,55.0,52.0,1.0,0.16205,42.31102
4.0,47.40982,29.0,100.0,43.0,42.0,1.0,0.16205,33.59584
4.1,37.63326,21.0,79.0,35.0,33.0,1.0,0.16205,26.66645
4.2,29.87739,16.0,64.0,27.0,26.0,1.0,0.16205,21.17318
4.3,23.71196,12.0,51.0,22.0,20.0,1.0,0.16205,16.81045
4.4,18.82436,9.0,41.0,17.0,16.0,1.0,0.16205,13.3493
4.5,14.9354,6.0,33.0,14.0,12.0,1.0,0.16205,10.59211
4.6,11.84898,4.0,27.0,11.0,10.0,0.99992,0.16205,8.40715
4.7,9.4036,3.0,22.0,9.0,8.0,0.99944,0.16205,6.67508
4.8,7.45175,2.0,18.0,7.0,6.0,0.99797,0.16205,5.29098
4.9,5.90346,1.0,15.0,5.0,5.0,0.99222,0.16205,4.19408
5.0,4.67186,1.0,12.0,4.0,4.0,0.97934,0.16205,3.3231
5.1,3.68997,0.0,10.0,3.0,3.0,0.95427,0.16205,2.62804
5.2,2.91164,0.0,8.0,2.0,2.0,0.91393,0.16205,2.0751
5.3,2.29682,0.0,7.0,2.0,1.0,0.85707,0.16205,1.63801
5.4,1.8074,0.0,6.0,1.0,1.0,0.78671,0.16205,1.28887
5.5,1.41409,0.0,5.0,1.0,1.0,0.70442,0.16205,1.01061
5.6,1.10784,0.0,4.0,1.0,0.0,0.61954,0.16205,0.79321
5.7,0.86377,0.0,4.0,1.0,0.0,0.53293,0.16205,0.62031
5.8,0.6686,0.0,3.0,0.0,0.0,0.44886,0.16205,0.48303
5.9,0.51618,0.0,3.0,0.0,0.0,0.37372,0.16203,0.3758
6.0,0.41677,0.0,2.0,0.0,0.0,0.31748,0.16198,0.30431
6.1,0.33359,0.0,2.0,0.0,0.0,0.26683,0.15487,0.24693
6.2,0.20492,0.0,2.0,0.0,0.0,0.17405,0.0978,0.15166
6.3,0.15911,0.0,1.0,0.0,0.0,0.13925,0.08837,0.11895
6.4,0.11853,0.0,1.0,0.0,0.0,0.10466,0.07012,0.08785
6.5,0.0921,0.0,1.0,0.0,0.0,0.08271,0.06024,0.06866
6.6,0.07887,0.0,1.0,0.0,0.0,0.07268,0.05646,0.06026
6.7,0.06489,0.0,1.0,0.0,0.0,0.0605,0.04918,0.04987
6.8,0.05528,0.0,1.0,0.0,0.0,0.05238,0.0447,0.04316
6.9,0.04585,0.0,1.0,0.0,0.0,0.04427,0.0393,0.03638
7.0,0.03963,0.0,1.0,0.0,0.0,0.03868,0.03559,0.03192
7.1,0.03493,0.0,1.0,0.0,0.0,0.03435,0.03255,0.02829
7.2,0.02829,0.0,1.0,0.0,0.0,0.02792,0.02687,0.02302
7.3,0.0204,0.0,0.0,0.0,0.0,0.02022,0.01969,0.0166
7.4,0.01803,0.0,0.0,0.0,0.0,0.01788,0.01766,0.01472
7.5,0.01368,0.0,0.0,0.0,0.0,0.01363,0.01356,0.0111
7.6,0.00725,0.0,0.0,0.0,0.0,0.00725,0.00723,0.00579
7.7,0.00216,0.0,0.0,0.0,0.0,0.00216,0.00215,0.00173
7.8,0.00148,0.0,0.0,0.0,0.0,0.00148,0.00147,0.0012
7.9,8.9E-4,0.0,0.0,0.0,0.0,8.9E-4,8.9E-4,7.3E-4
8.0,3.5E-4,0.0,0.0,0.0,0.0,3.5E-4,3.5E-4,2.9E-4
8.1,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,2.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
