Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.099440984,0.09990952,0.121
6.1,0.099440984,0.09990952,0.121
6.2,0.099440984,0.09990952,0.121
6.3,0.099440984,0.09990952,0.121
6.4,0.099440984,0.09990952,0.121
6.5,0.099440984,0.09990952,0.121
6.6,0.099440984,0.09990952,0.121
6.7,0.099440984,0.09990952,0.121
6.8,0.09103347,0.09138764,0.102
6.9,0.09070526,0.091056325,0.102
7.0,0.09040207,0.09074999,0.102
7.1,0.08727181,0.087586775,0.094
7.2,0.06364196,0.063518636,0.066
7.3,0.05430042,0.05407444,0.055
7.4,0.049998682,0.04972763,0.046
7.5,0.04389324,0.043549296,0.04
7.6,0.03515553,0.03472881,0.029
7.7,0.0213513,0.020937303,0.018
7.8,0.010306132,0.010025134,0.01
7.9,0.002421418,0.0023427925,0.003
8.0,2.0559496E-6,2.083285E-6,0.0
