Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.1358427,0.1369394,0.078431375
6.1,0.1358427,0.1369394,0.078431375
6.2,0.1358427,0.1369394,0.078431375
6.3,0.1358427,0.1369394,0.078431375
6.4,0.07148016,0.07180742,0.05042017
6.5,0.04888437,0.049071543,0.039215688
6.6,0.04888437,0.049071543,0.039215688
6.7,0.03754331,0.037678573,0.028011205
6.8,0.028485386,0.028583411,0.022408964
6.9,0.021968303,0.022042142,0.019607844
7.0,0.012585107,0.012626651,0.011204482
7.1,0.009940339,0.009973435,0.011204482
7.2,0.0038346925,0.0038481557,0.0
7.3,0.0010920384,0.0010961338,0.0
