Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.9530265,0.7406923,0.956
6.1,0.83864456,0.58080316,0.814
6.2,0.83864456,0.58080316,0.814
6.3,0.8377673,0.57924473,0.813
6.4,0.83695287,0.5780351,0.813
6.5,0.7131305,0.46312153,0.708
6.6,0.68814945,0.43719512,0.682
6.7,0.6370423,0.39267793,0.615
6.8,0.5905085,0.36324456,0.553
6.9,0.35701612,0.24641074,0.28
7.0,0.27846178,0.18916136,0.211
7.1,0.20413327,0.153309,0.137
7.2,0.15276887,0.10757781,0.1
7.3,0.11414275,0.07584239,0.078
7.4,0.10458853,0.07007725,0.075
7.5,0.05624195,0.040650036,0.039
7.6,7.2899484E-4,7.0648413E-4,0.002
7.7,4.484453E-4,4.3513178E-4,0.002
