Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.44534802,0.46356264,0.29411766
6.1,0.44534802,0.46356264,0.25490198
6.2,0.3018953,0.31177273,0.16806723
6.3,0.22369447,0.23050357,0.11764706
6.4,0.17244339,0.17758563,0.084033616
6.5,0.14452662,0.14891216,0.064425774
6.6,0.099886455,0.102814816,0.033613447
6.7,0.04046344,0.041544612,0.008403362
6.8,0.019422133,0.020008542,0.0
