Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.29110852,0.30083972,0.208
6.1,0.29110852,0.30083972,0.208
6.2,0.29110852,0.30083972,0.208
6.3,0.21575403,0.2209108,0.134
6.4,0.21575403,0.2209108,0.134
6.5,0.1987384,0.20348544,0.123
6.6,0.19684294,0.20155855,0.123
6.7,0.17521557,0.17934713,0.103
6.8,0.1450092,0.14830287,0.077
6.9,0.13379058,0.1368155,0.072
7.0,0.11981842,0.12251613,0.064
7.1,0.1075162,0.10986338,0.056
7.2,0.09355138,0.095616706,0.045
7.3,0.058682445,0.060130943,0.029
7.4,0.046816517,0.04793614,0.025
7.5,0.025346402,0.025685456,0.017
7.6,0.0082111005,0.007846606,0.003
7.7,0.005755832,0.0051388233,0.001
7.8,0.002738112,0.0022577872,0.0
7.9,0.0015717698,0.0011982576,0.0
8.0,9.2080625E-4,6.583048E-4,0.0
8.1,9.193365E-6,7.696441E-6,0.0
