Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.35330656,0.36341396,0.2235955
6.1,0.35330656,0.36341396,0.2235955
6.2,0.35330656,0.36341396,0.2235955
6.3,0.35330656,0.36341396,0.2235955
6.4,0.33288598,0.34254566,0.20786516
6.5,0.33288598,0.34254566,0.20786516
6.6,0.32458875,0.33411875,0.2011236
6.7,0.31738147,0.32680595,0.1977528
6.8,0.3097555,0.31902784,0.19213483
6.9,0.3019855,0.3111013,0.18988764
7.0,0.2984247,0.3074793,0.18651685
7.1,0.29500338,0.30399954,0.18539326
7.2,0.2899773,0.2988867,0.17977528
7.3,0.28619048,0.29503253,0.17752808
7.4,0.28332514,0.29211676,0.1741573
7.5,0.27869287,0.2874113,0.17303371
7.6,0.25534853,0.2635607,0.15842697
7.7,0.21316631,0.22036088,0.12921348
7.8,0.008982842,0.009127193,0.004494382
7.9,6.676333E-5,6.761812E-5,0.0
