Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.08103836,0.08212631,0.042016808
6.1,0.08103836,0.08212631,0.042016808
6.2,0.08103836,0.08212631,0.042016808
6.3,0.08103836,0.08212631,0.042016808
6.4,0.08103836,0.08212631,0.042016808
6.5,0.08103836,0.08212631,0.042016808
6.6,0.08103836,0.08212631,0.042016808
6.7,0.049946934,0.050409283,0.036414567
6.8,0.047095586,0.0475401,0.036414567
6.9,0.041593295,0.041991487,0.028011205
7.0,0.029859101,0.03016403,0.019607844
7.1,0.020328866,0.020542031,0.019607844
