Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,479.0,343.64056,334.0,327.0,231.0,3303.0,291.0,311.0,364.0,438.0
2.6,371.0,272.93945,265.0,261.0,181.0,2628.0,227.0,245.0,291.0,349.0
2.7,286.0,216.79774,211.0,209.0,136.0,2088.0,178.0,193.0,233.0,280.0
2.8,224.0,172.18883,168.0,168.0,105.0,1661.0,139.0,152.0,186.0,224.0
2.9,183.0,136.78885,133.0,132.0,79.0,1319.0,108.0,120.0,149.0,179.0
3.0,144.0,108.62477,106.0,105.0,60.0,1037.0,83.0,94.0,120.0,144.0
3.1,113.0,86.26888,84.0,84.0,47.0,822.0,64.0,74.0,96.0,116.0
3.2,96.0,68.50328,67.0,67.0,33.0,652.0,50.0,58.0,77.0,94.0
3.3,73.0,54.40705,53.0,51.0,23.0,525.0,38.0,45.0,62.0,76.0
3.4,54.0,43.21667,42.0,42.0,15.0,416.0,29.0,35.0,50.0,62.0
3.5,37.0,34.31722,33.0,33.0,11.0,328.0,22.0,27.0,41.0,50.0
3.6,28.0,27.2516,27.0,26.0,7.0,254.0,16.0,21.0,33.0,41.0
3.7,17.0,21.63484,21.0,21.0,4.0,210.0,12.0,16.0,27.0,34.0
3.8,15.0,17.1728,17.0,16.0,2.0,159.0,9.0,12.0,22.0,28.0
3.9,10.0,13.63199,13.0,13.0,0.0,121.0,6.0,9.0,18.0,23.0
4.0,8.0,10.82779,10.0,10.0,0.0,88.0,4.0,7.0,14.0,19.0
4.1,8.0,8.59431,8.0,8.0,0.0,75.0,3.0,5.0,12.0,16.0
4.2,7.0,6.82416,6.0,6.0,0.0,62.0,2.0,4.0,10.0,13.0
4.3,6.0,5.41115,5.0,5.0,0.0,44.0,1.0,3.0,8.0,11.0
4.4,4.0,4.28748,4.0,4.0,0.0,33.0,1.0,2.0,6.0,9.0
4.5,3.0,3.39622,3.0,3.0,0.0,28.0,0.0,1.0,5.0,8.0
4.6,3.0,2.69041,2.0,2.0,0.0,26.0,0.0,1.0,4.0,7.0
4.7,2.0,2.12878,2.0,1.0,0.0,21.0,0.0,1.0,4.0,6.0
4.8,1.0,1.68365,1.0,1.0,0.0,19.0,0.0,0.0,3.0,5.0
4.9,1.0,1.33458,1.0,1.0,0.0,13.0,0.0,0.0,2.0,4.0
5.0,1.0,1.05321,1.0,0.0,0.0,11.0,0.0,0.0,2.0,4.0
5.1,0.0,0.83124,1.0,0.0,0.0,10.0,0.0,0.0,2.0,3.0
5.2,0.0,0.65376,0.0,0.0,0.0,8.0,0.0,0.0,1.0,3.0
5.3,0.0,0.51222,0.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0
