
X-Axis: Magnitude
Y-Axis: 1 Year Probability
Number of Data Sets: 4


DATASET #1

     Name: UCERF3-TI
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0016823979
6.1	  0.0016823979
6.2	  0.0016823979
6.3	  0.0016823979
6.4	  7.513438E-4
6.5	  7.513438E-4
6.6	  6.6777546E-4
6.7	  6.497827E-4
6.8	  6.309115E-4
6.9	  5.7922816E-4
7.0	  5.5176654E-4
7.1	  5.2278786E-4
7.2	  4.629332E-4
7.3	  3.9389438E-4
7.4	  3.2916202E-4
7.5	  2.4053088E-4
7.6	  6.7092435E-5
7.7	  2.7812002E-5
7.8	  2.4074816E-6
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #2

     Name: UCERF3-TD
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0019164077
6.1	  0.0019164077
6.2	  0.0019164077
6.3	  0.0019164077
6.4	  7.7452866E-4
6.5	  7.7452866E-4
6.6	  6.7871914E-4
6.7	  6.5872277E-4
6.8	  6.379922E-4
6.9	  5.820083E-4
7.0	  5.519875E-4
7.1	  5.206607E-4
7.2	  4.5639748E-4
7.3	  3.9153136E-4
7.4	  3.225775E-4
7.5	  2.3169327E-4
7.6	  6.7872505E-5
7.7	  2.9282912E-5
7.8	  2.506136E-6
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #3

     Name: UCERF3-ETAS
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0019263886
6.1	  0.0019263886
6.2	  0.0019263886
6.3	  0.0019263886
6.4	  7.7452866E-4
6.5	  7.7452866E-4
6.6	  6.7871914E-4
6.7	  6.5872277E-4
6.8	  6.379922E-4
6.9	  5.820083E-4
7.0	  5.519875E-4
7.1	  5.206607E-4
7.2	  4.5639748E-4
7.3	  3.9153136E-4
7.4	  3.225775E-4
7.5	  2.3169327E-4
7.6	  6.7872505E-5
7.7	  2.9282912E-5
7.8	  2.506136E-6
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #4

     Name: ETAS Triggered Only
   Points: 31
     Info: 

Data[x,y]:
6.0	  1.0E-5
6.1	  1.0E-5
6.2	  1.0E-5
6.3	  1.0E-5
6.4	  0.0
6.5	  0.0
6.6	  0.0
6.7	  0.0
6.8	  0.0
6.9	  0.0
7.0	  0.0
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0


