Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,4.920106E-4,5.081923E-4,5.1818724E-4,1.0196676,1.0E-5,0.004909227,0.0050715944,0.0050815437,1.0019617,1.0E-5
6.1,4.920106E-4,5.081923E-4,5.1818724E-4,1.0196676,1.0E-5,0.004909227,0.0050715944,0.0050815437,1.0019617,1.0E-5
6.2,4.920106E-4,5.081923E-4,5.1818724E-4,1.0196676,1.0E-5,0.004909227,0.0050715944,0.0050815437,1.0019617,1.0E-5
6.3,4.920106E-4,5.081923E-4,5.1818724E-4,1.0196676,1.0E-5,0.004909227,0.0050715944,0.0050815437,1.0019617,1.0E-5
6.4,2.6837454E-4,2.7651637E-4,2.865136E-4,1.0361543,1.0E-5,0.0026805066,0.0027620634,0.0027720358,1.0036105,1.0E-5
6.5,2.6837454E-4,2.7651637E-4,2.865136E-4,1.0361543,1.0E-5,0.0026805066,0.0027620634,0.0027720358,1.0036105,1.0E-5
6.6,1.7744285E-4,1.825469E-4,1.9254506E-4,1.0547705,1.0E-5,0.0017730123,0.0018241272,0.001834109,1.0054721,1.0E-5
6.7,1.767679E-4,1.8186173E-4,1.9185992E-4,1.0549768,1.0E-5,0.0017662736,0.0018172868,0.0018272686,1.0054927,1.0E-5
6.8,1.3869164E-4,1.4263192E-4,1.4263192E-4,1.0,0.0,0.0013860512,0.0014255359,0.0014255359,1.0,0.0
6.9,1.2553448E-4,1.2910008E-4,1.2910008E-4,1.0,0.0,0.0012546359,0.0012903805,0.0012903805,1.0,0.0
7.0,8.8455E-5,9.0940965E-5,9.0940965E-5,1.0,0.0,8.84198E-4,9.091403E-4,9.091403E-4,1.0,0.0
7.1,1.826955E-5,1.8635306E-5,1.8635306E-5,1.0,0.0,1.8268047E-4,1.863377E-4,1.863377E-4,1.0,0.0
7.2,1.1646762E-5,1.187085E-5,1.187085E-5,1.0,0.0,1.1646151E-4,1.18702264E-4,1.18702264E-4,1.0,0.0
7.3,8.223522E-6,8.380322E-6,8.380322E-6,1.0,0.0,8.2232174E-5,8.380012E-5,8.380012E-5,1.0,0.0
7.4,5.852591E-6,5.964881E-6,5.964881E-6,1.0,0.0,5.8524372E-5,5.9647253E-5,5.9647253E-5,1.0,0.0
7.5,2.5490165E-6,2.5978486E-6,2.5978486E-6,1.0,0.0,2.5489873E-5,2.5978201E-5,2.5978201E-5,1.0,0.0
7.6,7.851001E-8,7.992659E-8,7.992659E-8,1.0,0.0,7.8509987E-7,7.992659E-7,7.992659E-7,1.0,0.0
