Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,9.0208417E-4,9.442103E-4,0.0010541064,1.1163895,1.1E-4,0.008984311,0.009404104,0.009542788,1.0147471,1.4E-4
6.1,9.0208417E-4,9.442103E-4,0.0010541064,1.1163895,1.1E-4,0.008984311,0.009404104,0.009542788,1.0147471,1.4E-4
6.2,9.0208417E-4,9.442103E-4,0.0010541064,1.1163895,1.1E-4,0.008984311,0.009404104,0.009542788,1.0147471,1.4E-4
6.3,5.5654737E-4,5.8086734E-4,6.308383E-4,1.0860282,5.0E-5,0.0055515557,0.0057937866,0.005853439,1.0102959,6.0E-5
6.4,5.5654737E-4,5.8086734E-4,6.308383E-4,1.0860282,5.0E-5,0.0055515557,0.0057937866,0.005853439,1.0102959,6.0E-5
6.5,4.585485E-4,4.783766E-4,5.0836225E-4,1.0626822,3.0E-5,0.0045760344,0.004773633,0.00480349,1.0062546,3.0E-5
6.6,3.858892E-4,4.0250685E-4,4.3249477E-4,1.074503,3.0E-5,0.003852198,0.0040178853,0.0040477645,1.0074366,3.0E-5
6.7,3.3701936E-4,3.5152066E-4,3.815101E-4,1.0853134,3.0E-5,0.0033650869,0.003509728,0.0035396225,1.0085176,3.0E-5
6.8,2.9216358E-4,3.0446946E-4,3.2446336E-4,1.065668,2.0E-5,0.0029177975,0.0030405847,0.003060524,1.0065577,2.0E-5
6.9,2.5246723E-4,2.629207E-4,2.8291543E-4,1.0760486,2.0E-5,0.002521806,0.0026261439,0.0026460914,1.0075958,2.0E-5
7.0,1.9271708E-4,2.0061784E-4,2.2061382E-4,1.0996721,2.0E-5,0.0019255003,0.0020043987,0.0020243586,1.009958,2.0E-5
7.1,1.4535317E-4,1.5119473E-4,1.6119321E-4,1.0661299,1.0E-5,0.0014525814,0.0015109401,0.0015209251,1.0066084,1.0E-5
7.2,1.1307546E-4,1.1760445E-4,1.2760329E-4,1.0850208,1.0E-5,0.0011301794,0.0011754404,0.0011854286,1.0084975,1.0E-5
7.3,7.734395E-5,8.046723E-5,9.046642E-5,1.1242642,1.0E-5,7.731704E-4,8.04396E-4,8.14388E-4,1.0124217,1.0E-5
7.4,2.2082493E-5,2.3015087E-5,2.3015087E-5,1.0,0.0,2.2080299E-4,2.3013157E-4,2.3013157E-4,1.0,0.0
7.5,2.9711643E-6,3.1002162E-6,3.1002162E-6,1.0,0.0,2.9711247E-5,3.1001808E-5,3.1001808E-5,1.0,0.0
