Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,0.0027850836,0.0033018088,0.0033117756,1.0030186,1.0E-5,0.027504366,0.03258929,0.032598965,1.0002968,1.0E-5
6.1,0.0027850836,0.0033018088,0.0033117756,1.0030186,1.0E-5,0.027504366,0.03258929,0.032598965,1.0002968,1.0E-5
6.2,0.0012092749,0.0013892808,0.0013892808,1.0,0.0,0.012027155,0.013810828,0.013810828,1.0,0.0
6.3,0.0012092749,0.0013892808,0.0013892808,1.0,0.0,0.012027155,0.013810828,0.013810828,1.0,0.0
6.4,0.001025344,0.0011714738,0.0011714738,1.0,0.0,0.010206259,0.011657071,0.011657071,1.0,0.0
6.5,9.04529E-4,0.0010297889,0.0010297889,1.0,0.0,0.009008561,0.010253892,0.010253892,1.0,0.0
6.6,7.509924E-4,8.5137156E-4,8.5137156E-4,1.0,0.0,0.0074845953,0.008484301,0.008484301,1.0,0.0
6.7,6.590571E-4,7.4514386E-4,7.4514386E-4,1.0,0.0,0.006571059,0.0074294745,0.0074294745,1.0,0.0
6.8,5.9783855E-4,6.746416E-4,6.746416E-4,1.0,0.0,0.0059623276,0.006728875,0.006728875,1.0,0.0
6.9,4.7518566E-4,5.339365E-4,5.339365E-4,1.0,0.0,0.0047417083,0.0053292904,0.0053292904,1.0,0.0
7.0,3.0963816E-4,3.4350812E-4,3.4350812E-4,1.0,0.0,0.0030920706,0.0034320883,0.0034320883,1.0,0.0
7.1,1.1247819E-4,1.152898E-4,1.152898E-4,1.0,0.0,0.0011242128,0.0011523152,0.0011523152,1.0,0.0
7.2,1.1088375E-4,1.13638336E-4,1.13638336E-4,1.0,0.0,0.0011082845,0.0011358176,0.0011358176,1.0,0.0
7.3,8.94604E-5,9.101036E-5,9.101036E-5,1.0,0.0,8.9424395E-4,9.0974005E-4,9.0974005E-4,1.0,0.0
7.4,7.548913E-5,7.639631E-5,7.639631E-5,1.0,0.0,7.546349E-4,7.6370774E-4,7.6370774E-4,1.0,0.0
7.5,6.680587E-5,6.747247E-5,6.747247E-5,1.0,0.0,6.678579E-4,6.7452696E-4,6.7452696E-4,1.0,0.0
7.6,3.5246063E-5,3.532152E-5,3.532152E-5,1.0,0.0,3.5240475E-4,3.5316474E-4,3.5316474E-4,1.0,0.0
7.7,3.2412677E-6,2.3845303E-6,2.3845303E-6,1.0,0.0,3.2412205E-5,2.3845067E-5,2.3845067E-5,1.0,0.0
7.8,1.3869362E-7,7.898823E-8,7.898823E-8,1.0,0.0,1.3869354E-6,7.898823E-7,7.898823E-7,1.0,0.0
