
X-Axis: Magnitude
Y-Axis: 10 Year Probability
Number of Data Sets: 4


DATASET #1

     Name: UCERF3-TI
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.008681616
6.1	  0.008681616
6.2	  0.008681616
6.3	  0.008681616
6.4	  0.0041566887
6.5	  0.0041566887
6.6	  0.0036712566
6.7	  0.0036392517
6.8	  0.0033202237
6.9	  0.003184194
7.0	  0.0028730053
7.1	  0.0025093083
7.2	  0.0019903728
7.3	  0.0014165172
7.4	  0.0010895962
7.5	  6.093505E-4
7.6	  6.863536E-5
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #2

     Name: UCERF3-TD
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0022153244
6.1	  0.0022153244
6.2	  0.0022153244
6.3	  0.0022153244
6.4	  0.0019194534
6.5	  0.0019194534
6.6	  0.0017852184
6.7	  0.0017529125
6.8	  0.0016255867
6.9	  0.001529316
7.0	  0.001377594
7.1	  0.0011130343
7.2	  6.7483593E-4
7.3	  3.8519106E-4
7.4	  2.8494973E-4
7.5	  1.879846E-4
7.6	  3.714917E-5
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #3

     Name: UCERF3-ETAS
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0022352801
6.1	  0.0022352801
6.2	  0.0022352801
6.3	  0.0022352801
6.4	  0.001939415
6.5	  0.001939415
6.6	  0.0017952005
6.7	  0.001762895
6.8	  0.0016355703
6.9	  0.0015393005
7.0	  0.0013875802
7.1	  0.0011130343
7.2	  6.7483593E-4
7.3	  3.8519106E-4
7.4	  2.8494973E-4
7.5	  1.879846E-4
7.6	  3.714917E-5
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #4

     Name: ETAS Triggered Only
   Points: 31
     Info: 

Data[x,y]:
6.0	  2.0E-5
6.1	  2.0E-5
6.2	  2.0E-5
6.3	  2.0E-5
6.4	  2.0E-5
6.5	  2.0E-5
6.6	  1.0E-5
6.7	  1.0E-5
6.8	  1.0E-5
6.9	  1.0E-5
7.0	  1.0E-5
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0


