Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,6.693995E-6,6.7295123E-6,1.6672844E-4,24.77571,1.6E-4,2.8688235E-5,2.8840448E-5,2.2883469E-4,7.934505,2.0E-4,3.492233E-4,3.5107599E-4,5.909917E-4,1.6833727,2.4E-4
6.1,6.693995E-6,6.7295123E-6,1.6672844E-4,24.77571,1.6E-4,2.8688235E-5,2.8840448E-5,2.2883469E-4,7.934505,2.0E-4,3.492233E-4,3.5107599E-4,5.909917E-4,1.6833727,2.4E-4
6.2,6.693995E-6,6.7295123E-6,1.6672844E-4,24.77571,1.6E-4,2.8688235E-5,2.8840448E-5,2.2883469E-4,7.934505,2.0E-4,3.492233E-4,3.5107599E-4,5.909917E-4,1.6833727,2.4E-4
6.3,6.693995E-6,6.7295123E-6,1.6672844E-4,24.77571,1.6E-4,2.8688235E-5,2.8840448E-5,2.2883469E-4,7.934505,2.0E-4,3.492233E-4,3.5107599E-4,5.909917E-4,1.6833727,2.4E-4
6.4,6.693995E-6,6.7295123E-6,1.6672844E-4,24.77571,1.6E-4,2.8688235E-5,2.8840448E-5,2.2883469E-4,7.934505,2.0E-4,3.492233E-4,3.5107599E-4,5.909917E-4,1.6833727,2.4E-4
6.5,6.6561875E-6,6.6897233E-6,1.6668865E-4,24.917122,1.6E-4,2.8526205E-5,2.8669929E-5,2.286642E-4,7.9757504,2.0E-4,3.472512E-4,3.4900056E-4,5.8891677E-4,1.687438,2.4E-4
6.6,6.6561875E-6,6.6897233E-6,1.6668865E-4,24.917122,1.6E-4,2.8526205E-5,2.8669929E-5,2.286642E-4,7.9757504,2.0E-4,3.472512E-4,3.4900056E-4,5.8891677E-4,1.687438,2.4E-4
6.7,6.5802237E-6,6.6088837E-6,1.6660783E-4,25.209679,1.6E-4,2.8200653E-5,2.832348E-5,2.2831782E-4,8.061079,2.0E-4,3.4328885E-4,3.4478388E-4,5.8470113E-4,1.6958482,2.4E-4
6.8,6.575632E-6,6.6033695E-6,1.6660232E-4,25.229895,1.6E-4,2.8180975E-5,2.8299848E-5,2.2829419E-4,8.066976,2.0E-4,3.4304935E-4,3.4449625E-4,5.844136E-4,1.6964294,2.4E-4
6.9,6.570433E-6,6.5947534E-6,1.665937E-4,25.26155,1.6E-4,2.8158694E-5,2.8262923E-5,2.2825727E-4,8.076209,2.0E-4,3.4277816E-4,3.4404683E-4,5.839643E-4,1.6973394,2.4E-4
7.0,6.5643826E-6,6.5848626E-6,1.665838E-4,25.297993,1.6E-4,2.8132765E-5,2.8220535E-5,2.2821489E-4,8.086838,2.0E-4,3.424626E-4,3.435309E-4,5.8344845E-4,1.698387,2.4E-4
7.1,6.557402E-6,6.5735626E-6,1.6657251E-4,25.339762,1.6E-4,2.8102848E-5,2.8172106E-5,2.2816648E-4,8.099021,2.0E-4,3.4209844E-4,3.429415E-4,5.828592E-4,1.6995878,2.4E-4
7.2,6.546394E-6,6.5555055E-6,1.6655446E-4,25.406805,1.6E-4,2.8055672E-5,2.809472E-5,2.280891E-4,8.118575,2.0E-4,3.4152428E-4,3.4199964E-4,5.819175E-4,1.7015152,2.4E-4
7.3,6.5364216E-6,6.536247E-6,1.665352E-4,25.47872,1.6E-4,2.8012933E-5,2.8012188E-5,2.2800658E-4,8.139549,2.0E-4,3.4100408E-4,3.409951E-4,5.809132E-4,1.7035825,2.4E-4
7.4,6.5269523E-6,6.517283E-6,1.6651624E-4,25.549948,1.6E-4,2.7972354E-5,2.7930913E-5,2.2792532E-4,8.160325,2.0E-4,3.4051016E-4,3.4000588E-4,5.7992426E-4,1.7056302,2.4E-4
7.5,6.5111835E-6,6.4935025E-6,1.6649246E-4,25.639854,1.6E-4,2.7904773E-5,2.7829E-5,2.2782343E-4,8.186547,2.0E-4,3.3968766E-4,3.3876547E-4,5.7868415E-4,1.7082148,2.4E-4
7.6,6.4768806E-6,6.4525266E-6,1.664515E-4,25.796328,1.6E-4,2.7757764E-5,2.7653392E-5,2.2764786E-4,8.232185,2.0E-4,3.3789838E-4,3.3662812E-4,5.7654735E-4,1.7127129,2.4E-4
7.7,6.1655364E-6,6.2444665E-6,1.6624347E-4,26.622526,1.6E-4,2.642346E-5,2.6761725E-5,2.2675637E-4,8.47316,2.0E-4,3.2165812E-4,3.2577536E-4,5.6569715E-4,1.736464,2.4E-4
7.8,5.5043524E-6,5.803494E-6,1.6580257E-4,28.569439,1.6E-4,2.3589868E-5,2.4871879E-5,2.248669E-4,9.04101,2.0E-4,2.871688E-4,3.027731E-4,5.4270047E-4,1.7924328,2.4E-4
7.9,3.889249E-6,4.130606E-6,1.241301E-4,30.051308,1.2E-4,1.6668104E-5,1.7702478E-5,1.7769965E-4,10.038123,1.6E-4,2.0291525E-4,2.1550638E-4,4.154633E-4,1.9278468,2.0E-4
8.0,2.668535E-6,2.5686622E-6,4.256856E-5,16.57227,4.0E-5,1.1436528E-5,1.1008506E-5,9.100763E-5,8.267028,8.0E-5,1.3923083E-4,1.3402035E-4,2.5400426E-4,1.8952664,1.2E-4
8.1,1.5911459E-6,1.2385202E-6,4.1238472E-5,33.296566,4.0E-5,6.8191785E-6,5.307933E-6,4.530772E-5,8.53585,4.0E-5,8.3020335E-5,6.462219E-5,1.04619605E-4,1.6189424,4.0E-5
8.2,6.1294963E-7,2.2397407E-7,2.2397407E-7,1.0,0.0,2.6269242E-6,9.598884E-7,9.598884E-7,1.0,0.0,3.1982334E-5,1.168658E-5,1.168658E-5,1.0,0.0
8.3,1.762871E-7,4.901543E-8,4.901543E-8,1.0,0.0,7.5551594E-7,2.1006612E-7,2.1006612E-7,1.0,0.0,9.1983675E-6,2.557552E-6,2.557552E-6,1.0,0.0
