Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,1.5333705E-4,7.205663E-5,1.1205375E-4,1.555079,4.0E-5,6.5699324E-4,3.0877776E-4,3.8875308E-4,1.259006,8.0E-5,0.007969595,0.0037529236,0.003992023,1.0637101,2.4E-4
6.1,1.5333705E-4,7.205663E-5,1.1205375E-4,1.555079,4.0E-5,6.5699324E-4,3.0877776E-4,3.8875308E-4,1.259006,8.0E-5,0.007969595,0.0037529236,0.003992023,1.0637101,2.4E-4
6.2,1.3912938E-4,6.134417E-5,1.0134172E-4,1.6520187,4.0E-5,5.961325E-4,2.6287726E-4,3.4285622E-4,1.3042445,8.0E-5,0.007233787,0.0031958611,0.0034350941,1.0748571,2.4E-4
6.3,1.3912938E-4,6.134417E-5,1.0134172E-4,1.6520187,4.0E-5,5.961325E-4,2.6287726E-4,3.4285622E-4,1.3042445,8.0E-5,0.007233787,0.0031958611,0.0034350941,1.0748571,2.4E-4
6.4,1.2623647E-4,5.1188537E-5,9.118649E-5,1.781385,4.0E-5,5.4090127E-4,2.193611E-4,2.9934355E-4,1.3646154,8.0E-5,0.0065656058,0.0026674708,0.0029068307,1.0897329,2.4E-4
6.5,1.1736096E-4,4.420224E-5,8.4200474E-5,1.9048915,4.0E-5,5.028786E-4,1.894245E-4,2.6940936E-4,1.4222518,8.0E-5,0.006105373,0.0023038208,0.0025432678,1.1039348,2.4E-4
6.6,1.1586959E-4,4.3091295E-5,8.308957E-5,1.9282217,4.0E-5,4.964894E-4,1.84664E-4,2.6464922E-4,1.4331392,8.0E-5,0.006028018,0.0022459824,0.0024854434,1.1066175,2.4E-4
6.7,1.13693764E-4,4.1388004E-5,8.1386344E-5,1.9664236,4.0E-5,4.87168E-4,1.7736519E-4,2.57351E-4,1.4509668,8.0E-5,0.005915152,0.0021572988,0.002396781,1.1110102,2.4E-4
6.8,1.1204889E-4,4.0594197E-5,8.0592574E-5,1.9853225,4.0E-5,4.8012115E-4,1.7396362E-4,2.5394972E-4,1.4597863,8.0E-5,0.005829819,0.002115966,0.0023554582,1.1131834,2.4E-4
6.9,1.1005794E-4,3.9636114E-5,7.963453E-5,2.0091407,4.0E-5,4.7159163E-4,1.6985809E-4,2.4984448E-4,1.4709014,8.0E-5,0.0057265228,0.002066077,0.002305581,1.1159222,2.4E-4
