Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,4.0146506E-6,4.0866976E-6,4.4086533E-5,10.787814,4.0E-5,1.7205533E-5,1.7514307E-5,9.751291E-5,5.567614,8.0E-5,2.0945723E-4,2.1321693E-4,3.3319133E-4,1.562687,1.2E-4
6.1,4.0146506E-6,4.0866976E-6,4.4086533E-5,10.787814,4.0E-5,1.7205533E-5,1.7514307E-5,9.751291E-5,5.567614,8.0E-5,2.0945723E-4,2.1321693E-4,3.3319133E-4,1.562687,1.2E-4
6.2,4.0146506E-6,4.0866976E-6,4.4086533E-5,10.787814,4.0E-5,1.7205533E-5,1.7514307E-5,9.751291E-5,5.567614,8.0E-5,2.0945723E-4,2.1321693E-4,3.3319133E-4,1.562687,1.2E-4
6.3,4.0146506E-6,4.0866976E-6,4.4086533E-5,10.787814,4.0E-5,1.7205533E-5,1.7514307E-5,9.751291E-5,5.567614,8.0E-5,2.0945723E-4,2.1321693E-4,3.3319133E-4,1.562687,1.2E-4
6.4,4.0146506E-6,4.0866976E-6,4.4086533E-5,10.787814,4.0E-5,1.7205533E-5,1.7514307E-5,9.751291E-5,5.567614,8.0E-5,2.0945723E-4,2.1321693E-4,3.3319133E-4,1.562687,1.2E-4
6.5,4.0146506E-6,4.0866976E-6,4.4086533E-5,10.787814,4.0E-5,1.7205533E-5,1.7514307E-5,9.751291E-5,5.567614,8.0E-5,2.0945723E-4,2.1321693E-4,3.3319133E-4,1.562687,1.2E-4
6.6,4.0146506E-6,4.0866976E-6,4.4086533E-5,10.787814,4.0E-5,1.7205533E-5,1.7514307E-5,9.751291E-5,5.567614,8.0E-5,2.0945723E-4,2.1321693E-4,3.3319133E-4,1.562687,1.2E-4
6.7,4.0146506E-6,4.0866976E-6,4.4086533E-5,10.787814,4.0E-5,1.7205533E-5,1.7514307E-5,9.751291E-5,5.567614,8.0E-5,2.0945723E-4,2.1321693E-4,3.3319133E-4,1.562687,1.2E-4
6.8,3.6584688E-6,3.7193581E-6,4.371921E-5,11.754504,4.0E-5,1.5679057E-5,1.5940013E-5,9.593874E-5,6.0187364,8.0E-5,1.9087581E-4,1.9405333E-4,3.1403004E-4,1.6182667,1.2E-4
6.9,3.644631E-6,3.7050665E-6,4.3704917E-5,11.795988,4.0E-5,1.5619753E-5,1.5878764E-5,9.58775E-5,6.0380955,8.0E-5,1.901539E-4,1.9330774E-4,3.1328454E-4,1.6206518,1.2E-4
7.0,3.6318522E-6,3.6918254E-6,4.3691678E-5,11.834708,4.0E-5,1.5564989E-5,1.5822017E-5,9.582075E-5,6.0561647,8.0E-5,1.8948725E-4,1.9261698E-4,3.1259385E-4,1.6228781,1.2E-4
7.1,3.5001724E-6,3.5558812E-6,4.3555738E-5,12.24893,4.0E-5,1.5000653E-5,1.5239407E-5,9.523819E-5,6.2494683,8.0E-5,1.8261763E-4,1.855249E-4,2.6551005E-4,1.431129,8.0E-5
7.2,2.5204702E-6,2.5440634E-6,4.254396E-5,16.72284,4.0E-5,1.080197E-5,1.0903083E-5,9.090221E-5,8.337294,8.0E-5,1.3150605E-4,1.3273701E-4,2.1272639E-4,1.6026155,8.0E-5
7.3,2.1399692E-6,2.150455E-6,4.215037E-5,19.600676,4.0E-5,9.1712645E-6,9.216203E-6,8.9215464E-5,9.6802845,8.0E-5,1.1165442E-4,1.12201524E-4,1.9219254E-4,1.7129228,8.0E-5
7.4,1.9660122E-6,1.9705387E-6,4.197046E-5,21.298977,4.0E-5,8.42574E-6,8.445139E-6,8.844446E-5,10.472825,8.0E-5,1.0257855E-4,1.02814745E-4,1.8280653E-4,1.7780185,8.0E-5
7.5,1.7204633E-6,1.7153669E-6,4.17153E-5,24.318586,4.0E-5,7.373393E-6,7.351552E-6,8.735096E-5,11.881976,8.0E-5,8.976737E-5,8.95015E-5,1.6949433E-4,1.8937598,8.0E-5
7.6,1.3717638E-6,1.3538005E-6,4.1353745E-5,30.54641,4.0E-5,5.878974E-6,5.8019896E-6,4.5801757E-5,7.894147,4.0E-5,7.157416E-5,7.063696E-5,1.1063413E-4,1.5662358,4.0E-5
7.7,8.272564E-7,7.959012E-7,7.959012E-7,1.0,0.0,3.5453797E-6,3.4110005E-6,3.4110005E-6,1.0,0.0,4.3164142E-5,4.1528143E-5,4.1528143E-5,1.0,0.0
7.8,3.9708277E-7,3.672607E-7,3.672607E-7,1.0,0.0,1.7017821E-6,1.5739735E-6,1.5739735E-6,1.0,0.0,2.0719E-5,1.9162959E-5,1.9162959E-5,1.0,0.0
7.9,9.292528E-8,7.890701E-8,7.890701E-8,1.0,0.0,3.9825116E-7,3.3817284E-7,3.3817284E-7,1.0,0.0,4.848697E-6,4.1172466E-6,4.1172466E-6,1.0,0.0
8.0,7.880441E-11,8.236567E-11,8.236567E-11,1.0,0.0,3.3773329E-10,3.5299597E-10,3.5299597E-10,1.0,0.0,4.1119033E-9,4.2977253E-9,4.2977253E-9,1.0,0.0
