Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,2.3476267E-5,1.8191893E-5,1.7818899E-4,9.794966,1.6E-4,1.0060869E-4,7.796295E-5,3.1794424E-4,4.0781455,2.4E-4,0.0012242225,9.4878924E-4,0.0014283338,1.505428,4.8E-4
6.1,2.3476267E-5,1.8191893E-5,1.7818899E-4,9.794966,1.6E-4,1.0060869E-4,7.796295E-5,3.1794424E-4,4.0781455,2.4E-4,0.0012242225,9.4878924E-4,0.0014283338,1.505428,4.8E-4
6.2,2.3476267E-5,1.8191893E-5,1.7818899E-4,9.794966,1.6E-4,1.0060869E-4,7.796295E-5,3.1794424E-4,4.0781455,2.4E-4,0.0012242225,9.4878924E-4,0.0014283338,1.505428,4.8E-4
6.3,2.3476267E-5,1.8191893E-5,1.7818899E-4,9.794966,1.6E-4,1.0060869E-4,7.796295E-5,3.1794424E-4,4.0781455,2.4E-4,0.0012242225,9.4878924E-4,0.0014283338,1.505428,4.8E-4
6.4,2.3476267E-5,1.8191893E-5,1.7818899E-4,9.794966,1.6E-4,1.0060869E-4,7.796295E-5,3.1794424E-4,4.0781455,2.4E-4,0.0012242225,9.4878924E-4,0.0014283338,1.505428,4.8E-4
6.5,2.3476267E-5,1.8191893E-5,1.7818899E-4,9.794966,1.6E-4,1.0060869E-4,7.796295E-5,3.1794424E-4,4.0781455,2.4E-4,0.0012242225,9.4878924E-4,0.0014283338,1.505428,4.8E-4
6.6,2.3476267E-5,1.8191893E-5,1.7818899E-4,9.794966,1.6E-4,1.0060869E-4,7.796295E-5,3.1794424E-4,4.0781455,2.4E-4,0.0012242225,9.4878924E-4,0.0014283338,1.505428,4.8E-4
6.7,2.3476267E-5,1.8191893E-5,1.7818899E-4,9.794966,1.6E-4,1.0060869E-4,7.796295E-5,3.1794424E-4,4.0781455,2.4E-4,0.0012242225,9.4878924E-4,0.0014283338,1.505428,4.8E-4
6.8,2.3241924E-5,1.795945E-5,1.7795658E-4,9.908799,1.6E-4,9.960445E-5,7.696682E-5,3.1694834E-4,4.1179867,2.4E-4,0.0012120095,9.366718E-4,0.0014162222,1.5119727,4.8E-4
6.9,2.2761007E-5,1.7454628E-5,1.7745183E-4,10.166464,1.6E-4,9.7543525E-5,7.480342E-5,3.1478546E-4,4.2081695,2.4E-4,0.0011869454,9.1035455E-4,0.0013899176,1.526787,4.8E-4
7.0,2.240283E-5,1.7088216E-5,1.7708549E-4,10.363018,1.6E-4,9.600859E-5,7.323317E-5,3.132156E-4,4.276963,2.4E-4,0.0011682777,8.912526E-4,0.0013708248,1.5380878,4.8E-4
7.1,2.1871154E-5,1.6605602E-5,1.7660295E-4,10.635142,1.6E-4,9.373015E-5,7.116494E-5,3.1114786E-4,4.372207,2.4E-4,0.0011405671,8.6609216E-4,0.0013057111,1.5075891,4.4E-4
7.2,2.0714133E-5,1.5581662E-5,1.7557917E-4,11.268322,1.6E-4,8.8771834E-5,6.6776855E-5,3.0676083E-4,4.5938196,2.4E-4,0.0010802611,8.127082E-4,0.0011724157,1.4426033,3.6E-4
7.3,1.8408395E-5,1.4011361E-5,1.3400968E-4,9.564359,1.2E-4,7.8890735E-5,6.004732E-5,2.600353E-4,4.3305063,2.0E-4,9.600714E-4,7.308339E-4,9.7065856E-4,1.328152,2.4E-4
7.4,1.6856795E-5,1.2863538E-5,9.286251E-5,7.2190485,8.0E-5,7.2241404E-5,5.51283E-5,2.1511948E-4,3.9021604,1.6E-4,8.7918417E-4,6.709832E-4,8.7084906E-4,1.29787,2.0E-4
7.5,1.2822778E-5,9.588695E-6,8.958793E-5,9.343078,8.0E-5,5.495361E-5,4.109377E-5,2.010872E-4,4.8933744,1.6E-4,6.688548E-4,5.002034E-4,7.0010335E-4,1.3996373,2.0E-4
7.6,5.6272684E-6,3.856865E-6,4.385671E-5,11.371078,4.0E-5,2.4116642E-5,1.6529317E-5,5.6528657E-5,3.4199026,4.0E-5,2.9358055E-4,2.0122595E-4,2.412179E-4,1.1987416,4.0E-5
7.7,3.5261346E-6,2.3419418E-6,4.234185E-5,18.079803,4.0E-5,1.5111918E-5,1.0036855E-5,5.0036455E-5,4.985272,4.0E-5,1.8397206E-4,1.2219194E-4,1.6218705E-4,1.3273139,4.0E-5
7.8,1.4826929E-6,1.0569837E-6,4.105694E-5,38.843494,4.0E-5,6.354383E-6,4.5299225E-6,4.452974E-5,9.830133,4.0E-5,7.736187E-5,5.515043E-5,9.514823E-5,1.7252489,4.0E-5
7.9,2.7568166E-7,1.6989308E-7,4.0169885E-5,236.44215,4.0E-5,1.1814923E-6,7.28113E-7,4.0728082E-5,55.93649,4.0E-5,1.4384574E-5,8.86474E-6,4.8864385E-5,5.5122185,4.0E-5
8.0,5.407832E-8,2.6923225E-8,2.6923225E-8,1.0,0.0,2.3176422E-7,1.1538524E-7,1.1538524E-7,1.0,0.0,2.8217257E-6,1.4048145E-6,1.4048145E-6,1.0,0.0
