Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,3.652694E-5,3.4785007E-5,5.9476553E-4,17.09833,5.6E-4,1.5653463E-4,1.4907008E-4,9.889449E-4,6.6340933,8.4E-4,0.0019041431,0.0018134193,0.0029713158,1.6385156,0.00116
6.1,3.652694E-5,3.4785007E-5,5.9476553E-4,17.09833,5.6E-4,1.5653463E-4,1.4907008E-4,9.889449E-4,6.6340933,8.4E-4,0.0019041431,0.0018134193,0.0029713158,1.6385156,0.00116
6.2,3.652694E-5,3.4785007E-5,5.9476553E-4,17.09833,5.6E-4,1.5653463E-4,1.4907008E-4,9.889449E-4,6.6340933,8.4E-4,0.0019041431,0.0018134193,0.0029713158,1.6385156,0.00116
6.3,3.652694E-5,3.4785007E-5,5.9476553E-4,17.09833,5.6E-4,1.5653463E-4,1.4907008E-4,9.889449E-4,6.6340933,8.4E-4,0.0019041431,0.0018134193,0.0029713158,1.6385156,0.00116
6.4,3.646941E-5,3.470649E-5,5.9468707E-4,17.13475,5.6E-4,1.5628811E-4,1.4873363E-4,9.886087E-4,6.6468406,8.4E-4,0.0019011468,0.0018093301,0.0029672312,1.6399612,0.00116
6.5,3.646941E-5,3.470649E-5,5.9468707E-4,17.13475,5.6E-4,1.5628811E-4,1.4873363E-4,9.886087E-4,6.6468406,8.4E-4,0.0019011468,0.0018093301,0.0029672312,1.6399612,0.00116
6.6,3.6442503E-5,3.4669836E-5,5.946504E-4,17.15181,5.6E-4,1.561728E-4,1.4857655E-4,9.884518E-4,6.652811,8.4E-4,0.0018997455,0.0018074211,0.0029653246,1.6406384,0.00116
6.7,3.6432113E-5,3.4655393E-5,5.9463596E-4,17.15854,5.6E-4,1.5612828E-4,1.4851466E-4,9.8839E-4,6.655167,8.4E-4,0.0018992044,0.0018066689,0.0029645732,1.6409056,0.00116
6.8,3.6409598E-5,3.462441E-5,5.94605E-4,17.173,5.6E-4,1.560318E-4,1.4838189E-4,9.882572E-4,6.660228,8.4E-4,0.0018980318,0.0018050552,0.0029629613,1.6414796,0.00116
6.9,3.638078E-5,3.4584784E-5,5.945654E-4,17.191532,5.6E-4,1.5590832E-4,1.4821209E-4,9.880876E-4,6.6667137,8.4E-4,0.0018965311,0.0018029913,0.0029608998,1.6422153,0.00116
7.0,3.6294874E-5,3.446665E-5,5.9444737E-4,17.247028,5.6E-4,1.5554018E-4,1.4770588E-4,9.875818E-4,6.6861377,8.4E-4,0.0018920569,0.0017968385,0.002954754,1.6444184,0.00116
7.1,3.6260717E-5,3.4422897E-5,5.944036E-4,17.267681,5.6E-4,1.5539382E-4,1.4751837E-4,9.873945E-4,6.693366,8.4E-4,0.001890278,0.0017945593,0.0029524777,1.6452383,0.00116
7.2,3.6210204E-5,3.4356966E-5,5.943377E-4,17.298899,5.6E-4,1.5517735E-4,1.4723586E-4,9.871122E-4,6.7042923,8.4E-4,0.001887647,0.0017911253,0.0029490476,1.6464776,0.00116
7.3,3.6119454E-5,3.42449E-5,5.942257E-4,17.35224,5.6E-4,1.5478847E-4,1.4675561E-4,9.866323E-4,6.7229614,8.4E-4,0.0018829206,0.001785288,0.002943217,1.6485951,0.00116
7.4,3.607848E-5,3.4192242E-5,5.941731E-4,17.377424,5.6E-4,1.5461289E-4,1.4652996E-4,9.864069E-4,6.7317758,8.4E-4,0.0018807866,0.0017825452,0.0029404773,1.6495949,0.00116
