Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,1.1617542E-5,1.1425403E-5,5.1424944E-5,4.500931,4.0E-5,4.9788516E-5,4.8965183E-5,8.896322E-5,1.816867,4.0E-5,6.060066E-4,5.9600413E-4,6.3598034E-4,1.0670736,4.0E-5
6.1,1.1617542E-5,1.1425403E-5,5.1424944E-5,4.500931,4.0E-5,4.9788516E-5,4.8965183E-5,8.896322E-5,1.816867,4.0E-5,6.060066E-4,5.9600413E-4,6.3598034E-4,1.0670736,4.0E-5
6.2,1.1617542E-5,1.1425403E-5,5.1424944E-5,4.500931,4.0E-5,4.9788516E-5,4.8965183E-5,8.896322E-5,1.816867,4.0E-5,6.060066E-4,5.9600413E-4,6.3598034E-4,1.0670736,4.0E-5
6.3,1.1617542E-5,1.1425403E-5,5.1424944E-5,4.500931,4.0E-5,4.9788516E-5,4.8965183E-5,8.896322E-5,1.816867,4.0E-5,6.060066E-4,5.9600413E-4,6.3598034E-4,1.0670736,4.0E-5
6.4,1.1617542E-5,1.1425403E-5,5.1424944E-5,4.500931,4.0E-5,4.9788516E-5,4.8965183E-5,8.896322E-5,1.816867,4.0E-5,6.060066E-4,5.9600413E-4,6.3598034E-4,1.0670736,4.0E-5
6.5,1.1617542E-5,1.1425403E-5,5.1424944E-5,4.500931,4.0E-5,4.9788516E-5,4.8965183E-5,8.896322E-5,1.816867,4.0E-5,6.060066E-4,5.9600413E-4,6.3598034E-4,1.0670736,4.0E-5
6.6,7.561768E-6,7.1346853E-6,7.1346853E-6,1.0,0.0,3.2407173E-5,3.057687E-5,3.057687E-5,1.0,0.0,3.9448592E-4,3.722109E-4,3.722109E-4,1.0,0.0
6.7,7.1042605E-6,6.656683E-6,6.656683E-6,1.0,0.0,3.0446476E-5,2.8528335E-5,2.8528335E-5,1.0,0.0,3.706228E-4,3.4727794E-4,3.4727794E-4,1.0,0.0
6.8,6.285554E-6,5.800571E-6,5.800571E-6,1.0,0.0,2.693781E-5,2.4859357E-5,2.4859357E-5,1.0,0.0,3.2791847E-4,3.026212E-4,3.026212E-4,1.0,0.0
6.9,6.148883E-6,5.6573867E-6,5.6573867E-6,1.0,0.0,2.635209E-5,2.424572E-5,2.424572E-5,1.0,0.0,3.2078946E-4,2.9515222E-4,2.9515222E-4,1.0,0.0
7.0,5.253857E-6,4.7231065E-6,4.7231065E-6,1.0,0.0,2.2516335E-5,2.0241729E-5,2.0241729E-5,1.0,0.0,2.7410188E-4,2.4641547E-4,2.4641547E-4,1.0,0.0
7.1,4.730754E-6,4.1791272E-6,4.1791272E-6,1.0,0.0,2.0274503E-5,1.7910425E-5,1.7910425E-5,1.0,0.0,2.468141E-4,2.1803785E-4,2.1803785E-4,1.0,0.0
7.2,3.7998386E-6,3.2144935E-6,3.2144935E-6,1.0,0.0,1.6284921E-5,1.3776328E-5,1.3776328E-5,1.0,0.0,1.9825088E-4,1.6771401E-4,1.6771401E-4,1.0,0.0
7.3,3.2656465E-6,2.6987216E-6,2.6987216E-6,1.0,0.0,1.3995553E-5,1.15658995E-5,1.15658995E-5,1.0,0.0,1.7038253E-4,1.4080583E-4,1.4080583E-4,1.0,0.0
7.4,2.593703E-6,2.068265E-6,2.068265E-6,1.0,0.0,1.1115822E-5,8.863964E-6,8.863964E-6,1.0,0.0,1.3532673E-4,1.079135E-4,1.079135E-4,1.0,0.0
7.5,1.8715585E-6,1.4139124E-6,1.4139124E-6,1.0,0.0,8.020941E-6,6.059611E-6,6.059611E-6,1.0,0.0,9.7650576E-5,7.377333E-5,7.377333E-5,1.0,0.0
7.6,1.2246786E-6,8.528269E-7,8.528269E-7,1.0,0.0,5.248612E-6,3.6549675E-6,3.6549675E-6,1.0,0.0,6.389998E-5,4.4498367E-5,4.4498367E-5,1.0,0.0
7.7,5.140719E-7,2.735437E-7,2.735437E-7,1.0,0.0,2.2031636E-6,1.1723297E-6,1.1723297E-6,1.0,0.0,2.6823185E-5,1.4273033E-5,1.4273033E-5,1.0,0.0
7.8,1.16056995E-8,9.78305E-9,9.78305E-9,1.0,0.0,4.9738713E-8,4.1927358E-8,4.1927358E-8,1.0,0.0,6.0556863E-7,5.1046555E-7,5.1046555E-7,1.0,0.0
