Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,3416.3616,2201.0,9841.0,2643.0,2383.0,1.0,0.0,1690.3939
2.6,2713.6934,1743.0,7829.0,2100.0,1880.0,1.0,0.0,1342.7307
2.7,2155.5647,1379.0,6213.0,1668.0,1547.0,1.0,0.0,1066.5923
2.8,1712.1926,1091.0,4937.0,1326.0,1212.0,1.0,0.0,847.23114
2.9,1359.9723,862.0,3912.0,1054.0,975.0,1.0,0.0,672.9709
3.0,1080.3191,681.0,3116.0,838.0,765.0,1.0,0.0,534.5607
3.1,858.0979,537.0,2475.0,667.0,613.0,1.0,0.0,424.59985
3.2,681.5803,423.0,1967.0,530.0,485.0,1.0,0.0,337.23697
3.3,541.3468,333.0,1565.0,422.0,388.0,1.0,0.0,267.83398
3.4,430.04047,262.0,1246.0,336.0,304.0,1.0,0.0,212.78877
3.5,341.58972,205.0,990.0,267.0,249.0,1.0,0.0,169.00693
3.6,271.33017,160.0,788.0,212.0,197.0,1.0,0.0,134.25484
3.7,215.52094,125.0,627.0,169.0,160.0,1.0,0.0,106.6473
3.8,171.19421,97.0,499.0,135.0,123.0,1.0,0.0,84.71484
3.9,136.01544,75.0,396.0,107.0,98.0,1.0,0.0,67.30314
4.0,108.05809,58.0,315.0,85.0,79.0,1.0,0.0,53.47371
4.1,85.83846,45.0,251.0,68.0,62.0,1.0,0.0,42.4709
4.2,68.18232,34.0,199.0,54.0,48.0,1.0,0.0,33.73876
4.3,54.16668,26.0,159.0,43.0,38.0,1.0,0.0,26.80092
4.4,43.02138,19.0,127.0,34.0,32.0,1.0,0.0,21.28247
4.5,34.17378,14.0,101.0,27.0,24.0,1.0,0.0,16.90608
4.6,27.15271,11.0,81.0,22.0,19.0,1.0,0.0,13.43478
4.7,21.56652,8.0,65.0,17.0,15.0,1.0,0.0,10.67455
4.8,17.13405,5.0,52.0,14.0,12.0,1.0,0.0,8.47859
4.9,13.60559,4.0,42.0,11.0,10.0,0.9998,0.0,6.73888
5.0,10.8076,2.0,34.0,9.0,7.0,0.99886,0.0,5.35379
5.1,8.58225,2.0,27.0,7.0,5.0,0.99581,0.0,4.24989
5.2,6.81806,1.0,22.0,5.0,4.0,0.98789,0.0,3.37689
5.3,5.41185,0.0,18.0,4.0,3.0,0.97089,0.0,2.67916
5.4,4.29559,0.0,15.0,3.0,2.0,0.9419,0.0,2.12712
5.5,3.41372,0.0,12.0,3.0,2.0,0.89958,0.0,1.69206
5.6,2.7085,0.0,10.0,2.0,1.0,0.84025,0.0,1.34134
5.7,2.14815,0.0,9.0,1.0,1.0,0.77029,0.0,1.06472
5.8,1.70489,0.0,7.0,1.0,0.0,0.69246,0.0,0.84666
5.9,1.35366,0.0,6.0,1.0,0.0,0.61266,0.0,0.66929
6.0,1.07461,0.0,5.0,1.0,0.0,0.53331,0.0,0.53324
6.1,0.85163,0.0,4.0,0.0,0.0,0.45872,0.0,0.42271
6.2,0.6748,0.0,4.0,0.0,0.0,0.3889,0.0,0.33464
6.3,0.53533,0.0,3.0,0.0,0.0,0.32746,0.0,0.26518
6.4,0.42465,0.0,3.0,0.0,0.0,0.2736,0.0,0.21014
6.5,0.33505,0.0,2.0,0.0,0.0,0.22614,0.0,0.16612
6.6,0.26414,0.0,2.0,0.0,0.0,0.1856,0.0,0.13077
6.7,0.20976,0.0,2.0,0.0,0.0,0.15214,0.0,0.10396
6.8,0.16507,0.0,2.0,0.0,0.0,0.12409,0.0,0.08178
6.9,0.12985,0.0,1.0,0.0,0.0,0.09994,0.0,0.0644
7.0,0.10153,0.0,1.0,0.0,0.0,0.07989,0.0,0.05039
7.1,0.08018,0.0,1.0,0.0,0.0,0.06436,0.0,0.03974
7.2,0.06256,0.0,1.0,0.0,0.0,0.05095,0.0,0.03071
7.3,0.04839,0.0,1.0,0.0,0.0,0.04026,0.0,0.02372
7.4,0.03677,0.0,1.0,0.0,0.0,0.03112,0.0,0.01807
7.5,0.02811,0.0,0.0,0.0,0.0,0.02415,0.0,0.01374
7.6,0.02135,0.0,0.0,0.0,0.0,0.01877,0.0,0.0105
7.7,0.01587,0.0,0.0,0.0,0.0,0.01406,0.0,0.00784
7.8,0.01173,0.0,0.0,0.0,0.0,0.01059,0.0,0.00579
7.9,0.00824,0.0,0.0,0.0,0.0,0.00761,0.0,0.00388
8.0,0.00537,0.0,0.0,0.0,0.0,0.00502,0.0,0.00258
8.1,0.00346,0.0,0.0,0.0,0.0,0.00337,0.0,0.00175
8.2,0.0016,0.0,0.0,0.0,0.0,0.00156,0.0,8.0E-4
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
